timestamp,data,event,event_type,event_group,key,time_created
2021-05-22T13:32:10Z,0,timer,start,0,6822810002,2021_05_22_08_32_09
2021-05-22T13:43:55Z,614,NA,marker,255,6822810002,2021_05_22_08_32_09
2021-05-22T13:43:56Z,0,timer,stop_all,0,6822810002,2021_05_22_08_32_09
2021-05-22T13:45:56Z,111,recovery_hr,marker,255,6822810002,2021_05_22_08_32_09
2021-05-22T13:50:17Z,0,timer,start,0,6822810002,2021_05_22_08_32_09
2021-05-22T13:53:03Z,698,NA,marker,255,6822810002,2021_05_22_08_32_09
2021-05-22T13:53:04Z,0,timer,stop_all,0,6822810002,2021_05_22_08_32_09
2021-05-22T13:53:26Z,0,timer,start,0,6822810002,2021_05_22_08_32_09
2021-05-22T13:54:28Z,708,NA,marker,255,6822810002,2021_05_22_08_32_09
2021-05-22T13:54:29Z,0,timer,stop_all,0,6822810002,2021_05_22_08_32_09
2021-05-22T13:54:55Z,0,timer,start,0,6822810002,2021_05_22_08_32_09
2021-05-22T14:06:37Z,831,NA,marker,255,6822810002,2021_05_22_08_32_09
2021-05-22T14:06:38Z,0,timer,stop_all,0,6822810002,2021_05_22_08_32_09
2021-05-22T14:08:38Z,116,recovery_hr,marker,255,6822810002,2021_05_22_08_32_09
2021-05-22T14:11:19Z,0,timer,start,0,6822810002,2021_05_22_08_32_09
2021-05-22T14:12:09Z,831,NA,marker,255,6822810002,2021_05_22_08_32_09
2021-05-22T14:12:10Z,0,timer,stop_all,0,6822810002,2021_05_22_08_32_09
2021-05-22T14:13:15Z,0,timer,start,0,6822810002,2021_05_22_08_32_09
2021-05-22T14:16:23Z,858,NA,marker,255,6822810002,2021_05_22_08_32_09
2021-05-22T14:16:24Z,0,timer,stop_all,0,6822810002,2021_05_22_08_32_09
