timestamp,data,event,event_type,event_group,key,time_created
2022-03-17T14:45:33Z,0,timer,start,0,8474526670,2022_03_17_09_45_37
2022-03-17T14:47:34Z,62,NA,marker,255,8474526670,2022_03_17_09_45_37
2022-03-17T14:47:35Z,0,timer,stop_all,0,8474526670,2022_03_17_09_45_37
2022-03-17T14:47:44Z,0,timer,start,0,8474526670,2022_03_17_09_45_37
2022-03-17T14:59:21Z,468,NA,marker,255,8474526670,2022_03_17_09_45_37
2022-03-17T14:59:22Z,0,timer,stop_all,0,8474526670,2022_03_17_09_45_37
2022-03-17T14:59:37Z,0,timer,start,0,8474526670,2022_03_17_09_45_37
2022-03-17T15:17:59Z,948,NA,marker,255,8474526670,2022_03_17_09_45_37
2022-03-17T15:18:00Z,0,timer,stop_all,0,8474526670,2022_03_17_09_45_37
2022-03-17T15:18:59Z,0,timer,start,0,8474526670,2022_03_17_09_45_37
2022-03-17T15:22:28Z,932,NA,marker,255,8474526670,2022_03_17_09_45_37
2022-03-17T15:22:29Z,0,timer,stop_all,0,8474526670,2022_03_17_09_45_37
2022-03-17T15:23:05Z,0,timer,start,0,8474526670,2022_03_17_09_45_37
2022-03-17T15:32:15Z,932,NA,marker,255,8474526670,2022_03_17_09_45_37
2022-03-17T15:32:16Z,0,timer,stop_all,0,8474526670,2022_03_17_09_45_37
2022-03-17T15:32:28Z,0,timer,start,0,8474526670,2022_03_17_09_45_37
2022-03-17T15:43:25Z,1164,NA,marker,255,8474526670,2022_03_17_09_45_37
2022-03-17T15:43:26Z,0,timer,stop_all,0,8474526670,2022_03_17_09_45_37
2022-03-17T15:43:47Z,0,timer,start,0,8474526670,2022_03_17_09_45_37
2022-03-17T15:50:52Z,1222,NA,marker,255,8474526670,2022_03_17_09_45_37
2022-03-17T15:50:53Z,0,timer,stop_all,0,8474526670,2022_03_17_09_45_37
2022-03-17T15:51:28Z,0,timer,start,0,8474526670,2022_03_17_09_45_37
2022-03-17T16:02:00Z,1222,NA,marker,255,8474526670,2022_03_17_09_45_37
2022-03-17T16:02:01Z,0,timer,stop_all,0,8474526670,2022_03_17_09_45_37
