timestamp,data,event,event_type,event_group,key,time_created
2022-05-30T17:10:40Z,0,timer,start,0,8922994625,2022_05_30_12_10_40
2022-05-30T17:19:06Z,294,NA,marker,255,8922994625,2022_05_30_12_10_40
2022-05-30T17:19:07Z,0,timer,stop_all,0,8922994625,2022_05_30_12_10_40
2022-05-30T17:21:03Z,0,timer,start,0,8922994625,2022_05_30_12_10_40
2022-05-30T17:24:15Z,352,NA,marker,255,8922994625,2022_05_30_12_10_40
2022-05-30T17:24:16Z,0,timer,stop_all,0,8922994625,2022_05_30_12_10_40
2022-05-30T17:26:16Z,89,recovery_hr,marker,255,8922994625,2022_05_30_12_10_40
2022-05-30T17:33:03Z,0,timer,start,0,8922994625,2022_05_30_12_10_40
2022-05-30T17:34:09Z,352,NA,marker,255,8922994625,2022_05_30_12_10_40
2022-05-30T17:34:10Z,0,timer,stop_all,0,8922994625,2022_05_30_12_10_40
2022-05-30T17:36:10Z,94,recovery_hr,marker,255,8922994625,2022_05_30_12_10_40
