timestamp,data,event,event_type,event_group,key
2020-08-10T16:42:23Z,0,timer,start,0,2020-08-10 16:42:24
2020-08-10T17:30:05Z,932,NA,marker,255,2020-08-10 16:42:24
2020-08-10T17:30:06Z,0,timer,stop_all,0,2020-08-10 16:42:24
2020-08-10T17:30:57Z,0,timer,start,0,2020-08-10 16:42:24
2020-08-10T17:31:11Z,932,NA,marker,255,2020-08-10 16:42:24
2020-08-10T17:31:12Z,0,timer,stop_all,0,2020-08-10 16:42:24
2020-08-10T17:33:04Z,0,timer,start,0,2020-08-10 16:42:24
2020-08-10T17:33:17Z,932,NA,marker,255,2020-08-10 16:42:24
2020-08-10T17:33:18Z,0,timer,stop_all,0,2020-08-10 16:42:24
2020-08-10T17:35:18Z,112,recovery_hr,marker,255,2020-08-10 16:42:24
2020-08-10T17:36:11Z,0,timer,start,0,2020-08-10 16:42:24
2020-08-10T17:36:24Z,932,NA,marker,255,2020-08-10 16:42:24
2020-08-10T17:36:25Z,0,timer,stop_all,0,2020-08-10 16:42:24
