timestamp,data,event,event_type,event_group,key
2020-05-05T21:44:19Z,0,timer,start,0,2020-05-05 21:44:19
2020-05-05T21:44:34Z,678,NA,marker,255,2020-05-05 21:44:19
2020-05-05T21:44:35Z,0,timer,stop_all,0,2020-05-05 21:44:19
2020-05-05T21:44:42Z,0,timer,start,0,2020-05-05 21:44:19
2020-05-05T21:57:28Z,879,NA,marker,255,2020-05-05 21:44:19
2020-05-05T21:57:29Z,0,timer,stop_all,0,2020-05-05 21:44:19
2020-05-05T21:57:31Z,0,timer,start,0,2020-05-05 21:44:19
2020-05-05T21:58:05Z,868,NA,marker,255,2020-05-05 21:44:19
2020-05-05T21:58:06Z,0,timer,stop_all,0,2020-05-05 21:44:19
2020-05-05T21:58:14Z,0,timer,start,0,2020-05-05 21:44:19
2020-05-05T21:59:21Z,887,NA,marker,255,2020-05-05 21:44:19
2020-05-05T21:59:22Z,0,timer,stop_all,0,2020-05-05 21:44:19
2020-05-05T21:59:26Z,0,timer,start,0,2020-05-05 21:44:19
2020-05-05T22:04:40Z,1153,NA,marker,255,2020-05-05 21:44:19
2020-05-05T22:04:41Z,0,timer,stop_all,0,2020-05-05 21:44:19
