timestamp,data,event,event_type,event_group,key
2019-04-05T18:54:05Z,0,timer,start,0,2019-04-05 18:54:10
2019-04-05T19:01:01Z,0,timer,stop_all,0,2019-04-05 18:54:10
2019-04-05T19:01:01Z,700,NA,marker,255,2019-04-05 18:54:10
2019-04-05T19:03:01Z,90,recovery_hr,marker,255,2019-04-05 18:54:10
2019-04-05T19:08:35Z,0,timer,start,0,2019-04-05 18:54:10
2019-04-05T19:32:42Z,990,NA,marker,255,2019-04-05 18:54:10
2019-04-05T19:32:43Z,0,timer,stop_all,0,2019-04-05 18:54:10
2019-04-05T19:34:07Z,0,timer,start,0,2019-04-05 18:54:10
2019-04-05T19:39:44Z,1048,NA,marker,255,2019-04-05 18:54:10
2019-04-05T19:39:45Z,0,timer,stop_all,0,2019-04-05 18:54:10
2019-04-05T19:40:18Z,0,timer,start,0,2019-04-05 18:54:10
2019-04-05T20:01:47Z,1454,NA,marker,255,2019-04-05 18:54:10
2019-04-05T20:01:48Z,0,timer,stop_all,0,2019-04-05 18:54:10
2019-04-05T20:01:55Z,0,timer,start,0,2019-04-05 18:54:10
2019-04-05T20:15:41Z,1728,NA,marker,255,2019-04-05 18:54:10
2019-04-05T20:15:42Z,0,timer,stop_all,0,2019-04-05 18:54:10
2019-04-05T20:15:55Z,0,timer,start,0,2019-04-05 18:54:10
2019-04-05T20:25:56Z,0,timer,stop_all,0,2019-04-05 18:54:10
2019-04-05T20:25:56Z,1728,NA,marker,255,2019-04-05 18:54:10
