timestamp,data,event,event_type,event_group,key
2018-04-10T22:40:14Z,0,timer,start,0,2018-04-10 22:40:15
2018-04-10T22:40:52Z,4,NA,marker,255,2018-04-10 22:40:15
2018-04-10T22:40:53Z,0,timer,stop_all,0,2018-04-10 22:40:15
2018-04-10T22:41:00Z,0,timer,start,0,2018-04-10 22:40:15
2018-04-10T22:41:30Z,4,NA,marker,255,2018-04-10 22:40:15
2018-04-10T22:41:31Z,0,timer,stop_all,0,2018-04-10 22:40:15
2018-04-10T22:41:42Z,0,timer,start,0,2018-04-10 22:40:15
2018-04-10T23:04:45Z,0,timer,stop_all,0,2018-04-10 22:40:15
2018-04-10T23:04:45Z,932,NA,marker,255,2018-04-10 22:40:15
2018-04-10T23:04:55Z,0,timer,start,0,2018-04-10 22:40:15
2018-04-10T23:20:48Z,0,timer,stop_all,0,2018-04-10 22:40:15
2018-04-10T23:20:48Z,1222,NA,marker,255,2018-04-10 22:40:15
2018-04-10T23:21:25Z,0,timer,start,0,2018-04-10 22:40:15
2018-04-10T23:27:45Z,1338,NA,marker,255,2018-04-10 22:40:15
2018-04-10T23:27:46Z,0,timer,stop_all,0,2018-04-10 22:40:15
2018-04-10T23:28:09Z,0,timer,start,0,2018-04-10 22:40:15
2018-04-10T23:28:44Z,1338,NA,marker,255,2018-04-10 22:40:15
2018-04-10T23:28:45Z,0,timer,stop_all,0,2018-04-10 22:40:15
