timestamp,data,event,event_type,event_group,key
2019-07-15T22:28:45Z,0,timer,start,0,2019-07-15 22:28:45
2019-07-15T22:31:49Z,62,NA,marker,255,2019-07-15 22:28:45
2019-07-15T22:31:50Z,0,timer,stop_all,0,2019-07-15 22:28:45
2019-07-15T22:31:53Z,0,timer,start,0,2019-07-15 22:28:45
2019-07-15T22:37:32Z,178,NA,marker,255,2019-07-15 22:28:45
2019-07-15T22:37:33Z,0,timer,stop_all,0,2019-07-15 22:28:45
2019-07-15T22:38:21Z,0,timer,start,0,2019-07-15 22:28:45
2019-07-15T22:45:15Z,352,NA,marker,255,2019-07-15 22:28:45
2019-07-15T22:45:16Z,0,timer,stop_all,0,2019-07-15 22:28:45
2019-07-15T22:45:21Z,0,timer,start,0,2019-07-15 22:28:45
2019-07-15T22:51:46Z,526,NA,marker,255,2019-07-15 22:28:45
2019-07-15T22:51:47Z,0,timer,stop_all,0,2019-07-15 22:28:45
2019-07-15T22:52:37Z,0,timer,start,0,2019-07-15 22:28:45
2019-07-15T23:06:22Z,642,NA,marker,255,2019-07-15 22:28:45
2019-07-15T23:06:23Z,0,timer,stop_all,0,2019-07-15 22:28:45
2019-07-15T23:06:28Z,0,timer,start,0,2019-07-15 22:28:45
2019-07-15T23:16:10Z,642,NA,marker,255,2019-07-15 22:28:45
2019-07-15T23:16:11Z,0,timer,stop_all,0,2019-07-15 22:28:45
2019-07-15T23:18:11Z,109,recovery_hr,marker,255,2019-07-15 22:28:45
