timestamp,data,event,event_type,event_group,key
2018-06-09T14:24:08Z,0,timer,start,0,2018-06-09 14:24:08
2018-06-09T14:25:17Z,62,NA,marker,255,2018-06-09 14:24:08
2018-06-09T14:25:18Z,0,timer,stop_all,0,2018-06-09 14:24:08
2018-06-09T14:25:29Z,0,timer,start,0,2018-06-09 14:24:08
2018-06-09T14:29:44Z,584,NA,marker,255,2018-06-09 14:24:08
2018-06-09T14:29:45Z,0,timer,stop_all,0,2018-06-09 14:24:08
2018-06-09T14:31:45Z,113,recovery_hr,marker,255,2018-06-09 14:24:08
2018-06-09T14:32:10Z,0,timer,start,0,2018-06-09 14:24:08
2018-06-09T14:47:16Z,1222,NA,marker,255,2018-06-09 14:24:08
2018-06-09T14:47:17Z,0,timer,stop_all,0,2018-06-09 14:24:08
2018-06-09T14:47:44Z,0,timer,start,0,2018-06-09 14:24:08
2018-06-09T15:38:09Z,0,timer,stop_all,0,2018-06-09 14:24:08
2018-06-09T15:38:09Z,4032,NA,marker,255,2018-06-09 14:24:08
