timestamp,data,event,event_type,event_group,key
2018-04-26T18:41:02Z,0,timer,start,0,2018-04-26 18:41:01
2018-04-26T18:43:07Z,4,NA,marker,255,2018-04-26 18:41:01
2018-04-26T18:43:08Z,0,timer,stop_all,0,2018-04-26 18:41:01
2018-04-26T18:43:19Z,0,timer,start,0,2018-04-26 18:41:01
2018-04-26T18:45:58Z,178,NA,marker,255,2018-04-26 18:41:01
2018-04-26T18:45:59Z,0,timer,stop_all,0,2018-04-26 18:41:01
2018-04-26T18:46:14Z,0,timer,start,0,2018-04-26 18:41:01
2018-04-26T18:47:22Z,236,NA,marker,255,2018-04-26 18:41:01
2018-04-26T18:47:23Z,0,timer,stop_all,0,2018-04-26 18:41:01
2018-04-26T18:47:25Z,0,timer,start,0,2018-04-26 18:41:01
2018-04-26T19:43:40Z,1872,NA,marker,255,2018-04-26 18:41:01
2018-04-26T19:43:41Z,0,timer,stop_all,0,2018-04-26 18:41:01
2018-04-26T19:43:50Z,0,timer,start,0,2018-04-26 18:41:01
2018-04-26T19:47:18Z,2016,NA,marker,255,2018-04-26 18:41:01
2018-04-26T19:47:19Z,0,timer,stop_all,0,2018-04-26 18:41:01
2018-04-26T19:47:34Z,0,timer,start,0,2018-04-26 18:41:01
2018-04-26T19:49:04Z,2016,NA,marker,255,2018-04-26 18:41:01
2018-04-26T19:49:05Z,0,timer,stop_all,0,2018-04-26 18:41:01
