timestamp,data,event,event_type,event_group,key,time_created
2022-07-26T00:32:38Z,0,timer,start,0,9274529526,2022_07_25_19_32_41
2022-07-26T00:36:03Z,226,NA,marker,255,9274529526,2022_07_25_19_32_41
2022-07-26T00:36:04Z,0,timer,stop_all,0,9274529526,2022_07_25_19_32_41
2022-07-26T00:36:12Z,0,timer,start,0,9274529526,2022_07_25_19_32_41
2022-07-26T00:36:15Z,226,NA,marker,255,9274529526,2022_07_25_19_32_41
2022-07-26T00:36:16Z,0,timer,stop_all,0,9274529526,2022_07_25_19_32_41
2022-07-26T00:36:20Z,0,timer,start,0,9274529526,2022_07_25_19_32_41
2022-07-26T01:11:23Z,700,NA,marker,255,9274529526,2022_07_25_19_32_41
2022-07-26T01:11:24Z,0,timer,stop_all,0,9274529526,2022_07_25_19_32_41
2022-07-26T01:13:24Z,112,recovery_hr,marker,255,9274529526,2022_07_25_19_32_41
