timestamp,data,event,event_type,event_group,key
2020-05-13T18:18:06Z,0,timer,start,0,2020-05-13 18:18:06
2020-05-13T18:21:36Z,0,timer,stop_all,0,2020-05-13 18:18:06
2020-05-13T18:21:36Z,117,NA,marker,255,2020-05-13 18:18:06
2020-05-13T18:21:55Z,0,timer,start,0,2020-05-13 18:18:06
2020-05-13T18:36:19Z,352,NA,marker,255,2020-05-13 18:18:06
2020-05-13T18:36:20Z,0,timer,stop_all,0,2020-05-13 18:18:06
2020-05-13T18:38:20Z,77,recovery_hr,marker,255,2020-05-13 18:18:06
2020-05-13T18:38:56Z,0,timer,start,0,2020-05-13 18:18:06
2020-05-13T18:44:38Z,713,NA,marker,255,2020-05-13 18:18:06
2020-05-13T18:44:39Z,0,timer,stop_all,0,2020-05-13 18:18:06
