timestamp,data,event,event_type,event_group,key
2020-06-26T17:00:36Z,0,timer,start,0,2020-06-26 17:00:36
2020-06-26T17:08:33Z,294,NA,marker,255,2020-06-26 17:00:36
2020-06-26T17:08:34Z,0,timer,stop_all,0,2020-06-26 17:00:36
2020-06-26T17:10:34Z,151,recovery_hr,marker,255,2020-06-26 17:00:36
2020-06-26T17:10:55Z,0,timer,start,0,2020-06-26 17:00:36
2020-06-26T17:32:31Z,1106,NA,marker,255,2020-06-26 17:00:36
2020-06-26T17:32:32Z,0,timer,stop_all,0,2020-06-26 17:00:36
2020-06-26T17:34:32Z,153,recovery_hr,marker,255,2020-06-26 17:00:36
2020-06-26T17:36:07Z,0,timer,start,0,2020-06-26 17:00:36
2020-06-26T17:39:59Z,1164,NA,marker,255,2020-06-26 17:00:36
2020-06-26T17:40:00Z,0,timer,stop_all,0,2020-06-26 17:00:36
2020-06-26T17:40:03Z,0,timer,start,0,2020-06-26 17:00:36
2020-06-26T17:41:10Z,1164,NA,marker,255,2020-06-26 17:00:36
2020-06-26T17:41:11Z,0,timer,stop_all,0,2020-06-26 17:00:36
