timestamp,data,event,event_type,event_group,key,time_created
2022-03-06T12:51:03Z,0,timer,start,0,8409708113,2022_03_06_06_51_03
2022-03-06T12:52:11Z,4,NA,marker,255,8409708113,2022_03_06_06_51_03
2022-03-06T12:52:12Z,0,timer,stop_all,0,8409708113,2022_03_06_06_51_03
2022-03-06T12:52:18Z,0,timer,start,0,8409708113,2022_03_06_06_51_03
2022-03-06T12:54:29Z,120,NA,marker,255,8409708113,2022_03_06_06_51_03
2022-03-06T12:54:30Z,0,timer,stop_all,0,8409708113,2022_03_06_06_51_03
2022-03-06T12:54:38Z,0,timer,start,0,8409708113,2022_03_06_06_51_03
2022-03-06T13:15:45Z,815,NA,marker,255,8409708113,2022_03_06_06_51_03
2022-03-06T13:15:46Z,0,timer,stop_all,0,8409708113,2022_03_06_06_51_03
2022-03-06T13:15:54Z,0,timer,start,0,8409708113,2022_03_06_06_51_03
2022-03-06T13:23:51Z,972,NA,marker,255,8409708113,2022_03_06_06_51_03
2022-03-06T13:23:52Z,0,timer,stop_all,0,8409708113,2022_03_06_06_51_03
2022-03-06T13:23:58Z,0,timer,start,0,8409708113,2022_03_06_06_51_03
2022-03-06T13:26:46Z,1064,NA,marker,255,8409708113,2022_03_06_06_51_03
2022-03-06T13:26:47Z,0,timer,stop_all,0,8409708113,2022_03_06_06_51_03
2022-03-06T13:26:53Z,0,timer,start,0,8409708113,2022_03_06_06_51_03
2022-03-06T14:30:30Z,1580,NA,marker,255,8409708113,2022_03_06_06_51_03
2022-03-06T14:30:31Z,0,timer,stop_all,0,8409708113,2022_03_06_06_51_03
2022-03-06T14:31:03Z,0,timer,start,0,8409708113,2022_03_06_06_51_03
2022-03-06T14:34:08Z,1580,NA,marker,255,8409708113,2022_03_06_06_51_03
2022-03-06T14:34:09Z,0,timer,stop_all,0,8409708113,2022_03_06_06_51_03
2022-03-06T14:34:20Z,0,timer,start,0,8409708113,2022_03_06_06_51_03
2022-03-06T14:35:08Z,1580,NA,marker,255,8409708113,2022_03_06_06_51_03
2022-03-06T14:35:09Z,0,timer,stop_all,0,8409708113,2022_03_06_06_51_03
2022-03-06T14:35:19Z,0,timer,start,0,8409708113,2022_03_06_06_51_03
2022-03-06T14:38:45Z,1580,NA,marker,255,8409708113,2022_03_06_06_51_03
2022-03-06T14:38:46Z,0,timer,stop_all,0,8409708113,2022_03_06_06_51_03
