timestamp,data,event,event_type,event_group,key,time_created
2021-07-14T12:27:03Z,0,timer,start,0,7124218432,2021_07_14_07_27_04
2021-07-14T13:07:55Z,1172,NA,marker,255,7124218432,2021_07_14_07_27_04
2021-07-14T13:07:56Z,0,timer,stop_all,0,7124218432,2021_07_14_07_27_04
2021-07-14T13:08:04Z,0,timer,start,0,7124218432,2021_07_14_07_27_04
2021-07-14T13:08:06Z,1172,NA,marker,255,7124218432,2021_07_14_07_27_04
2021-07-14T13:08:07Z,0,timer,stop_all,0,7124218432,2021_07_14_07_27_04
2021-07-14T13:08:29Z,0,timer,start,0,7124218432,2021_07_14_07_27_04
2021-07-14T13:16:21Z,1200,NA,marker,255,7124218432,2021_07_14_07_27_04
2021-07-14T13:16:22Z,0,timer,stop_all,0,7124218432,2021_07_14_07_27_04
2021-07-14T13:16:23Z,0,timer,start,0,7124218432,2021_07_14_07_27_04
2021-07-14T13:20:48Z,1289,NA,marker,255,7124218432,2021_07_14_07_27_04
2021-07-14T13:20:49Z,0,timer,stop_all,0,7124218432,2021_07_14_07_27_04
2021-07-14T13:21:02Z,0,timer,start,0,7124218432,2021_07_14_07_27_04
2021-07-14T13:21:21Z,1289,NA,marker,255,7124218432,2021_07_14_07_27_04
2021-07-14T13:21:22Z,0,timer,stop_all,0,7124218432,2021_07_14_07_27_04
