timestamp,data,event,event_type,event_group,key,time_created
2022-05-16T20:36:58Z,0,timer,start,0,8836879527,2022_05_16_15_36_58
2022-05-16T20:38:21Z,679,NA,marker,255,8836879527,2022_05_16_15_36_58
2022-05-16T20:38:22Z,0,timer,stop_all,0,8836879527,2022_05_16_15_36_58
2022-05-16T20:40:22Z,95,recovery_hr,marker,255,8836879527,2022_05_16_15_36_58
2022-05-16T20:50:40Z,0,timer,start,0,8836879527,2022_05_16_15_36_58
2022-05-16T20:51:18Z,672,NA,marker,255,8836879527,2022_05_16_15_36_58
2022-05-16T20:51:19Z,0,timer,stop_all,0,8836879527,2022_05_16_15_36_58
2022-05-16T20:53:17Z,0,timer,start,0,8836879527,2022_05_16_15_36_58
2022-05-16T20:53:55Z,669,NA,marker,255,8836879527,2022_05_16_15_36_58
2022-05-16T20:53:56Z,0,timer,stop_all,0,8836879527,2022_05_16_15_36_58
2022-05-16T20:55:56Z,104,recovery_hr,marker,255,8836879527,2022_05_16_15_36_58
2022-05-16T20:56:37Z,0,timer,start,0,8836879527,2022_05_16_15_36_58
2022-05-16T20:59:17Z,664,NA,marker,255,8836879527,2022_05_16_15_36_58
2022-05-16T20:59:18Z,0,timer,stop_all,0,8836879527,2022_05_16_15_36_58
2022-05-16T21:01:18Z,113,recovery_hr,marker,255,8836879527,2022_05_16_15_36_58
2022-05-16T21:01:22Z,0,timer,start,0,8836879527,2022_05_16_15_36_58
2022-05-16T21:03:51Z,584,NA,marker,255,8836879527,2022_05_16_15_36_58
2022-05-16T21:03:52Z,0,timer,stop_all,0,8836879527,2022_05_16_15_36_58
2022-05-16T21:04:20Z,0,timer,start,0,8836879527,2022_05_16_15_36_58
2022-05-16T21:11:55Z,816,NA,marker,255,8836879527,2022_05_16_15_36_58
2022-05-16T21:11:56Z,0,timer,stop_all,0,8836879527,2022_05_16_15_36_58
2022-05-16T21:13:56Z,119,recovery_hr,marker,255,8836879527,2022_05_16_15_36_58
2022-05-16T21:36:37Z,0,timer,start,0,8836879527,2022_05_16_15_36_58
2022-05-16T21:36:56Z,874,NA,marker,255,8836879527,2022_05_16_15_36_58
2022-05-16T21:36:57Z,0,timer,stop_all,0,8836879527,2022_05_16_15_36_58
2022-05-16T21:38:57Z,102,recovery_hr,marker,255,8836879527,2022_05_16_15_36_58
2022-05-16T21:40:49Z,0,timer,start,0,8836879527,2022_05_16_15_36_58
2022-05-16T21:42:37Z,874,NA,marker,255,8836879527,2022_05_16_15_36_58
2022-05-16T21:42:38Z,0,timer,stop_all,0,8836879527,2022_05_16_15_36_58
2022-05-16T21:44:38Z,92,recovery_hr,marker,255,8836879527,2022_05_16_15_36_58
