timestamp,data,event,event_type,event_group,key,time_created
2022-08-24T22:29:31Z,0,timer,start,0,9471446648,2022_08_24_17_29_32
2022-08-24T22:30:06Z,401,NA,marker,255,9471446648,2022_08_24_17_29_32
2022-08-24T22:30:07Z,0,timer,stop_all,0,9471446648,2022_08_24_17_29_32
2022-08-24T22:30:20Z,0,timer,start,0,9471446648,2022_08_24_17_29_32
2022-08-24T22:33:04Z,398,NA,marker,255,9471446648,2022_08_24_17_29_32
2022-08-24T22:33:05Z,0,timer,stop_all,0,9471446648,2022_08_24_17_29_32
2022-08-24T22:33:17Z,0,timer,start,0,9471446648,2022_08_24_17_29_32
2022-08-24T22:34:09Z,397,NA,marker,255,9471446648,2022_08_24_17_29_32
2022-08-24T22:34:10Z,0,timer,stop_all,0,9471446648,2022_08_24_17_29_32
2022-08-24T22:36:10Z,99,recovery_hr,marker,255,9471446648,2022_08_24_17_29_32
2022-08-24T22:38:07Z,0,timer,start,0,9471446648,2022_08_24_17_29_32
2022-08-24T22:44:04Z,468,NA,marker,255,9471446648,2022_08_24_17_29_32
2022-08-24T22:44:05Z,0,timer,stop_all,0,9471446648,2022_08_24_17_29_32
