timestamp,data,event,event_type,event_group,key
2020-06-23T22:48:41Z,0,timer,start,0,2020-06-23 22:48:41
2020-06-23T22:53:36Z,0,timer,stop_all,0,2020-06-23 22:48:41
2020-06-23T22:53:36Z,178,NA,marker,255,2020-06-23 22:48:41
2020-06-23T22:53:41Z,0,timer,start,0,2020-06-23 22:48:41
2020-06-23T22:54:31Z,178,NA,marker,255,2020-06-23 22:48:41
2020-06-23T22:54:32Z,0,timer,stop_all,0,2020-06-23 22:48:41
2020-06-23T22:56:32Z,145,recovery_hr,marker,255,2020-06-23 22:48:41
2020-06-23T23:10:40Z,0,timer,start,0,2020-06-23 22:48:41
2020-06-23T23:14:54Z,410,NA,marker,255,2020-06-23 22:48:41
2020-06-23T23:14:55Z,0,timer,stop_all,0,2020-06-23 22:48:41
