timestamp,data,event,event_type,event_group,key
2019-07-21T00:07:22Z,0,timer,start,0,2019-07-21 00:07:23
2019-07-21T00:09:43Z,62,NA,marker,255,2019-07-21 00:07:23
2019-07-21T00:09:44Z,0,timer,stop_all,0,2019-07-21 00:07:23
2019-07-21T00:09:47Z,0,timer,start,0,2019-07-21 00:07:23
2019-07-21T00:14:45Z,178,NA,marker,255,2019-07-21 00:07:23
2019-07-21T00:14:46Z,0,timer,stop_all,0,2019-07-21 00:07:23
2019-07-21T00:14:52Z,0,timer,start,0,2019-07-21 00:07:23
2019-07-21T00:28:55Z,642,NA,marker,255,2019-07-21 00:07:23
2019-07-21T00:28:56Z,0,timer,stop_all,0,2019-07-21 00:07:23
2019-07-21T00:29:27Z,0,timer,start,0,2019-07-21 00:07:23
2019-07-21T00:42:06Z,816,NA,marker,255,2019-07-21 00:07:23
2019-07-21T00:42:07Z,0,timer,stop_all,0,2019-07-21 00:07:23
2019-07-21T00:42:18Z,0,timer,start,0,2019-07-21 00:07:23
2019-07-21T00:42:54Z,816,NA,marker,255,2019-07-21 00:07:23
2019-07-21T00:42:55Z,0,timer,stop_all,0,2019-07-21 00:07:23
2019-07-21T00:43:00Z,0,timer,start,0,2019-07-21 00:07:23
2019-07-21T00:59:36Z,0,timer,stop_all,0,2019-07-21 00:07:23
2019-07-21T00:59:36Z,1164,NA,marker,255,2019-07-21 00:07:23
2019-07-21T00:59:39Z,0,timer,start,0,2019-07-21 00:07:23
2019-07-21T01:30:30Z,1728,NA,marker,255,2019-07-21 00:07:23
2019-07-21T01:30:31Z,0,timer,stop_all,0,2019-07-21 00:07:23
