timestamp,data,event,event_type,event_group,key
2020-10-14T16:31:38Z,0,timer,start,0,2020-10-14 16:31:39
2020-10-14T16:35:37Z,301,NA,marker,255,2020-10-14 16:31:39
2020-10-14T16:35:38Z,0,timer,stop_all,0,2020-10-14 16:31:39
2020-10-14T16:37:37Z,0,timer,start,0,2020-10-14 16:31:39
2020-10-14T16:38:34Z,298,NA,marker,255,2020-10-14 16:31:39
2020-10-14T16:38:35Z,0,timer,stop_all,0,2020-10-14 16:31:39
2020-10-14T16:39:11Z,0,timer,start,0,2020-10-14 16:31:39
2020-10-14T16:40:09Z,296,NA,marker,255,2020-10-14 16:31:39
2020-10-14T16:40:10Z,0,timer,stop_all,0,2020-10-14 16:31:39
2020-10-14T16:42:10Z,123,recovery_hr,marker,255,2020-10-14 16:31:39
2020-10-14T16:42:12Z,0,timer,start,0,2020-10-14 16:31:39
2020-10-14T16:43:41Z,0,timer,stop_all,0,2020-10-14 16:31:39
2020-10-14T16:43:41Z,292,NA,marker,255,2020-10-14 16:31:39
2020-10-14T16:45:41Z,134,recovery_hr,marker,255,2020-10-14 16:31:39
