timestamp,data,event,event_type,event_group,key,time_created
2021-08-17T13:39:49Z,0,timer,start,0,7320726079,2021_08_17_08_39_49
2021-08-17T13:46:13Z,0,timer,stop_all,0,7320726079,2021_08_17_08_39_49
2021-08-17T13:46:13Z,1173,NA,marker,255,7320726079,2021_08_17_08_39_49
2021-08-17T13:46:49Z,0,timer,start,0,7320726079,2021_08_17_08_39_49
2021-08-17T13:48:23Z,0,timer,stop_all,0,7320726079,2021_08_17_08_39_49
2021-08-17T13:48:23Z,1171,NA,marker,255,7320726079,2021_08_17_08_39_49
2021-08-17T13:48:33Z,0,timer,start,0,7320726079,2021_08_17_08_39_49
2021-08-17T13:48:38Z,1171,NA,marker,255,7320726079,2021_08_17_08_39_49
2021-08-17T13:48:39Z,0,timer,stop_all,0,7320726079,2021_08_17_08_39_49
2021-08-17T13:48:53Z,0,timer,start,0,7320726079,2021_08_17_08_39_49
2021-08-17T13:54:25Z,1165,NA,marker,255,7320726079,2021_08_17_08_39_49
2021-08-17T13:54:26Z,0,timer,stop_all,0,7320726079,2021_08_17_08_39_49
2021-08-17T13:54:42Z,0,timer,start,0,7320726079,2021_08_17_08_39_49
2021-08-17T13:58:50Z,1160,NA,marker,255,7320726079,2021_08_17_08_39_49
2021-08-17T13:58:51Z,0,timer,stop_all,0,7320726079,2021_08_17_08_39_49
2021-08-17T13:59:06Z,0,timer,start,0,7320726079,2021_08_17_08_39_49
2021-08-17T14:10:48Z,1149,NA,marker,255,7320726079,2021_08_17_08_39_49
2021-08-17T14:10:49Z,0,timer,stop_all,0,7320726079,2021_08_17_08_39_49
2021-08-17T14:12:49Z,117,recovery_hr,marker,255,7320726079,2021_08_17_08_39_49
