timestamp,data,event,event_type,event_group,key
2020-10-22T19:48:18Z,0,timer,start,0,2020-10-22 19:48:18
2020-10-22T19:53:26Z,294,NA,marker,255,2020-10-22 19:48:18
2020-10-22T19:53:27Z,0,timer,stop_all,0,2020-10-22 19:48:18
2020-10-22T19:54:09Z,0,timer,start,0,2020-10-22 19:48:18
2020-10-22T20:01:23Z,700,NA,marker,255,2020-10-22 19:48:18
2020-10-22T20:01:24Z,0,timer,stop_all,0,2020-10-22 19:48:18
2020-10-22T20:01:48Z,0,timer,start,0,2020-10-22 19:48:18
2020-10-22T20:23:56Z,0,timer,stop_all,0,2020-10-22 19:48:18
2020-10-22T20:23:56Z,1048,NA,marker,255,2020-10-22 19:48:18
2020-10-22T20:24:56Z,0,timer,start,0,2020-10-22 19:48:18
2020-10-22T20:32:40Z,1048,NA,marker,255,2020-10-22 19:48:18
2020-10-22T20:32:41Z,0,timer,stop_all,0,2020-10-22 19:48:18
2020-10-22T20:32:47Z,0,timer,start,0,2020-10-22 19:48:18
2020-10-22T20:39:11Z,1164,NA,marker,255,2020-10-22 19:48:18
2020-10-22T20:39:12Z,0,timer,stop_all,0,2020-10-22 19:48:18
2020-10-22T20:41:00Z,0,timer,start,0,2020-10-22 19:48:18
2020-10-22T20:52:11Z,1164,NA,marker,255,2020-10-22 19:48:18
2020-10-22T20:52:12Z,0,timer,stop_all,0,2020-10-22 19:48:18
2020-10-22T20:52:17Z,0,timer,start,0,2020-10-22 19:48:18
2020-10-22T20:56:34Z,1222,NA,marker,255,2020-10-22 19:48:18
2020-10-22T20:56:35Z,0,timer,stop_all,0,2020-10-22 19:48:18
2020-10-22T20:58:35Z,106,recovery_hr,marker,255,2020-10-22 19:48:18
