timestamp,data,event,event_type,event_group,key,time_created
2022-02-16T12:18:23Z,0,timer,start,0,8306346423,2022_02_16_06_18_23
2022-02-16T12:28:16Z,0,timer,stop_all,0,8306346423,2022_02_16_06_18_23
2022-02-16T12:28:16Z,294,NA,marker,255,8306346423,2022_02_16_06_18_23
2022-02-16T12:30:16Z,108,recovery_hr,marker,255,8306346423,2022_02_16_06_18_23
2022-02-16T12:38:17Z,0,timer,start,0,8306346423,2022_02_16_06_18_23
2022-02-16T12:38:17Z,352,NA,marker,255,8306346423,2022_02_16_06_18_23
2022-02-16T12:38:18Z,0,timer,stop_all,0,8306346423,2022_02_16_06_18_23
2022-02-16T12:38:22Z,0,timer,start,0,8306346423,2022_02_16_06_18_23
2022-02-16T13:10:53Z,1280,NA,marker,255,8306346423,2022_02_16_06_18_23
2022-02-16T13:10:54Z,0,timer,stop_all,0,8306346423,2022_02_16_06_18_23
2022-02-16T13:12:34Z,0,timer,start,0,8306346423,2022_02_16_06_18_23
2022-02-16T13:21:02Z,1280,NA,marker,255,8306346423,2022_02_16_06_18_23
2022-02-16T13:21:03Z,0,timer,stop_all,0,8306346423,2022_02_16_06_18_23
