timestamp,data,event,event_type,event_group,key
2020-04-25T21:23:05Z,0,timer,start,0,2020-04-25 21:23:05
2020-04-25T21:32:59Z,178,NA,marker,255,2020-04-25 21:23:05
2020-04-25T21:33:00Z,0,timer,stop_all,0,2020-04-25 21:23:05
2020-04-25T21:33:27Z,0,timer,start,0,2020-04-25 21:23:05
2020-04-25T21:33:31Z,178,NA,marker,255,2020-04-25 21:23:05
2020-04-25T21:33:32Z,0,timer,stop_all,0,2020-04-25 21:23:05
2020-04-25T21:33:40Z,0,timer,start,0,2020-04-25 21:23:05
2020-04-25T21:40:55Z,352,NA,marker,255,2020-04-25 21:23:05
2020-04-25T21:40:56Z,0,timer,stop_all,0,2020-04-25 21:23:05
2020-04-25T21:41:06Z,0,timer,start,0,2020-04-25 21:23:05
2020-04-25T21:47:08Z,0,timer,stop_all,0,2020-04-25 21:23:05
2020-04-25T21:47:08Z,469,NA,marker,255,2020-04-25 21:23:05
2020-04-25T21:47:14Z,0,timer,start,0,2020-04-25 21:23:05
2020-04-25T21:54:08Z,595,NA,marker,255,2020-04-25 21:23:05
2020-04-25T21:54:09Z,0,timer,stop_all,0,2020-04-25 21:23:05
2020-04-25T21:54:36Z,595,NA,marker,255,2020-04-25 21:23:05
2020-04-25T21:54:39Z,0,timer,start,0,2020-04-25 21:23:05
2020-04-25T21:58:51Z,0,timer,stop_all,0,2020-04-25 21:23:05
2020-04-25T21:58:51Z,593,NA,marker,255,2020-04-25 21:23:05
2020-04-25T21:59:09Z,0,timer,start,0,2020-04-25 21:23:05
2020-04-25T22:08:09Z,584,NA,marker,255,2020-04-25 21:23:05
2020-04-25T22:08:10Z,0,timer,stop_all,0,2020-04-25 21:23:05
2020-04-25T22:08:47Z,0,timer,start,0,2020-04-25 21:23:05
2020-04-25T22:12:47Z,584,NA,marker,255,2020-04-25 21:23:05
2020-04-25T22:12:48Z,0,timer,stop_all,0,2020-04-25 21:23:05
2020-04-25T22:13:17Z,0,timer,start,0,2020-04-25 21:23:05
2020-04-25T22:14:07Z,584,NA,marker,255,2020-04-25 21:23:05
2020-04-25T22:14:08Z,0,timer,stop_all,0,2020-04-25 21:23:05
2020-04-25T22:14:56Z,0,timer,start,0,2020-04-25 21:23:05
2020-04-25T22:23:11Z,691,NA,marker,255,2020-04-25 21:23:05
2020-04-25T22:23:12Z,0,timer,stop_all,0,2020-04-25 21:23:05
2020-04-25T22:23:57Z,0,timer,start,0,2020-04-25 21:23:05
2020-04-25T22:28:23Z,0,timer,stop_all,0,2020-04-25 21:23:05
2020-04-25T22:28:23Z,737,NA,marker,255,2020-04-25 21:23:05
2020-04-25T22:29:31Z,0,timer,start,0,2020-04-25 21:23:05
2020-04-25T22:32:24Z,736,NA,marker,255,2020-04-25 21:23:05
2020-04-25T22:32:25Z,0,timer,stop_all,0,2020-04-25 21:23:05
2020-04-25T22:33:21Z,0,timer,start,0,2020-04-25 21:23:05
2020-04-25T22:34:12Z,736,NA,marker,255,2020-04-25 21:23:05
2020-04-25T22:34:13Z,0,timer,stop_all,0,2020-04-25 21:23:05
2020-04-25T22:34:30Z,0,timer,start,0,2020-04-25 21:23:05
2020-04-25T22:36:27Z,736,NA,marker,255,2020-04-25 21:23:05
2020-04-25T22:36:28Z,0,timer,stop_all,0,2020-04-25 21:23:05
2020-04-25T22:36:32Z,0,timer,start,0,2020-04-25 21:23:05
2020-04-25T22:40:58Z,787,NA,marker,255,2020-04-25 21:23:05
2020-04-25T22:40:59Z,0,timer,stop_all,0,2020-04-25 21:23:05
2020-04-25T22:41:20Z,0,timer,start,0,2020-04-25 21:23:05
2020-04-25T22:42:05Z,792,NA,marker,255,2020-04-25 21:23:05
2020-04-25T22:42:06Z,0,timer,stop_all,0,2020-04-25 21:23:05
2020-04-25T22:43:04Z,0,timer,start,0,2020-04-25 21:23:05
2020-04-25T22:47:03Z,880,NA,marker,255,2020-04-25 21:23:05
2020-04-25T22:47:04Z,0,timer,stop_all,0,2020-04-25 21:23:05
2020-04-25T22:47:27Z,0,timer,start,0,2020-04-25 21:23:05
2020-04-25T22:54:04Z,980,NA,marker,255,2020-04-25 21:23:05
2020-04-25T22:54:05Z,0,timer,stop_all,0,2020-04-25 21:23:05
2020-04-25T22:54:16Z,0,timer,start,0,2020-04-25 21:23:05
2020-04-25T22:54:56Z,983,NA,marker,255,2020-04-25 21:23:05
2020-04-25T22:54:57Z,0,timer,stop_all,0,2020-04-25 21:23:05
