timestamp,data,event,event_type,event_group,key
2020-05-01T13:19:05Z,0,timer,start,0,2020-05-01 13:19:05
2020-05-01T13:22:19Z,4,NA,marker,255,2020-05-01 13:19:05
2020-05-01T13:22:20Z,0,timer,stop_all,0,2020-05-01 13:19:05
2020-05-01T13:23:07Z,0,timer,start,0,2020-05-01 13:19:05
2020-05-01T13:29:07Z,120,NA,marker,255,2020-05-01 13:19:05
2020-05-01T13:29:08Z,0,timer,stop_all,0,2020-05-01 13:19:05
2020-05-01T13:29:13Z,0,timer,start,0,2020-05-01 13:19:05
2020-05-01T13:44:14Z,294,NA,marker,255,2020-05-01 13:19:05
2020-05-01T13:44:15Z,0,timer,stop_all,0,2020-05-01 13:19:05
2020-05-01T13:45:10Z,0,timer,start,0,2020-05-01 13:19:05
2020-05-01T13:52:54Z,294,NA,marker,255,2020-05-01 13:19:05
2020-05-01T13:52:55Z,0,timer,stop_all,0,2020-05-01 13:19:05
