timestamp,data,event,event_type,event_group,key,time_created
2022-07-11T11:53:03Z,0,timer,start,0,9188628874,2022_07_11_06_53_03
2022-07-11T11:59:35Z,62,NA,marker,255,9188628874,2022_07_11_06_53_03
2022-07-11T11:59:36Z,0,timer,stop_all,0,9188628874,2022_07_11_06_53_03
2022-07-11T11:59:42Z,0,timer,start,0,9188628874,2022_07_11_06_53_03
2022-07-11T12:07:22Z,236,NA,marker,255,9188628874,2022_07_11_06_53_03
2022-07-11T12:07:23Z,0,timer,stop_all,0,9188628874,2022_07_11_06_53_03
2022-07-11T12:08:13Z,0,timer,start,0,9188628874,2022_07_11_06_53_03
2022-07-11T12:21:26Z,471,NA,marker,255,9188628874,2022_07_11_06_53_03
2022-07-11T12:21:27Z,0,timer,stop_all,0,9188628874,2022_07_11_06_53_03
2022-07-11T12:21:33Z,0,timer,start,0,9188628874,2022_07_11_06_53_03
2022-07-11T12:32:23Z,584,NA,marker,255,9188628874,2022_07_11_06_53_03
2022-07-11T12:32:24Z,0,timer,stop_all,0,9188628874,2022_07_11_06_53_03
2022-07-11T12:32:31Z,0,timer,start,0,9188628874,2022_07_11_06_53_03
2022-07-11T12:36:17Z,642,NA,marker,255,9188628874,2022_07_11_06_53_03
2022-07-11T12:36:18Z,0,timer,stop_all,0,9188628874,2022_07_11_06_53_03
