timestamp,data,event,event_type,event_group,key
2020-05-04T00:57:52Z,0,timer,start,0,2020-05-04 00:57:55
2020-05-04T01:02:34Z,435,NA,marker,255,2020-05-04 00:57:55
2020-05-04T01:02:35Z,0,timer,stop_all,0,2020-05-04 00:57:55
2020-05-04T01:02:37Z,0,timer,start,0,2020-05-04 00:57:55
2020-05-04T01:07:43Z,429,NA,marker,255,2020-05-04 00:57:55
2020-05-04T01:07:44Z,0,timer,stop_all,0,2020-05-04 00:57:55
2020-05-04T01:08:01Z,0,timer,start,0,2020-05-04 00:57:55
2020-05-04T01:08:01Z,429,NA,marker,255,2020-05-04 00:57:55
2020-05-04T01:08:02Z,0,timer,stop_all,0,2020-05-04 00:57:55
2020-05-04T01:10:02Z,58,recovery_hr,marker,255,2020-05-04 00:57:55
