longitude,latitude,timestamp,distance,speed,cadence,heart_rate,time_elapsed,elevation,key
NA,NA,2022-12-07T14:02:31Z,0,0,0,57,0,0,10098948106
NA,NA,2022-12-07T14:02:32Z,0,0,85,57,1,0,10098948106
NA,NA,2022-12-07T14:02:33Z,2.93,2.93,85,57,2,0,10098948106
NA,NA,2022-12-07T14:02:34Z,6.13,3.2,85,57,3,0,10098948106
NA,NA,2022-12-07T14:02:35Z,9.77,3.639,91,57,4,0,10098948106
NA,NA,2022-12-07T14:02:36Z,12.89,3.116,91,57,5,0,10098948106
NA,NA,2022-12-07T14:02:37Z,16,3.116,91,54,6,0,10098948106
NA,NA,2022-12-07T14:02:38Z,19.15,3.144,91,54,7,0,10098948106
NA,NA,2022-12-07T14:02:39Z,22.42,3.275,91,54,8,0,10098948106
NA,NA,2022-12-07T14:02:40Z,25.7,3.284,91,56,9,0,10098948106
NA,NA,2022-12-07T14:02:41Z,29.43,3.723,93,56,10,0,10098948106
NA,NA,2022-12-07T14:02:42Z,33.09,3.667,93,56,11,0,10098948106
NA,NA,2022-12-07T14:02:43Z,36.76,3.667,91,58,12,0,10098948106
NA,NA,2022-12-07T14:02:44Z,40.3,3.536,91,64,13,0,10098948106
NA,NA,2022-12-07T14:02:45Z,43.54,3.247,91,68,14,0,10098948106
NA,NA,2022-12-07T14:02:46Z,46.38,2.837,91,72,15,0,10098948106
NA,NA,2022-12-07T14:02:47Z,48.92,2.538,91,75,16,0,10098948106
NA,NA,2022-12-07T14:02:48Z,51.61,2.687,91,79,17,0,10098948106
NA,NA,2022-12-07T14:02:49Z,54.53,2.921,91,82,18,0,10098948106
NA,NA,2022-12-07T14:02:50Z,57.56,3.032,91,82,19,0,10098948106
NA,NA,2022-12-07T14:02:51Z,60.76,3.2,91,81,20,0,10098948106
NA,NA,2022-12-07T14:02:52Z,64.06,3.303,91,86,21,0,10098948106
NA,NA,2022-12-07T14:02:53Z,67.43,3.368,91,91,22,0,10098948106
NA,NA,2022-12-07T14:02:54Z,70.85,3.415,90,96,23,0,10098948106
NA,NA,2022-12-07T14:02:55Z,74.16,3.312,90,102,24,0,10098948106
NA,NA,2022-12-07T14:02:56Z,77.36,3.2,90,103,25,0,10098948106
NA,NA,2022-12-07T14:02:57Z,80.5,3.144,90,104,26,0,10098948106
NA,NA,2022-12-07T14:02:58Z,83.72,3.219,89,106,27,0,10098948106
NA,NA,2022-12-07T14:02:59Z,87.05,3.331,89,107,28,0,10098948106
NA,NA,2022-12-07T14:03:00Z,90.7,3.648,89,109,29,0,10098948106
NA,NA,2022-12-07T14:03:01Z,94.35,3.648,87,109,30,0,10098948106
NA,NA,2022-12-07T14:03:02Z,98.02,3.667,87,113,31,0,10098948106
NA,NA,2022-12-07T14:03:03Z,101.65,3.63,87,113,32,0,10098948106
NA,NA,2022-12-07T14:03:04Z,105.23,3.583,88,113,33,0,10098948106
NA,NA,2022-12-07T14:03:05Z,108.72,3.49,88,115,34,0,10098948106
NA,NA,2022-12-07T14:03:06Z,112.25,3.527,87,118,35,0,10098948106
NA,NA,2022-12-07T14:03:07Z,115.74,3.49,87,121,36,0,10098948106
NA,NA,2022-12-07T14:03:08Z,119.22,3.48,87,121,37,0,10098948106
NA,NA,2022-12-07T14:03:09Z,122.69,3.471,87,123,38,0,10098948106
NA,NA,2022-12-07T14:03:10Z,126.15,3.462,87,125,39,0,10098948106
NA,NA,2022-12-07T14:03:11Z,129.57,3.415,87,124,40,0,10098948106
NA,NA,2022-12-07T14:03:12Z,132.99,3.415,87,127,41,0,10098948106
NA,NA,2022-12-07T14:03:13Z,136.42,3.443,87,127,42,0,10098948106
NA,NA,2022-12-07T14:03:14Z,139.93,3.508,86,124,43,0,10098948106
NA,NA,2022-12-07T14:03:15Z,143.43,3.499,86,125,44,0,10098948106
NA,NA,2022-12-07T14:03:16Z,146.87,3.443,86,126,45,0,10098948106
NA,NA,2022-12-07T14:03:17Z,150.28,3.406,86,126,46,0,10098948106
NA,NA,2022-12-07T14:03:18Z,153.63,3.35,86,129,47,0,10098948106
NA,NA,2022-12-07T14:03:19Z,156.93,3.303,86,128,48,0,10098948106
NA,NA,2022-12-07T14:03:20Z,160.25,3.322,86,127,49,0,10098948106
NA,NA,2022-12-07T14:03:22Z,163.6,3.35,87,128,51,0,10098948106
NA,NA,2022-12-07T14:03:23Z,166.95,3.35,87,128,52,0,10098948106
NA,NA,2022-12-07T14:03:24Z,170.33,3.378,87,128,53,0,10098948106
NA,NA,2022-12-07T14:03:25Z,173.72,3.387,88,126,54,0,10098948106
NA,NA,2022-12-07T14:03:26Z,177.13,3.415,88,124,55,0,10098948106
NA,NA,2022-12-07T14:03:27Z,180.58,3.452,89,124,56,0,10098948106
NA,NA,2022-12-07T14:03:28Z,184.17,3.583,89,128,57,0,10098948106
NA,NA,2022-12-07T14:03:29Z,187.7,3.536,89,127,58,0,10098948106
NA,NA,2022-12-07T14:03:30Z,191.21,3.499,89,127,59,0,10098948106
NA,NA,2022-12-07T14:03:31Z,194.72,3.518,89,127,60,0,10098948106
NA,NA,2022-12-07T14:03:32Z,198.22,3.499,88,127,61,0,10098948106
NA,NA,2022-12-07T14:03:33Z,201.69,3.471,88,127,62,0,10098948106
