timestamp,distance,altitude,heart_rate,cadence,fractional_cadence,key
2020-05-13T17:39:53Z,0,268.20000000000005,123,0,0,2020-05-13 17:39:56
2020-05-13T17:39:54Z,0,268.20000000000005,122,0,0,2020-05-13 17:39:56
2020-05-13T17:39:55Z,0,268.20000000000005,122,0,0,2020-05-13 17:39:56
2020-05-13T17:39:56Z,0,268.20000000000005,122,58,0.5,2020-05-13 17:39:56
2020-05-13T17:39:57Z,0,268.20000000000005,122,58,0.5,2020-05-13 17:39:56
2020-05-13T17:39:58Z,0,268.20000000000005,121,58,0.5,2020-05-13 17:39:56
2020-05-13T17:39:59Z,0,268.20000000000005,121,58,0.5,2020-05-13 17:39:56
2020-05-13T17:40:00Z,0,268.20000000000005,120,58,0.5,2020-05-13 17:39:56
2020-05-13T17:40:01Z,0,268.20000000000005,120,58,0.5,2020-05-13 17:39:56
2020-05-13T17:40:02Z,0,268.20000000000005,120,58,0.5,2020-05-13 17:39:56
2020-05-13T17:40:03Z,0,268.20000000000005,119,58,0.5,2020-05-13 17:39:56
2020-05-13T17:40:04Z,0,268.20000000000005,119,58,0.5,2020-05-13 17:39:56
2020-05-13T17:40:05Z,0,268.20000000000005,119,62,0.5,2020-05-13 17:39:56
2020-05-13T17:40:06Z,0,268.20000000000005,119,62,0.5,2020-05-13 17:39:56
2020-05-13T17:40:07Z,0,268.20000000000005,119,62,0.5,2020-05-13 17:39:56
2020-05-13T17:40:08Z,0,268.20000000000005,118,64,0,2020-05-13 17:39:56
2020-05-13T17:40:09Z,0,268.20000000000005,118,64,0,2020-05-13 17:39:56
2020-05-13T17:40:10Z,0,268.20000000000005,118,64,0,2020-05-13 17:39:56
2020-05-13T17:40:11Z,0,268.20000000000005,117,64,0,2020-05-13 17:39:56
2020-05-13T17:40:12Z,0,268.20000000000005,116,63,0,2020-05-13 17:39:56
2020-05-13T17:40:13Z,0,268.20000000000005,116,63,0,2020-05-13 17:39:56
2020-05-13T17:40:14Z,0,268.20000000000005,115,124,0.5,2020-05-13 17:39:56
2020-05-13T17:40:15Z,0,268.20000000000005,114,124,0.5,2020-05-13 17:39:56
2020-05-13T17:40:16Z,0,268.20000000000005,114,124,0.5,2020-05-13 17:39:56
2020-05-13T17:40:17Z,0,268.20000000000005,113,123,0,2020-05-13 17:39:56
2020-05-13T17:40:18Z,0,268.20000000000005,112,121,0.5,2020-05-13 17:39:56
2020-05-13T17:40:19Z,0,268.20000000000005,112,61,0,2020-05-13 17:39:56
2020-05-13T17:40:20Z,0,268.20000000000005,111,61,0,2020-05-13 17:39:56
2020-05-13T17:40:21Z,0,268.20000000000005,111,61,0,2020-05-13 17:39:56
2020-05-13T17:40:22Z,0,268.20000000000005,111,61,0,2020-05-13 17:39:56
2020-05-13T17:40:23Z,0,268.20000000000005,111,61,0,2020-05-13 17:39:56
2020-05-13T17:40:24Z,0,268.20000000000005,111,0,0,2020-05-13 17:39:56
2020-05-13T17:40:25Z,0,268.20000000000005,111,0,0,2020-05-13 17:39:56
2020-05-13T17:40:26Z,0,268.20000000000005,111,58,0.5,2020-05-13 17:39:56
2020-05-13T17:40:27Z,0,268.20000000000005,111,58,0.5,2020-05-13 17:39:56
2020-05-13T17:40:28Z,0,268.20000000000005,111,58,0.5,2020-05-13 17:39:56
2020-05-13T17:40:29Z,0,268.20000000000005,110,0,0,2020-05-13 17:39:56
2020-05-13T17:40:30Z,0,268.20000000000005,110,0,0,2020-05-13 17:39:56
2020-05-13T17:40:31Z,0,268.20000000000005,109,0,0,2020-05-13 17:39:56
2020-05-13T17:40:32Z,0,268.20000000000005,109,0,0,2020-05-13 17:39:56
2020-05-13T17:40:33Z,0,268.20000000000005,108,0,0,2020-05-13 17:39:56
2020-05-13T17:40:34Z,0,268.20000000000005,107,0,0,2020-05-13 17:39:56
2020-05-13T17:40:35Z,0,268.20000000000005,106,0,0,2020-05-13 17:39:56
2020-05-13T17:40:36Z,0,268.20000000000005,106,0,0,2020-05-13 17:39:56
2020-05-13T17:40:37Z,0,268.20000000000005,105,0,0,2020-05-13 17:39:56
2020-05-13T17:40:38Z,0,268.20000000000005,105,0,0,2020-05-13 17:39:56
2020-05-13T17:40:39Z,0,268.20000000000005,105,0,0,2020-05-13 17:39:56
2020-05-13T17:40:40Z,0,268.20000000000005,105,0,0,2020-05-13 17:39:56
2020-05-13T17:40:41Z,0,268.20000000000005,104,0,0,2020-05-13 17:39:56
