timestamp,distance,altitude,speed,heart_rate,cadence,fractional_cadence,key
2019-10-16T13:18:42Z,0,317.20000000000005,0,65,0,0,2019-10-16 13:18:42
2019-10-16T13:18:43Z,0,317.20000000000005,0,65,0,0,2019-10-16 13:18:42
2019-10-16T13:18:44Z,0,317.20000000000005,0,79,93,0.5,2019-10-16 13:18:42
2019-10-16T13:18:45Z,3.18,317.20000000000005,3.182,79,93,0.5,2019-10-16 13:18:42
2019-10-16T13:18:46Z,6.59,317.20000000000005,3.406,79,93,0.5,2019-10-16 13:18:42
2019-10-16T13:18:47Z,9.14,317.20000000000005,2.547,101,93,0.5,2019-10-16 13:18:42
2019-10-16T13:18:48Z,11.68,317.20000000000005,2.547,101,93,0.5,2019-10-16 13:18:42
2019-10-16T13:18:49Z,15.28,317.20000000000005,3.592,101,91,0,2019-10-16 13:18:42
2019-10-16T13:18:50Z,18.51,317.20000000000005,3.238,101,91,0,2019-10-16 13:18:42
2019-10-16T13:18:51Z,21.95,317.20000000000005,3.434,108,91,0,2019-10-16 13:18:42
2019-10-16T13:18:52Z,25.5,317.20000000000005,3.555,108,91,0,2019-10-16 13:18:42
2019-10-16T13:18:53Z,29.03,317.20000000000005,3.527,108,89,0.5,2019-10-16 13:18:42
2019-10-16T13:18:54Z,32.52,317.20000000000005,3.49,117,89,0.5,2019-10-16 13:18:42
2019-10-16T13:18:55Z,36,317.20000000000005,3.48,117,88,0,2019-10-16 13:18:42
2019-10-16T13:18:56Z,39.44,317.20000000000005,3.443,117,88,0,2019-10-16 13:18:42
2019-10-16T13:18:57Z,42.89,317.20000000000005,3.452,117,87,0,2019-10-16 13:18:42
2019-10-16T13:18:58Z,46.37,317.20000000000005,3.471,117,87,0,2019-10-16 13:18:42
2019-10-16T13:18:59Z,49.85,317.20000000000005,3.48,117,87,0,2019-10-16 13:18:42
2019-10-16T13:19:00Z,53.29,317.20000000000005,3.443,117,87,0,2019-10-16 13:18:42
2019-10-16T13:19:01Z,56.7,317.20000000000005,3.406,117,87,0,2019-10-16 13:18:42
2019-10-16T13:19:02Z,60.05,317.20000000000005,3.359,117,87,0,2019-10-16 13:18:42
2019-10-16T13:19:03Z,63.38,317.20000000000005,3.322,117,87,0,2019-10-16 13:18:42
2019-10-16T13:19:04Z,66.59,317.20000000000005,3.21,117,87,0,2019-10-16 13:18:42
2019-10-16T13:19:05Z,69.74,317.20000000000005,3.154,117,87,0,2019-10-16 13:18:42
2019-10-16T13:19:06Z,72.8,317.20000000000005,3.06,117,87,0,2019-10-16 13:18:42
2019-10-16T13:19:07Z,75.93,317.20000000000005,3.126,117,86,0.5,2019-10-16 13:18:42
2019-10-16T13:19:08Z,79.09,317.20000000000005,3.163,117,86,0.5,2019-10-16 13:18:42
2019-10-16T13:19:09Z,82.27,317.20000000000005,3.182,117,86,0.5,2019-10-16 13:18:42
2019-10-16T13:19:10Z,85.48,317.20000000000005,3.21,117,86,0.5,2019-10-16 13:18:42
2019-10-16T13:19:11Z,88.66,317.20000000000005,3.182,117,86,0.5,2019-10-16 13:18:42
2019-10-16T13:19:12Z,91.85,317.20000000000005,3.191,117,86,0.5,2019-10-16 13:18:42
2019-10-16T13:19:13Z,95.04,317.20000000000005,3.191,119,86,0.5,2019-10-16 13:18:42
2019-10-16T13:19:14Z,98.32,317.20000000000005,3.275,119,86,0.5,2019-10-16 13:18:42
2019-10-16T13:19:15Z,101.57,317.20000000000005,3.247,119,86,0.5,2019-10-16 13:18:42
2019-10-16T13:19:16Z,104.75,317.20000000000005,3.182,119,85,0.5,2019-10-16 13:18:42
2019-10-16T13:19:17Z,107.85,317.20000000000005,3.098,119,86,0.5,2019-10-16 13:18:42
2019-10-16T13:19:18Z,110.99,317.20000000000005,3.144,119,86,0.5,2019-10-16 13:18:42
2019-10-16T13:19:19Z,114.23,317.20000000000005,3.238,119,86,0.5,2019-10-16 13:18:42
2019-10-16T13:19:20Z,117.51,317.20000000000005,3.284,126,86,0.5,2019-10-16 13:18:42
