timestamp,position_lat,position_long,distance,altitude,speed,heart_rate,key
2018-07-06T00:31:18Z,45.18309689126909,-93.13788355328143,5.72,278.20000000000005,5.636,110,2018-07-06 00:31:18
2018-07-06T00:31:19Z,45.18304525874555,-93.13788875006139,11.48,278,5.608,110,2018-07-06 00:31:18
2018-07-06T00:31:20Z,45.18299538642168,-93.13789285719395,17.03,277.79999999999995,5.533,110,2018-07-06 00:31:18
2018-07-06T00:31:21Z,45.182944843545556,-93.13789612613618,22.66,277.79999999999995,5.72,110,2018-07-06 00:31:18
2018-07-06T00:31:22Z,45.1828942168504,-93.13789713196456,28.28,277.79999999999995,5.552,110,2018-07-06 00:31:18
2018-07-06T00:31:23Z,45.18284384161234,-93.13790149055421,33.88,277.6,5.505,110,2018-07-06 00:31:18
2018-07-06T00:31:24Z,45.182793801650405,-93.13790584914386,39.45,277.6,5.486,110,2018-07-06 00:31:18
2018-07-06T00:31:25Z,45.18274476751685,-93.1379104591906,44.91,277.4,5.43,110,2018-07-06 00:31:18
2018-07-06T00:31:26Z,45.182700930163264,-93.13791196793318,49.79,277.20000000000005,4.684,109,2018-07-06 00:31:18
2018-07-06T00:31:27Z,45.18265759572387,-93.13791247084737,54.61,277.20000000000005,4.525,109,2018-07-06 00:31:18
2018-07-06T00:31:28Z,45.18261719495058,-93.13791423104703,59.09,277,4.376,108,2018-07-06 00:31:18
2018-07-06T00:31:29Z,45.18257503397763,-93.1379178352654,63.79,276.79999999999995,4.675,108,2018-07-06 00:31:18
2018-07-06T00:31:30Z,45.18252876587212,-93.13791775144637,68.93,276.6,4.945,108,2018-07-06 00:31:18
2018-07-06T00:31:31Z,45.182478642091155,-93.13791557215154,74.5,276.4,5.216,108,2018-07-06 00:31:18
2018-07-06T00:31:32Z,45.18242893740535,-93.13791590742767,80.02,276.20000000000005,5.272,108,2018-07-06 00:31:18
2018-07-06T00:31:33Z,45.182378478348255,-93.13791749998927,85.64,275.79999999999995,5.449,108,2018-07-06 00:31:18
2018-07-06T00:31:34Z,45.18232684582472,-93.13791733235121,91.37,275.6,5.617,117,2018-07-06 00:31:18
2018-07-06T00:31:35Z,45.182276302948594,-93.13792764209211,97.04,275.4,5.524,117,2018-07-06 00:31:18
2018-07-06T00:31:36Z,45.182229448109865,-93.13794599846005,102.44,275.20000000000005,5.365,116,2018-07-06 00:31:18
2018-07-06T00:31:37Z,45.182181084528565,-93.13796494156122,108.02,275,5.356,115,2018-07-06 00:31:18
2018-07-06T00:31:38Z,45.182133726775646,-93.13797533512115,113.33,274.79999999999995,5.104,114,2018-07-06 00:31:18
2018-07-06T00:31:39Z,45.182091146707535,-93.13796569593251,118.1,274.6,4.637,112,2018-07-06 00:31:18
2018-07-06T00:31:40Z,45.18205175176263,-93.13792143948376,123.67,274.4,5.011,111,2018-07-06 00:31:18
2018-07-06T00:31:41Z,45.1820307970047,-93.13786704093218,128.54,274,4.693,111,2018-07-06 00:31:18
2018-07-06T00:31:42Z,45.18202258273959,-93.13779403455555,134.35,273.6,5.552,111,2018-07-06 00:31:18
2018-07-06T00:31:43Z,45.182020235806704,-93.13771926797926,140.23,273.4,5.71,111,2018-07-06 00:31:18
2018-07-06T00:31:44Z,45.182021325454116,-93.13764307647943,146.22,273,5.692,110,2018-07-06 00:31:18
2018-07-06T00:31:45Z,45.1820257678628,-93.1375671364367,152.21,272.79999999999995,5.757,110,2018-07-06 00:31:18
2018-07-06T00:31:46Z,45.18203280866146,-93.1374910287559,158.23,272.4,5.72,110,2018-07-06 00:31:18
2018-07-06T00:31:47Z,45.182043286040425,-93.13741567544639,164.26,272.20000000000005,5.72,110,2018-07-06 00:31:18
2018-07-06T00:31:48Z,45.18205049447715,-93.13734350726008,169.99,272,5.533,111,2018-07-06 00:31:18
2018-07-06T00:31:49Z,45.18205661326647,-93.1372735183686,175.54,271.79999999999995,5.365,111,2018-07-06 00:31:18
2018-07-06T00:31:50Z,45.182063821703196,-93.13720151782036,181.25,271.6,5.692,111,2018-07-06 00:31:18
2018-07-06T00:31:51Z,45.182072622701526,-93.13712608069181,187.26,271.6,5.897,111,2018-07-06 00:31:18
2018-07-06T00:31:52Z,45.18207781948149,-93.13704854808748,193.38,271.4,5.934,111,2018-07-06 00:31:18
2018-07-06T00:31:53Z,45.18208276480436,-93.13696875236928,199.67,271.4,6.093,111,2018-07-06 00:31:18
2018-07-06T00:31:54Z,45.182085782289505,-93.13688803464174,206.02,271.20000000000005,6.102,111,2018-07-06 00:31:18
2018-07-06T00:31:55Z,45.182087710127234,-93.13681008294225,212.16,271.20000000000005,5.916,111,2018-07-06 00:31:18
2018-07-06T00:31:56Z,45.18209055997431,-93.13673263415694,218.25,271,6.009,111,2018-07-06 00:31:18
2018-07-06T00:31:57Z,45.18209299072623,-93.13665300607681,224.52,271,6.177,111,2018-07-06 00:31:18
2018-07-06T00:31:58Z,45.1820944994688,-93.13657245598733,230.85,271,6.149,111,2018-07-06 00:31:18
2018-07-06T00:31:59Z,45.1820944994688,-93.1364914868027,237.2,271,6.112,111,2018-07-06 00:31:18
2018-07-06T00:32:00Z,45.18209533765912,-93.13641135580838,243.49,270.79999999999995,6.065,111,2018-07-06 00:31:18
2018-07-06T00:32:01Z,45.182094583287835,-93.13632678240538,250.13,270.6,6.317,111,2018-07-06 00:31:18
2018-07-06T00:32:02Z,45.18209877423942,-93.13624589703977,256.51,270.6,6.168,111,2018-07-06 00:31:18
2018-07-06T00:32:03Z,45.182102881371975,-93.13616107217968,263.18,270.4,6.364,111,2018-07-06 00:31:18
2018-07-06T00:32:04Z,45.18210858106613,-93.13607473857701,270,270.4,6.457,110,2018-07-06 00:31:18
2018-07-06T00:32:05Z,45.18211495131254,-93.1359904166311,276.66,270.20000000000005,6.28,110,2018-07-06 00:31:18
2018-07-06T00:32:06Z,45.182122495025396,-93.13591003417969,283.03,270.20000000000005,6.102,109,2018-07-06 00:31:18
2018-07-06T00:32:07Z,45.18212710507214,-93.13583216629922,289.17,270,5.888,108,2018-07-06 00:31:18
2018-07-06T00:32:08Z,45.18213682807982,-93.13575983047485,294.95,269.79999999999995,5.617,107,2018-07-06 00:31:18
2018-07-06T00:32:09Z,45.18214504234493,-93.13569235615432,300.34,269.6,5.216,106,2018-07-06 00:31:18
2018-07-06T00:32:10Z,45.18215233460069,-93.13562706112862,305.53,269.4,5.029,105,2018-07-06 00:31:18
2018-07-06T00:32:11Z,45.18215795047581,-93.13555983826518,310.86,269.20000000000005,5.169,105,2018-07-06 00:31:18
2018-07-06T00:32:12Z,45.18216524273157,-93.13549102284014,316.32,269,5.281,105,2018-07-06 00:31:18
2018-07-06T00:32:13Z,45.18216867931187,-93.13542296178639,321.67,268.79999999999995,5.281,105,2018-07-06 00:31:18
2018-07-06T00:32:14Z,45.18217354081571,-93.13535221852362,327.25,268.79999999999995,5.524,105,2018-07-06 00:31:18
2018-07-06T00:32:15Z,45.18217999488115,-93.13528139144182,332.86,268.6,5.57,105,2018-07-06 00:31:18
2018-07-06T00:32:16Z,45.18218041397631,-93.1352115701884,338.32,268.4,5.44,105,2018-07-06 00:31:18
