timestamp,position_lat,position_long,distance,altitude,speed,cadence,fractional_cadence,heart_rate,key
2020-07-26T00:42:35Z,44.98649884946644,-93.18818025290966,0,349,0.149,0,0,NA,2020-07-26 00:42:35
2020-07-26T00:42:36Z,44.986441265791655,-93.18796995095909,0,330.20000000000005,1.801,0,0,89,2020-07-26 00:42:35
2020-07-26T00:42:37Z,44.986441265791655,-93.18796995095909,0,330.20000000000005,1.801,0,0,89,2020-07-26 00:42:35
2020-07-26T00:42:38Z,44.986414359882474,-93.18796165287495,1.7,327.6,4.227,0,0,90,2020-07-26 00:42:35
2020-07-26T00:42:39Z,44.98639508150518,-93.18795243278146,2.71,325.6,4.227,91,0,90,2020-07-26 00:42:35
2020-07-26T00:42:40Z,44.98637027107179,-93.18795427680016,4.88,323.6,2.65,91,0,91,2020-07-26 00:42:35
2020-07-26T00:42:41Z,44.98634537681937,-93.18796835839748,7.67,322,2.65,91,0,93,2020-07-26 00:42:35
2020-07-26T00:42:42Z,44.98632090166211,-93.18799300119281,10.98,321.79999999999995,2.893,91,0,94,2020-07-26 00:42:35
2020-07-26T00:42:43Z,44.98629257082939,-93.18802091293037,14.79,321.6,3.014,91,0,96,2020-07-26 00:42:35
2020-07-26T00:42:44Z,44.98626566492021,-93.18804312497377,18.25,321.20000000000005,3.014,91,0,98,2020-07-26 00:42:35
2020-07-26T00:42:45Z,44.98623976483941,-93.18805963732302,21.34,320,3.004,91,0,98,2020-07-26 00:42:35
2020-07-26T00:42:46Z,44.986195005476475,-93.1880950089544,26.95,317.79999999999995,2.911,91,0,100,2020-07-26 00:42:35
2020-07-26T00:42:47Z,44.986195005476475,-93.1880950089544,26.95,317.79999999999995,2.911,91,0,100,2020-07-26 00:42:35
2020-07-26T00:42:48Z,44.98617195524275,-93.18810548633337,29.6,316.79999999999995,2.911,90,0,101,2020-07-26 00:42:35
2020-07-26T00:42:49Z,44.98613331466913,-93.18811168894172,33.86,315.79999999999995,2.883,90,0,103,2020-07-26 00:42:35
2020-07-26T00:42:50Z,44.98613331466913,-93.18811168894172,33.86,315.79999999999995,2.883,89,0,103,2020-07-26 00:42:35
2020-07-26T00:42:51Z,44.98611940070987,-93.18810841999948,35.35,315.4,2.809,89,0,104,2020-07-26 00:42:35
2020-07-26T00:42:52Z,44.98609911650419,-93.18810280412436,37.59,314.6,2.734,88,0,104,2020-07-26 00:42:35
2020-07-26T00:42:53Z,44.986074389889836,-93.18809676915407,40.27,314,2.631,88,0,105,2020-07-26 00:42:35
2020-07-26T00:42:54Z,44.9860505014658,-93.18809953518212,42.9,313.4,2.622,88,0,105,2020-07-26 00:42:35
2020-07-26T00:42:55Z,44.98603801243007,-93.18811990320683,45.01,313.20000000000005,2.613,88,0,106,2020-07-26 00:42:35
2020-07-26T00:42:56Z,44.986028373241425,-93.18814898841083,47.53,312.79999999999995,2.613,88,0,106,2020-07-26 00:42:35
2020-07-26T00:42:57Z,44.986020158976316,-93.18818075582385,50.2,312.20000000000005,2.575,88,0,107,2020-07-26 00:42:35
2020-07-26T00:42:58Z,44.98601797968149,-93.18821528926492,52.92,311.79999999999995,2.566,87,0,108,2020-07-26 00:42:35
2020-07-26T00:42:59Z,44.9860158842057,-93.1882504094392,55.71,311.4,2.566,87,0,108,2020-07-26 00:42:35
2020-07-26T00:43:00Z,44.98601093888283,-93.18831654265523,60.95,310.79999999999995,2.575,85,0.5,109,2020-07-26 00:42:35
2020-07-26T00:43:01Z,44.98601093888283,-93.18831654265523,60.95,310.79999999999995,2.575,85,0.5,109,2020-07-26 00:42:35
2020-07-26T00:43:02Z,44.986007334664464,-93.18834906443954,63.55,310.4,2.566,84,0.5,110,2020-07-26 00:42:35
2020-07-26T00:43:03Z,44.986004987731576,-93.18838208913803,66.15,310.20000000000005,2.557,84,0.5,111,2020-07-26 00:42:35
2020-07-26T00:43:04Z,44.98600339516997,-93.18841595202684,68.83,309.79999999999995,2.547,84,0.5,113,2020-07-26 00:42:35
2020-07-26T00:43:05Z,44.98600238934159,-93.18845568224788,71.97,309.6,2.538,85,0.5,114,2020-07-26 00:42:35
2020-07-26T00:43:06Z,44.98599828220904,-93.18849599920213,75.17,309.20000000000005,2.529,86,0,115,2020-07-26 00:42:35
2020-07-26T00:43:07Z,44.98599543236196,-93.18853598088026,78.34,308.79999999999995,2.529,86,0,116,2020-07-26 00:42:35
2020-07-26T00:43:08Z,44.9859968572855,-93.18857780657709,81.64,308.6,2.529,86,0,117,2020-07-26 00:42:35
2020-07-26T00:43:09Z,44.985995683819056,-93.1886222306639,85.14,308.4,2.538,86,0,118,2020-07-26 00:42:35
2020-07-26T00:43:10Z,44.98599534854293,-93.1886671576649,88.68,308,2.557,85,0.5,118,2020-07-26 00:42:35
2020-07-26T00:43:11Z,44.98599484562874,-93.18870898336172,91.98,307.6,2.575,85,0.5,119,2020-07-26 00:42:35
2020-07-26T00:43:12Z,44.9859968572855,-93.18874971941113,95.2,307.4,2.575,86,0,121,2020-07-26 00:42:35
2020-07-26T00:43:13Z,44.98599727638066,-93.18878576159477,98.04,306.79999999999995,2.594,86,0,121,2020-07-26 00:42:35
2020-07-26T00:43:14Z,44.98599593527615,-93.18882239051163,100.92,306.6,2.613,86,0,122,2020-07-26 00:42:35
2020-07-26T00:43:15Z,44.985991325229406,-93.18885860033333,103.82,306,2.631,84,0.5,123,2020-07-26 00:42:35
2020-07-26T00:43:16Z,44.98598763719201,-93.18889900110662,107.03,305.6,2.631,84,0.5,123,2020-07-26 00:42:35
2020-07-26T00:43:17Z,44.985987888649106,-93.18893948569894,110.22,305.20000000000005,2.631,84,0.5,124,2020-07-26 00:42:35
2020-07-26T00:43:18Z,44.98599040322006,-93.18897804245353,113.27,304.79999999999995,2.622,85,0.5,125,2020-07-26 00:42:35
2020-07-26T00:43:19Z,44.98598948121071,-93.18901441991329,116.13,304.6,2.622,86,0,125,2020-07-26 00:42:35
2020-07-26T00:43:20Z,44.98598696663976,-93.18908675573766,121.85,303.79999999999995,2.613,86,0,126,2020-07-26 00:42:35
2020-07-26T00:43:21Z,44.98598696663976,-93.18908675573766,121.85,303.79999999999995,2.613,86,0,127,2020-07-26 00:42:35
2020-07-26T00:43:22Z,44.985985457897186,-93.18912363611162,124.76,303.6,2.613,86,0,126,2020-07-26 00:42:35
2020-07-26T00:43:23Z,44.98598378151655,-93.18916168995202,127.76,303.4,2.603,87,0,127,2020-07-26 00:42:35
2020-07-26T00:43:24Z,44.98598059639335,-93.18920133635402,130.91,303.20000000000005,2.613,87,0,127,2020-07-26 00:42:35
2020-07-26T00:43:25Z,44.98597875237465,-93.18924148567021,134.08,303,2.613,87,0,128,2020-07-26 00:42:35
2020-07-26T00:43:26Z,44.985974645242095,-93.1892797909677,137.13,302.79999999999995,2.622,86,0,128,2020-07-26 00:42:35
2020-07-26T00:43:27Z,44.98597112484276,-93.189317593351,140.14,302.79999999999995,2.641,85,0.5,129,2020-07-26 00:42:35
2020-07-26T00:43:28Z,44.98596944846213,-93.18935640156269,143.21,302.6,2.641,86,0,129,2020-07-26 00:42:35
2020-07-26T00:43:29Z,44.9859709572047,-93.18939604796469,146.33,302.4,2.65,86,0,129,2020-07-26 00:42:35
2020-07-26T00:43:30Z,44.985979674384,-93.18943644873798,149.64,302,2.659,86,0,128,2020-07-26 00:42:35
2020-07-26T00:43:31Z,44.98598034493625,-93.18947408348322,152.59,301.79999999999995,2.659,86,0,128,2020-07-26 00:42:35
2020-07-26T00:43:32Z,44.985981015488505,-93.18951188586652,155.57,301.79999999999995,2.65,86,0,129,2020-07-26 00:42:35
2020-07-26T00:43:33Z,44.98598017729819,-93.18958866409957,161.61,301.20000000000005,2.659,86,0,129,2020-07-26 00:42:35
2020-07-26T00:43:34Z,44.98598017729819,-93.18958866409957,161.61,301.20000000000005,2.659,86,0,129,2020-07-26 00:42:35
2020-07-26T00:43:35Z,44.98598059639335,-93.18962554447353,164.53,301.20000000000005,2.659,86,0,129,2020-07-26 00:42:35
2020-07-26T00:43:36Z,44.98598068021238,-93.18966208957136,167.4,301,2.659,86,0,129,2020-07-26 00:42:35
2020-07-26T00:43:37Z,44.98598176985979,-93.18970081396401,170.46,300.79999999999995,2.659,86,0,128,2020-07-26 00:42:35
2020-07-26T00:43:38Z,44.98598353005946,-93.18973970599473,173.54,300.4,2.659,85,0.5,129,2020-07-26 00:42:35
2020-07-26T00:43:39Z,44.985981434583664,-93.18977667018771,176.45,300,2.669,85,0.5,129,2020-07-26 00:42:35
2020-07-26T00:43:40Z,44.98598478734493,-93.18985906429589,182.97,299.6,2.669,85,0.5,129,2020-07-26 00:42:35
2020-07-26T00:43:41Z,44.98598478734493,-93.18985906429589,182.97,299.6,2.669,85,0.5,129,2020-07-26 00:42:35
2020-07-26T00:43:42Z,44.98598478734493,-93.18990181200206,186.34,299.20000000000005,2.678,86,0,128,2020-07-26 00:42:35
2020-07-26T00:43:43Z,44.985981015488505,-93.18994187749922,189.51,298.79999999999995,2.687,86,0,128,2020-07-26 00:42:35
2020-07-26T00:43:44Z,44.98598176985979,-93.18997842259705,192.4,298.6,2.706,86,0,128,2020-07-26 00:42:35
2020-07-26T00:43:45Z,44.985982440412045,-93.1900189910084,195.6,298.4,2.706,86,0,127,2020-07-26 00:42:35
2020-07-26T00:43:46Z,44.98598361387849,-93.19005914032459,198.76,298,2.715,86,0,127,2020-07-26 00:42:35
2020-07-26T00:43:47Z,44.98598327860236,-93.19009895436466,201.9,297.79999999999995,2.715,86,0,127,2020-07-26 00:42:35
2020-07-26T00:43:48Z,44.98598353005946,-93.19014103151858,205.22,297.6,2.725,86,0,127,2020-07-26 00:42:35
2020-07-26T00:43:49Z,44.98598227277398,-93.19018193520606,208.43,297.20000000000005,2.734,86,0,127,2020-07-26 00:42:35
2020-07-26T00:43:50Z,44.985978584736586,-93.19022007286549,211.44,297,2.743,86,0,127,2020-07-26 00:42:35
2020-07-26T00:43:51Z,44.985972633585334,-93.19025569595397,214.3,296.79999999999995,2.743,86,0,128,2020-07-26 00:42:35
2020-07-26T00:43:52Z,44.98596886172891,-93.19029341451824,217.3,296.4,2.743,86,0,128,2020-07-26 00:42:35
2020-07-26T00:43:53Z,44.98596844263375,-93.19033213891089,220.35,296.20000000000005,2.743,86,0,128,2020-07-26 00:42:35
2020-07-26T00:43:54Z,44.98596450313926,-93.19039952941239,225.68,295.79999999999995,2.762,86,0,129,2020-07-26 00:42:35
