timestamp,distance,altitude,speed,cadence,fractional_cadence,heart_rate,key
2019-05-28T19:51:27Z,108.4,279.20000000000005,3.63,86,0,106,2019-05-28 19:50:51
2019-05-28T19:51:28Z,111.99,279.20000000000005,3.592,85,0.5,107,2019-05-28 19:50:51
2019-05-28T19:51:29Z,115.55,279.20000000000005,3.555,84,0.5,108,2019-05-28 19:50:51
2019-05-28T19:51:30Z,119.12,279.20000000000005,3.574,84,0.5,109,2019-05-28 19:50:51
2019-05-28T19:51:31Z,122.85,279.20000000000005,3.732,84,0.5,111,2019-05-28 19:50:51
2019-05-28T19:51:32Z,126.69,279.20000000000005,3.835,85,0.5,112,2019-05-28 19:50:51
2019-05-28T19:51:33Z,130.45,279.20000000000005,3.76,85,0.5,113,2019-05-28 19:50:51
2019-05-28T19:51:34Z,134.07,279.20000000000005,3.62,84,0.5,113,2019-05-28 19:50:51
2019-05-28T19:51:35Z,137.57,279.20000000000005,3.499,84,0.5,113,2019-05-28 19:50:51
2019-05-28T19:51:36Z,141.03,279.20000000000005,3.462,84,0.5,113,2019-05-28 19:50:51
2019-05-28T19:51:37Z,144.47,279.20000000000005,3.443,86,0,113,2019-05-28 19:50:51
2019-05-28T19:51:41Z,158.57,279.20000000000005,3.555,84,0.5,119,2019-05-28 19:50:51
2019-05-28T19:51:42Z,162.23,279.20000000000005,3.658,84,0.5,120,2019-05-28 19:50:51
2019-05-28T19:51:43Z,165.99,279.20000000000005,3.76,84,0.5,121,2019-05-28 19:50:51
2019-05-28T19:51:44Z,169.7,279.20000000000005,3.704,84,0.5,121,2019-05-28 19:50:51
2019-05-28T19:51:45Z,173.33,279.20000000000005,3.63,84,0.5,122,2019-05-28 19:50:51
2019-05-28T19:51:46Z,176.92,279.20000000000005,3.592,84,0.5,123,2019-05-28 19:50:51
2019-05-28T19:51:47Z,180.52,279.20000000000005,3.602,84,0.5,123,2019-05-28 19:50:51
2019-05-28T19:51:48Z,184.13,279.20000000000005,3.611,84,0.5,124,2019-05-28 19:50:51
2019-05-28T19:51:49Z,187.75,279.20000000000005,3.62,84,0.5,124,2019-05-28 19:50:51
2019-05-28T19:51:50Z,191.35,279.20000000000005,3.602,84,0.5,125,2019-05-28 19:50:51
2019-05-28T19:51:51Z,194.9,279.20000000000005,3.546,84,0.5,125,2019-05-28 19:50:51
2019-05-28T19:51:52Z,198.26,279.20000000000005,3.359,84,0.5,126,2019-05-28 19:50:51
2019-05-28T19:51:53Z,201.47,279.20000000000005,3.21,84,0.5,127,2019-05-28 19:50:51
2019-05-28T19:51:54Z,204.71,279.20000000000005,3.247,84,0.5,127,2019-05-28 19:50:51
2019-05-28T19:51:55Z,207.91,279.20000000000005,3.2,83,0.5,127,2019-05-28 19:50:51
2019-05-28T19:51:56Z,211.12,279.20000000000005,3.2,83,0.5,127,2019-05-28 19:50:51
2019-05-28T19:51:57Z,214.32,279.20000000000005,3.2,83,0.5,127,2019-05-28 19:50:51
2019-05-28T19:51:58Z,217.39,279.20000000000005,3.079,85,0,127,2019-05-28 19:50:51
2019-05-28T19:51:59Z,220.57,279.20000000000005,3.182,85,0,127,2019-05-28 19:50:51
2019-05-28T19:52:00Z,223.65,279.20000000000005,3.079,85,0,127,2019-05-28 19:50:51
2019-05-28T19:52:01Z,226.89,279.20000000000005,3.238,85,0,127,2019-05-28 19:50:51
2019-05-28T19:52:02Z,230.13,279.20000000000005,3.238,85,0,127,2019-05-28 19:50:51
2019-05-28T19:52:03Z,233.32,279.20000000000005,3.191,85,0,127,2019-05-28 19:50:51
2019-05-28T19:52:04Z,236.48,279.20000000000005,3.154,85,0,127,2019-05-28 19:50:51
2019-05-28T19:52:05Z,239.67,279.20000000000005,3.191,84,0.5,128,2019-05-28 19:50:51
2019-05-28T19:52:06Z,242.82,279.20000000000005,3.154,84,0.5,128,2019-05-28 19:50:51
2019-05-28T19:52:07Z,245.99,279.20000000000005,3.172,84,0.5,127,2019-05-28 19:50:51
2019-05-28T19:52:08Z,249.15,279.20000000000005,3.163,84,0.5,128,2019-05-28 19:50:51
2019-05-28T19:52:09Z,252.38,279.20000000000005,3.228,84,0.5,129,2019-05-28 19:50:51
2019-05-28T19:52:10Z,255.61,279.20000000000005,3.228,84,0.5,129,2019-05-28 19:50:51
2019-05-28T19:52:11Z,258.8,279.20000000000005,3.191,84,0.5,129,2019-05-28 19:50:51
2019-05-28T19:52:12Z,262.03,279.20000000000005,3.228,85,0,129,2019-05-28 19:50:51
2019-05-28T19:52:13Z,265.26,279.20000000000005,3.228,85,0,129,2019-05-28 19:50:51
2019-05-28T19:52:14Z,268.51,279.20000000000005,3.247,83,0.5,129,2019-05-28 19:50:51
2019-05-28T19:52:15Z,271.75,279.20000000000005,3.247,83,0.5,130,2019-05-28 19:50:51
2019-05-28T19:52:16Z,274.99,279.20000000000005,3.238,84,0.5,130,2019-05-28 19:50:51
2019-05-28T19:52:17Z,278.29,279.20000000000005,3.294,84,0.5,130,2019-05-28 19:50:51
2019-05-28T19:52:18Z,281.63,279.20000000000005,3.34,85,0.5,130,2019-05-28 19:50:51
2019-05-28T19:52:19Z,285.01,279.20000000000005,3.387,84,0.5,131,2019-05-28 19:50:51
2019-05-28T19:52:20Z,288.37,279.20000000000005,3.35,84,0.5,131,2019-05-28 19:50:51
2019-05-28T19:52:21Z,291.67,279.20000000000005,3.303,84,0.5,132,2019-05-28 19:50:51
2019-05-28T19:52:22Z,294.9,279.20000000000005,3.238,84,0.5,132,2019-05-28 19:50:51
2019-05-28T19:52:23Z,298.1,279.20000000000005,3.2,83,0.5,132,2019-05-28 19:50:51
2019-05-28T19:52:24Z,301.34,279.20000000000005,3.228,83,0.5,132,2019-05-28 19:50:51
2019-05-28T19:52:25Z,304.62,279.20000000000005,3.284,84,0.5,132,2019-05-28 19:50:51
2019-05-28T19:52:26Z,307.94,279.20000000000005,3.322,84,0.5,133,2019-05-28 19:50:51
2019-05-28T19:52:27Z,311.25,279.20000000000005,3.312,84,0.5,133,2019-05-28 19:50:51
2019-05-28T19:52:28Z,314.57,279.20000000000005,3.322,83,0.5,132,2019-05-28 19:50:51
2019-05-28T19:52:29Z,317.87,279.20000000000005,3.294,83,0.5,131,2019-05-28 19:50:51
2019-05-28T19:52:30Z,321.15,279.20000000000005,3.284,83,0.5,132,2019-05-28 19:50:51
2019-05-28T19:52:31Z,324.4,279.20000000000005,3.247,83,0.5,131,2019-05-28 19:50:51
2019-05-28T19:52:32Z,327.62,279.20000000000005,3.219,84,0.5,131,2019-05-28 19:50:51
2019-05-28T19:52:33Z,330.83,279.20000000000005,3.21,84,0.5,131,2019-05-28 19:50:51
2019-05-28T19:52:34Z,334.08,279.20000000000005,3.256,84,0.5,131,2019-05-28 19:50:51
2019-05-28T19:52:35Z,337.33,279.20000000000005,3.247,84,0.5,131,2019-05-28 19:50:51
2019-05-28T19:52:36Z,340.33,279.20000000000005,2.995,84,0.5,132,2019-05-28 19:50:51
2019-05-28T19:52:37Z,342.94,279.20000000000005,2.613,84,0.5,132,2019-05-28 19:50:51
2019-05-28T19:52:38Z,345.89,279.20000000000005,2.948,86,0,132,2019-05-28 19:50:51
2019-05-28T19:52:39Z,348.89,279.20000000000005,3.004,86,0,131,2019-05-28 19:50:51
2019-05-28T19:52:40Z,352.01,279.20000000000005,3.116,86,0,132,2019-05-28 19:50:51
2019-05-28T19:52:41Z,355.24,279.20000000000005,3.228,86,0,132,2019-05-28 19:50:51
2019-05-28T19:52:42Z,358.5,279.20000000000005,3.266,86,0,131,2019-05-28 19:50:51
2019-05-28T19:52:43Z,361.78,279.20000000000005,3.275,84,0.5,131,2019-05-28 19:50:51
2019-05-28T19:52:44Z,365.02,279.20000000000005,3.238,84,0.5,131,2019-05-28 19:50:51
2019-05-28T19:52:45Z,368.28,279.20000000000005,3.266,84,0.5,130,2019-05-28 19:50:51
2019-05-28T19:52:46Z,371.55,279.20000000000005,3.275,84,0.5,130,2019-05-28 19:50:51
2019-05-28T19:52:47Z,374.89,279.20000000000005,3.331,84,0,130,2019-05-28 19:50:51
2019-05-28T19:52:48Z,378.24,279.20000000000005,3.359,83,0.5,130,2019-05-28 19:50:51
2019-05-28T19:52:49Z,381.58,279.20000000000005,3.331,83,0.5,131,2019-05-28 19:50:51
2019-05-28T19:52:50Z,384.9,279.20000000000005,3.322,83,0.5,131,2019-05-28 19:50:51
2019-05-28T19:52:51Z,388.22,279.20000000000005,3.322,83,0.5,130,2019-05-28 19:50:51
2019-05-28T19:52:52Z,391.6,279.20000000000005,3.378,83,0.5,130,2019-05-28 19:50:51
2019-05-28T19:52:53Z,395.02,279.20000000000005,3.424,84,0,131,2019-05-28 19:50:51
2019-05-28T19:52:54Z,398.48,279.20000000000005,3.462,84,0,130,2019-05-28 19:50:51
2019-05-28T19:52:55Z,401.93,279.20000000000005,3.443,84,0,131,2019-05-28 19:50:51
2019-05-28T19:52:56Z,405.35,279.20000000000005,3.424,83,0,131,2019-05-28 19:50:51
2019-05-28T19:52:57Z,408.74,279.20000000000005,3.387,83,0,131,2019-05-28 19:50:51
2019-05-28T19:52:58Z,412.03,279.20000000000005,3.294,82,0.5,131,2019-05-28 19:50:51
2019-05-28T19:52:59Z,415.3,279.20000000000005,3.266,82,0.5,131,2019-05-28 19:50:51
2019-05-28T19:53:00Z,418.55,279.20000000000005,3.247,82,0.5,132,2019-05-28 19:50:51
2019-05-28T19:53:01Z,421.74,279.20000000000005,3.191,83,0.5,131,2019-05-28 19:50:51
2019-05-28T19:53:02Z,424.88,279.20000000000005,3.144,83,0.5,131,2019-05-28 19:50:51
2019-05-28T19:53:03Z,428.05,279.20000000000005,3.172,84,0.5,131,2019-05-28 19:50:51
2019-05-28T19:53:04Z,431.2,279.20000000000005,3.144,84,0.5,131,2019-05-28 19:50:51
2019-05-28T19:53:05Z,434.4,279.20000000000005,3.2,84,0.5,131,2019-05-28 19:50:51
2019-05-28T19:53:06Z,437.61,279.20000000000005,3.21,84,0.5,131,2019-05-28 19:50:51
2019-05-28T19:53:07Z,440.83,279.20000000000005,3.219,84,0.5,130,2019-05-28 19:50:51
2019-05-28T19:53:08Z,444.06,279.20000000000005,3.238,84,0.5,131,2019-05-28 19:50:51
2019-05-28T19:53:09Z,447.4,279.20000000000005,3.34,84,0.5,130,2019-05-28 19:50:51
2019-05-28T19:53:10Z,450.81,279.20000000000005,3.406,84,0.5,131,2019-05-28 19:50:51
2019-05-28T19:53:11Z,454.23,279.20000000000005,3.415,84,0,131,2019-05-28 19:50:51
2019-05-28T19:53:12Z,457.62,279.20000000000005,3.396,84,0,131,2019-05-28 19:50:51
2019-05-28T19:53:13Z,461,279.20000000000005,3.378,84,0,131,2019-05-28 19:50:51
2019-05-28T19:53:14Z,464.42,279.20000000000005,3.424,84,0,131,2019-05-28 19:50:51
2019-05-28T19:53:15Z,467.82,279.20000000000005,3.396,84,0,131,2019-05-28 19:50:51
2019-05-28T19:53:16Z,471.22,279.20000000000005,3.396,83,0,130,2019-05-28 19:50:51
2019-05-28T19:53:17Z,474.57,279.20000000000005,3.35,83,0,130,2019-05-28 19:50:51
2019-05-28T19:53:18Z,477.89,279.20000000000005,3.322,83,0,130,2019-05-28 19:50:51
2019-05-28T19:53:19Z,481.19,279.20000000000005,3.303,82,0,131,2019-05-28 19:50:51
2019-05-28T19:53:20Z,484.47,279.20000000000005,3.284,82,0,130,2019-05-28 19:50:51
2019-05-28T19:53:21Z,487.74,279.20000000000005,3.266,83,0,130,2019-05-28 19:50:51
2019-05-28T19:53:22Z,491.01,279.20000000000005,3.266,83,0,130,2019-05-28 19:50:51
2019-05-28T19:53:23Z,494.27,279.20000000000005,3.266,83,0,130,2019-05-28 19:50:51
2019-05-28T19:53:24Z,497.52,279.20000000000005,3.247,83,0,130,2019-05-28 19:50:51
2019-05-28T19:53:25Z,500.77,279.20000000000005,3.247,83,0,130,2019-05-28 19:50:51
2019-05-28T19:53:26Z,504,279.20000000000005,3.238,83,0,130,2019-05-28 19:50:51
2019-05-28T19:53:27Z,507.21,279.20000000000005,3.2,83,0,130,2019-05-28 19:50:51
2019-05-28T19:53:28Z,510.41,279.20000000000005,3.21,83,0,129,2019-05-28 19:50:51
2019-05-28T19:53:29Z,513.65,279.20000000000005,3.238,83,0,129,2019-05-28 19:50:51
2019-05-28T19:53:30Z,516.89,279.20000000000005,3.238,83,0,128,2019-05-28 19:50:51
2019-05-28T19:53:31Z,520.18,279.20000000000005,3.294,83,0,129,2019-05-28 19:50:51
2019-05-28T19:53:32Z,523.57,279.20000000000005,3.387,83,0,129,2019-05-28 19:50:51
2019-05-28T19:53:33Z,526.98,279.20000000000005,3.406,83,0,129,2019-05-28 19:50:51
2019-05-28T19:53:34Z,530.39,279.20000000000005,3.415,83,0,129,2019-05-28 19:50:51
2019-05-28T19:53:35Z,533.77,279.20000000000005,3.378,82,0,129,2019-05-28 19:50:51
2019-05-28T19:53:36Z,537.11,279.20000000000005,3.34,82,0,128,2019-05-28 19:50:51
2019-05-28T19:53:37Z,540.42,279.20000000000005,3.312,82,0,129,2019-05-28 19:50:51
2019-05-28T19:53:38Z,543.72,279.20000000000005,3.294,82,0,128,2019-05-28 19:50:51
2019-05-28T19:53:39Z,546.98,279.20000000000005,3.266,82,0,129,2019-05-28 19:50:51
2019-05-28T19:53:40Z,550.16,279.20000000000005,3.182,82,0,129,2019-05-28 19:50:51
2019-05-28T19:53:41Z,553.28,279.20000000000005,3.116,82,0,129,2019-05-28 19:50:51
2019-05-28T19:53:42Z,556.45,279.20000000000005,3.172,82,0,129,2019-05-28 19:50:51
2019-05-28T19:53:43Z,559.6,279.20000000000005,3.144,82,0,129,2019-05-28 19:50:51
2019-05-28T19:53:44Z,562.78,279.20000000000005,3.182,83,0,129,2019-05-28 19:50:51
2019-05-28T19:53:45Z,565.96,279.20000000000005,3.182,83,0,129,2019-05-28 19:50:51
2019-05-28T19:53:46Z,569.15,279.20000000000005,3.191,83,0,129,2019-05-28 19:50:51
2019-05-28T19:53:47Z,572.35,279.20000000000005,3.2,83,0,129,2019-05-28 19:50:51
2019-05-28T19:53:48Z,575.56,279.20000000000005,3.21,83,0,129,2019-05-28 19:50:51
2019-05-28T19:53:49Z,578.78,279.20000000000005,3.219,83,0,129,2019-05-28 19:50:51
2019-05-28T19:53:50Z,582.01,279.20000000000005,3.228,83,0,131,2019-05-28 19:50:51
2019-05-28T19:53:51Z,585.25,279.20000000000005,3.238,83,0,131,2019-05-28 19:50:51
2019-05-28T19:53:52Z,588.48,279.20000000000005,3.228,83,0,130,2019-05-28 19:50:51
2019-05-28T19:53:53Z,591.71,279.20000000000005,3.228,82,0,130,2019-05-28 19:50:51
2019-05-28T19:53:54Z,594.93,279.20000000000005,3.228,82,0,129,2019-05-28 19:50:51
2019-05-28T19:53:55Z,598.18,279.20000000000005,3.247,82,0,129,2019-05-28 19:50:51
2019-05-28T19:53:56Z,601.43,279.20000000000005,3.247,82,0,129,2019-05-28 19:50:51
2019-05-28T19:53:57Z,604.64,279.20000000000005,3.21,82,0,130,2019-05-28 19:50:51
2019-05-28T19:53:58Z,607.84,279.20000000000005,3.21,82,0,130,2019-05-28 19:50:51
2019-05-28T19:53:59Z,611.04,279.20000000000005,3.191,82,0,130,2019-05-28 19:50:51
2019-05-28T19:54:00Z,614.23,279.20000000000005,3.191,82,0,130,2019-05-28 19:50:51
2019-05-28T19:54:01Z,617.43,279.20000000000005,3.2,82,0,130,2019-05-28 19:50:51
2019-05-28T19:54:02Z,620.62,279.20000000000005,3.191,83,0,129,2019-05-28 19:50:51
2019-05-28T19:54:03Z,623.82,279.20000000000005,3.2,83,0,130,2019-05-28 19:50:51
2019-05-28T19:54:04Z,627.01,279.20000000000005,3.191,82,0,130,2019-05-28 19:50:51
2019-05-28T19:54:05Z,630.2,279.20000000000005,3.191,82,0,130,2019-05-28 19:50:51
2019-05-28T19:54:06Z,633.38,279.20000000000005,3.182,82,0,129,2019-05-28 19:50:51
2019-05-28T19:54:07Z,636.54,279.20000000000005,3.154,83,0,129,2019-05-28 19:50:51
2019-05-28T19:54:08Z,639.66,279.20000000000005,3.116,83,0,129,2019-05-28 19:50:51
2019-05-28T19:54:09Z,642.79,279.20000000000005,3.135,83,0,129,2019-05-28 19:50:51
2019-05-28T19:54:10Z,645.9,279.20000000000005,3.116,83,0,129,2019-05-28 19:50:51
2019-05-28T19:54:11Z,649.01,279.20000000000005,3.107,83,0,129,2019-05-28 19:50:51
2019-05-28T19:54:12Z,652.12,279.20000000000005,3.107,83,0,130,2019-05-28 19:50:51
2019-05-28T19:54:13Z,655.24,279.20000000000005,3.126,83,0,130,2019-05-28 19:50:51
2019-05-28T19:54:14Z,658.39,279.20000000000005,3.144,83,0,130,2019-05-28 19:50:51
2019-05-28T19:54:15Z,661.53,279.20000000000005,3.144,82,0,130,2019-05-28 19:50:51
2019-05-28T19:54:16Z,664.67,279.20000000000005,3.135,82,0,130,2019-05-28 19:50:51
2019-05-28T19:54:17Z,667.79,279.20000000000005,3.116,82,0,130,2019-05-28 19:50:51
2019-05-28T19:54:18Z,670.91,279.20000000000005,3.126,82,0,131,2019-05-28 19:50:51
2019-05-28T19:54:19Z,674.05,279.20000000000005,3.135,82,0,131,2019-05-28 19:50:51
2019-05-28T19:54:20Z,677.19,279.20000000000005,3.144,82,0,131,2019-05-28 19:50:51
2019-05-28T19:54:21Z,680.35,279.20000000000005,3.163,82,0,130,2019-05-28 19:50:51
2019-05-28T19:54:22Z,683.53,279.20000000000005,3.172,82,0,132,2019-05-28 19:50:51
2019-05-28T19:54:23Z,686.61,279.20000000000005,3.079,82,0,131,2019-05-28 19:50:51
2019-05-28T19:54:24Z,689.7,279.20000000000005,3.088,83,0,131,2019-05-28 19:50:51
2019-05-28T19:54:25Z,692.85,279.20000000000005,3.154,83,0,131,2019-05-28 19:50:51
2019-05-28T19:54:26Z,696,279.20000000000005,3.154,83,0,131,2019-05-28 19:50:51
2019-05-28T19:54:27Z,699.16,279.20000000000005,3.154,83,0,131,2019-05-28 19:50:51
2019-05-28T19:54:28Z,702.27,279.20000000000005,3.116,83,0,132,2019-05-28 19:50:51
2019-05-28T19:54:29Z,705.39,279.20000000000005,3.116,83,0,131,2019-05-28 19:50:51
2019-05-28T19:54:30Z,708.49,279.20000000000005,3.098,82,0,131,2019-05-28 19:50:51
2019-05-28T19:54:31Z,711.62,279.20000000000005,3.135,82,0,131,2019-05-28 19:50:51
2019-05-28T19:54:32Z,714.77,279.20000000000005,3.154,83,0,131,2019-05-28 19:50:51
2019-05-28T19:54:33Z,717.94,279.20000000000005,3.163,83,0,136,2019-05-28 19:50:51
2019-05-28T19:54:34Z,721.08,279.20000000000005,3.135,82,0,135,2019-05-28 19:50:51
2019-05-28T19:54:35Z,724.23,279.20000000000005,3.154,82,0,134,2019-05-28 19:50:51
2019-05-28T19:54:36Z,727.41,279.20000000000005,3.182,83,0,134,2019-05-28 19:50:51
2019-05-28T19:54:37Z,730.62,279.20000000000005,3.21,84,0,133,2019-05-28 19:50:51
2019-05-28T19:54:38Z,733.83,279.20000000000005,3.21,83,0.5,132,2019-05-28 19:50:51
2019-05-28T19:54:39Z,736.96,279.20000000000005,3.135,84,0,133,2019-05-28 19:50:51
2019-05-28T19:54:40Z,739.75,279.20000000000005,2.79,83,0.5,131,2019-05-28 19:50:51
2019-05-28T19:54:41Z,742.7,279.20000000000005,2.939,83,0.5,131,2019-05-28 19:50:51
2019-05-28T19:54:42Z,745.65,279.20000000000005,2.958,83,0.5,131,2019-05-28 19:50:51
2019-05-28T19:54:43Z,748.77,279.20000000000005,3.116,83,0.5,131,2019-05-28 19:50:51
2019-05-28T19:54:44Z,752.02,279.20000000000005,3.256,83,0,131,2019-05-28 19:50:51
2019-05-28T19:54:45Z,755.42,279.20000000000005,3.396,82,0,131,2019-05-28 19:50:51
2019-05-28T19:54:46Z,758.88,279.20000000000005,3.462,82,0,130,2019-05-28 19:50:51
2019-05-28T19:54:47Z,762.33,279.20000000000005,3.452,82,0,130,2019-05-28 19:50:51
2019-05-28T19:54:48Z,765.78,279.20000000000005,3.443,82,0,130,2019-05-28 19:50:51
2019-05-28T19:54:49Z,769.05,279.20000000000005,3.275,82,0,131,2019-05-28 19:50:51
2019-05-28T19:54:50Z,772.22,279.20000000000005,3.172,82,0,130,2019-05-28 19:50:51
2019-05-28T19:54:51Z,775.42,279.20000000000005,3.191,82,0,130,2019-05-28 19:50:51
2019-05-28T19:54:52Z,778.6,279.20000000000005,3.182,83,0,129,2019-05-28 19:50:51
2019-05-28T19:54:53Z,781.82,279.20000000000005,3.219,83,0,129,2019-05-28 19:50:51
2019-05-28T19:54:54Z,785.07,279.20000000000005,3.247,82,0,129,2019-05-28 19:50:51
2019-05-28T19:54:55Z,788.39,279.20000000000005,3.331,82,0,129,2019-05-28 19:50:51
2019-05-28T19:54:56Z,791.58,279.20000000000005,3.182,82,0,129,2019-05-28 19:50:51
2019-05-28T19:54:57Z,794.74,279.20000000000005,3.163,82,0,129,2019-05-28 19:50:51
2019-05-28T19:54:58Z,797.9,279.20000000000005,3.163,83,0,129,2019-05-28 19:50:51
2019-05-28T19:54:59Z,801.09,279.20000000000005,3.182,83,0,129,2019-05-28 19:50:51
2019-05-28T19:55:00Z,804.29,279.20000000000005,3.21,83,0,129,2019-05-28 19:50:51
2019-05-28T19:55:01Z,807.51,279.20000000000005,3.21,83,0,129,2019-05-28 19:50:51
2019-05-28T19:55:02Z,810.71,279.20000000000005,3.21,83,0,134,2019-05-28 19:50:51
2019-05-28T19:55:03Z,813.93,279.20000000000005,3.219,83,0,138,2019-05-28 19:50:51
2019-05-28T19:55:04Z,817.1,279.20000000000005,3.172,83,0,137,2019-05-28 19:50:51
2019-05-28T19:55:05Z,820.32,279.20000000000005,3.219,83,0,136,2019-05-28 19:50:51
2019-05-28T19:55:06Z,823.5,279.20000000000005,3.172,83,0,135,2019-05-28 19:50:51
2019-05-28T19:55:07Z,826.65,279.20000000000005,3.154,82,0,133,2019-05-28 19:50:51
2019-05-28T19:55:08Z,829.8,279.20000000000005,3.154,82,0,132,2019-05-28 19:50:51
2019-05-28T19:55:09Z,832.96,279.20000000000005,3.154,82,0,132,2019-05-28 19:50:51
2019-05-28T19:55:10Z,836.11,279.20000000000005,3.154,82,0,132,2019-05-28 19:50:51
2019-05-28T19:55:11Z,839.27,279.20000000000005,3.154,82,0,132,2019-05-28 19:50:51
2019-05-28T19:55:12Z,842.42,279.20000000000005,3.154,81,0,132,2019-05-28 19:50:51
2019-05-28T19:55:13Z,845.58,279.20000000000005,3.163,81,0,132,2019-05-28 19:50:51
2019-05-28T19:55:14Z,848.74,279.20000000000005,3.154,82,0,132,2019-05-28 19:50:51
2019-05-28T19:55:15Z,851.9,279.20000000000005,3.163,83,0,131,2019-05-28 19:50:51
2019-05-28T19:55:16Z,855.07,279.20000000000005,3.172,83,0,131,2019-05-28 19:50:51
2019-05-28T19:55:17Z,858.25,279.20000000000005,3.172,83,0,131,2019-05-28 19:50:51
2019-05-28T19:55:18Z,861.43,279.20000000000005,3.191,83,0,131,2019-05-28 19:50:51
2019-05-28T19:55:19Z,864.6,279.20000000000005,3.163,83,0,130,2019-05-28 19:50:51
2019-05-28T19:55:20Z,867.76,279.20000000000005,3.163,83,0,135,2019-05-28 19:50:51
2019-05-28T19:55:21Z,870.93,279.20000000000005,3.172,83,0,134,2019-05-28 19:50:51
2019-05-28T19:55:22Z,874.11,279.20000000000005,3.182,83,0,134,2019-05-28 19:50:51
2019-05-28T19:55:23Z,877.3,279.20000000000005,3.182,82,0,134,2019-05-28 19:50:51
