timestamp,distance,altitude,heart_rate,cadence,fractional_cadence,key
2018-07-31T01:36:00Z,0,284.4,143,0,0,2018-07-31 01:36:01
2018-07-31T01:36:01Z,0,284.4,143,58,0.5,2018-07-31 01:36:01
2018-07-31T01:36:02Z,0,284.4,142,58,0.5,2018-07-31 01:36:01
2018-07-31T01:36:03Z,0,284.4,141,0,0,2018-07-31 01:36:01
2018-07-31T01:36:04Z,0,284.4,141,0,0,2018-07-31 01:36:01
2018-07-31T01:36:05Z,0,284.4,141,0,0,2018-07-31 01:36:01
2018-07-31T01:36:06Z,0,284.4,142,0,0,2018-07-31 01:36:01
2018-07-31T01:36:07Z,0,284.4,142,0,0,2018-07-31 01:36:01
2018-07-31T01:36:08Z,0,284.4,142,0,0,2018-07-31 01:36:01
2018-07-31T01:36:09Z,0,284.4,142,0,0,2018-07-31 01:36:01
2018-07-31T01:36:10Z,0,284.4,141,0,0,2018-07-31 01:36:01
2018-07-31T01:36:11Z,0,284.4,141,0,0,2018-07-31 01:36:01
2018-07-31T01:36:12Z,0,284.4,142,0,0,2018-07-31 01:36:01
2018-07-31T01:36:13Z,0,284.4,142,0,0,2018-07-31 01:36:01
2018-07-31T01:36:14Z,0,284.4,142,0,0,2018-07-31 01:36:01
2018-07-31T01:36:15Z,0,284.4,141,0,0,2018-07-31 01:36:01
2018-07-31T01:36:16Z,0,284.4,139,0,0,2018-07-31 01:36:01
2018-07-31T01:36:17Z,0,284.4,139,0,0,2018-07-31 01:36:01
2018-07-31T01:36:18Z,0,284.4,137,0,0,2018-07-31 01:36:01
2018-07-31T01:36:19Z,0,284.4,137,0,0,2018-07-31 01:36:01
2018-07-31T01:36:20Z,0,284.4,147,0,0,2018-07-31 01:36:01
2018-07-31T01:36:21Z,0,284.4,147,0,0,2018-07-31 01:36:01
2018-07-31T01:36:22Z,0,284.4,146,0,0,2018-07-31 01:36:01
2018-07-31T01:36:23Z,0,284.4,146,0,0,2018-07-31 01:36:01
2018-07-31T01:36:24Z,0,284.4,146,0,0,2018-07-31 01:36:01
2018-07-31T01:36:25Z,0,284.4,147,0,0,2018-07-31 01:36:01
2018-07-31T01:36:26Z,0,284.4,147,0,0,2018-07-31 01:36:01
2018-07-31T01:36:27Z,0,284.4,146,0,0,2018-07-31 01:36:01
2018-07-31T01:36:28Z,0,284.4,146,0,0,2018-07-31 01:36:01
2018-07-31T01:36:29Z,0,284.4,145,0,0,2018-07-31 01:36:01
2018-07-31T01:36:30Z,0,284.4,145,0,0,2018-07-31 01:36:01
2018-07-31T01:36:31Z,0,284.4,145,0,0,2018-07-31 01:36:01
2018-07-31T01:36:32Z,0,284.4,145,0,0,2018-07-31 01:36:01
2018-07-31T01:36:33Z,0,284.4,145,0,0,2018-07-31 01:36:01
2018-07-31T01:36:34Z,0,284.4,145,0,0,2018-07-31 01:36:01
2018-07-31T01:36:35Z,0,284.4,145,0,0,2018-07-31 01:36:01
2018-07-31T01:36:36Z,0,284.4,145,0,0,2018-07-31 01:36:01
2018-07-31T01:36:37Z,0,284.4,147,0,0,2018-07-31 01:36:01
2018-07-31T01:36:38Z,0,284.4,153,0,0,2018-07-31 01:36:01
2018-07-31T01:36:39Z,0,284.4,151,0,0,2018-07-31 01:36:01
2018-07-31T01:36:40Z,0,284.4,151,0,0,2018-07-31 01:36:01
2018-07-31T01:36:41Z,0,284.4,151,0,0,2018-07-31 01:36:01
2018-07-31T01:36:42Z,0,284.4,151,0,0,2018-07-31 01:36:01
2018-07-31T01:36:43Z,0,284.4,151,0,0,2018-07-31 01:36:01
2018-07-31T01:36:44Z,0,284.4,150,0,0,2018-07-31 01:36:01
2018-07-31T01:36:45Z,0,284.4,147,0,0,2018-07-31 01:36:01
2018-07-31T01:36:46Z,0,284.4,147,0,0,2018-07-31 01:36:01
2018-07-31T01:36:47Z,0,284.4,146,0,0,2018-07-31 01:36:01
2018-07-31T01:36:48Z,0,284.4,145,0,0,2018-07-31 01:36:01
2018-07-31T01:36:49Z,0,284.4,143,0,0,2018-07-31 01:36:01
2018-07-31T01:36:50Z,0,284.4,141,0,0,2018-07-31 01:36:01
2018-07-31T01:36:51Z,0,284.4,140,0,0,2018-07-31 01:36:01
2018-07-31T01:36:52Z,0,284.4,138,0,0,2018-07-31 01:36:01
2018-07-31T01:36:53Z,0,284.4,136,0,0,2018-07-31 01:36:01
2018-07-31T01:36:54Z,0,284.4,135,0,0,2018-07-31 01:36:01
2018-07-31T01:36:55Z,0,284.4,133,0,0,2018-07-31 01:36:01
2018-07-31T01:36:56Z,0,284.4,132,0,0,2018-07-31 01:36:01
2018-07-31T01:36:57Z,0,284.4,132,0,0,2018-07-31 01:36:01
2018-07-31T01:36:58Z,0,284.4,131,0,0,2018-07-31 01:36:01
2018-07-31T01:36:59Z,0,284.4,130,0,0,2018-07-31 01:36:01
2018-07-31T01:37:00Z,0,284.4,129,0,0,2018-07-31 01:36:01
