timestamp,distance,altitude,cadence,fractional_cadence,heart_rate,key
2018-03-12T19:07:38Z,0,313,0,0,114,2018-03-12 19:03:45
2018-03-12T19:07:39Z,0,313,0,0,114,2018-03-12 19:03:45
2018-03-12T19:07:40Z,0,313,0,0,114,2018-03-12 19:03:45
2018-03-12T19:07:41Z,0,313,0,0,114,2018-03-12 19:03:45
2018-03-12T19:07:42Z,0,313,0,0,113,2018-03-12 19:03:45
2018-03-12T19:07:43Z,0,313,0,0,113,2018-03-12 19:03:45
2018-03-12T19:07:44Z,0,313,0,0,113,2018-03-12 19:03:45
2018-03-12T19:07:45Z,0,313,0,0,113,2018-03-12 19:03:45
2018-03-12T19:07:46Z,0,313,0,0,113,2018-03-12 19:03:45
2018-03-12T19:07:47Z,0,313,0,0,112,2018-03-12 19:03:45
2018-03-12T19:07:48Z,0,313,0,0,112,2018-03-12 19:03:45
2018-03-12T19:07:49Z,0,313,0,0,112,2018-03-12 19:03:45
2018-03-12T19:07:51Z,0,313,0,0,111,2018-03-12 19:03:45
2018-03-12T19:07:52Z,0,313,0,0,111,2018-03-12 19:03:45
2018-03-12T19:07:53Z,0,313,58,0.5,111,2018-03-12 19:03:45
2018-03-12T19:07:54Z,0,313,58,0.5,110,2018-03-12 19:03:45
2018-03-12T19:07:55Z,0,313,58,0.5,110,2018-03-12 19:03:45
2018-03-12T19:07:56Z,0,313,0,0,110,2018-03-12 19:03:45
2018-03-12T19:07:57Z,0,313,0,0,109,2018-03-12 19:03:45
2018-03-12T19:07:58Z,0,313,0,0,109,2018-03-12 19:03:45
2018-03-12T19:07:59Z,0,313,0,0,109,2018-03-12 19:03:45
2018-03-12T19:08:00Z,0,313,0,0,108,2018-03-12 19:03:45
2018-03-12T19:08:01Z,0,313,0,0,108,2018-03-12 19:03:45
2018-03-12T19:08:02Z,0,313,0,0,108,2018-03-12 19:03:45
2018-03-12T19:08:03Z,0,313,0,0,107,2018-03-12 19:03:45
2018-03-12T19:08:04Z,0,313,0,0,107,2018-03-12 19:03:45
2018-03-12T19:08:05Z,0,313,0,0,107,2018-03-12 19:03:45
2018-03-12T19:08:06Z,0,313,0,0,107,2018-03-12 19:03:45
2018-03-12T19:08:07Z,0,313,0,0,107,2018-03-12 19:03:45
2018-03-12T19:08:08Z,0,313,0,0,106,2018-03-12 19:03:45
2018-03-12T19:08:09Z,0,313,0,0,106,2018-03-12 19:03:45
2018-03-12T19:08:10Z,0,313,0,0,105,2018-03-12 19:03:45
2018-03-12T19:08:11Z,0,313,0,0,105,2018-03-12 19:03:45
2018-03-12T19:08:12Z,0,313,0,0,104,2018-03-12 19:03:45
2018-03-12T19:08:13Z,0,313,0,0,104,2018-03-12 19:03:45
2018-03-12T19:08:14Z,0,313,58,0.5,103,2018-03-12 19:03:45
2018-03-12T19:08:15Z,0,313,58,0.5,102,2018-03-12 19:03:45
2018-03-12T19:08:16Z,0,313,0,0,102,2018-03-12 19:03:45
2018-03-12T19:08:17Z,0,313,0,0,102,2018-03-12 19:03:45
2018-03-12T19:08:18Z,0,313,0,0,101,2018-03-12 19:03:45
2018-03-12T19:08:19Z,0,313,0,0,101,2018-03-12 19:03:45
2018-03-12T19:08:20Z,0,313,0,0,101,2018-03-12 19:03:45
2018-03-12T19:08:21Z,0,313,0,0,101,2018-03-12 19:03:45
2018-03-12T19:08:22Z,0,313,0,0,99,2018-03-12 19:03:45
2018-03-12T19:08:23Z,0,313,0,0,100,2018-03-12 19:03:45
2018-03-12T19:08:24Z,0,313,0,0,98,2018-03-12 19:03:45
2018-03-12T19:08:25Z,0,313,0,0,97,2018-03-12 19:03:45
2018-03-12T19:08:26Z,0,313,0,0,98,2018-03-12 19:03:45
2018-03-12T19:08:27Z,0,313,0,0,97,2018-03-12 19:03:45
2018-03-12T19:08:28Z,0,313,0,0,97,2018-03-12 19:03:45
2018-03-12T19:08:29Z,0,313,0,0,97,2018-03-12 19:03:45
2018-03-12T19:08:30Z,0,313,0,0,101,2018-03-12 19:03:45
2018-03-12T19:08:31Z,0,313,0,0,101,2018-03-12 19:03:45
2018-03-12T19:08:32Z,0,313,0,0,101,2018-03-12 19:03:45
2018-03-12T19:08:33Z,0,313,0,0,102,2018-03-12 19:03:45
2018-03-12T19:08:34Z,0,313,0,0,104,2018-03-12 19:03:45
2018-03-12T19:08:35Z,0,313,0,0,105,2018-03-12 19:03:45
2018-03-12T19:08:36Z,0,313,0,0,108,2018-03-12 19:03:45
2018-03-12T19:08:37Z,0,313,0,0,110,2018-03-12 19:03:45
2018-03-12T19:08:38Z,0,313,0,0,112,2018-03-12 19:03:45
2018-03-12T19:08:39Z,0,313,0,0,112,2018-03-12 19:03:45
2018-03-12T19:08:40Z,0,313,0,0,112,2018-03-12 19:03:45
2018-03-12T19:08:41Z,0,313,0,0,110,2018-03-12 19:03:45
2018-03-12T19:08:42Z,0,313,0,0,111,2018-03-12 19:03:45
2018-03-12T19:08:43Z,0,313,0,0,110,2018-03-12 19:03:45
2018-03-12T19:08:44Z,0,313,0,0,108,2018-03-12 19:03:45
2018-03-12T19:08:45Z,0,313,0,0,107,2018-03-12 19:03:45
2018-03-12T19:08:46Z,0,313,0,0,106,2018-03-12 19:03:45
2018-03-12T19:08:47Z,0,313,0,0,106,2018-03-12 19:03:45
2018-03-12T19:08:48Z,0,313,0,0,105,2018-03-12 19:03:45
2018-03-12T19:08:49Z,0,313,0,0,111,2018-03-12 19:03:45
2018-03-12T19:08:50Z,0,313,0,0,111,2018-03-12 19:03:45
2018-03-12T19:08:51Z,0,313,0,0,112,2018-03-12 19:03:45
2018-03-12T19:08:52Z,0,313,0,0,112,2018-03-12 19:03:45
2018-03-12T19:08:53Z,0,313,0,0,117,2018-03-12 19:03:45
2018-03-12T19:08:54Z,0,313,0,0,120,2018-03-12 19:03:45
2018-03-12T19:08:55Z,0,313,0,0,122,2018-03-12 19:03:45
2018-03-12T19:08:56Z,0,313,0,0,125,2018-03-12 19:03:45
2018-03-12T19:08:57Z,0,313,0,0,121,2018-03-12 19:03:45
2018-03-12T19:08:58Z,0,313,0,0,120,2018-03-12 19:03:45
2018-03-12T19:08:59Z,0,313,0,0,122,2018-03-12 19:03:45
2018-03-12T19:09:00Z,0,313,0,0,124,2018-03-12 19:03:45
2018-03-12T19:09:01Z,0,313,0,0,126,2018-03-12 19:03:45
2018-03-12T19:09:02Z,0,313,0,0,124,2018-03-12 19:03:45
2018-03-12T19:09:03Z,0,313,0,0,127,2018-03-12 19:03:45
2018-03-12T19:09:04Z,0,313,0,0,131,2018-03-12 19:03:45
2018-03-12T19:09:05Z,0,313,0,0,129,2018-03-12 19:03:45
2018-03-12T19:09:06Z,0,313,0,0,127,2018-03-12 19:03:45
2018-03-12T19:09:07Z,0,313,0,0,127,2018-03-12 19:03:45
2018-03-12T19:09:08Z,0,313,0,0,131,2018-03-12 19:03:45
2018-03-12T19:09:09Z,0,313,0,0,134,2018-03-12 19:03:45
2018-03-12T19:09:10Z,0,313,0,0,134,2018-03-12 19:03:45
2018-03-12T19:09:11Z,0,313,0,0,135,2018-03-12 19:03:45
2018-03-12T19:09:12Z,0,313,58,0.5,137,2018-03-12 19:03:45
2018-03-12T19:09:13Z,0,313,58,0.5,141,2018-03-12 19:03:45
2018-03-12T19:09:14Z,0,313,58,0.5,138,2018-03-12 19:03:45
2018-03-12T19:09:15Z,0,313,58,0.5,139,2018-03-12 19:03:45
2018-03-12T19:09:16Z,0,313,58,0.5,140,2018-03-12 19:03:45
2018-03-12T19:09:17Z,0,313,58,0.5,142,2018-03-12 19:03:45
2018-03-12T19:09:18Z,0,313,0,0,139,2018-03-12 19:03:45
