timestamp,distance,altitude,speed,heart_rate,cadence,fractional_cadence,key
2019-12-09T00:17:47Z,1.84,321.20000000000005,1.838,76,58,0.5,2019-12-09 00:17:47
2019-12-09T00:17:48Z,3.23,321.20000000000005,1.39,89,58,0.5,2019-12-09 00:17:47
2019-12-09T00:17:49Z,5.04,321.20000000000005,1.81,102,58,0.5,2019-12-09 00:17:47
2019-12-09T00:17:50Z,6.89,321.20000000000005,1.847,113,58,0.5,2019-12-09 00:17:47
2019-12-09T00:17:51Z,8.73,321.20000000000005,1.847,113,90,0,2019-12-09 00:17:47
2019-12-09T00:17:52Z,12,321.20000000000005,3.266,135,90,0,2019-12-09 00:17:47
2019-12-09T00:17:53Z,15.27,321.20000000000005,3.266,146,92,0.5,2019-12-09 00:17:47
2019-12-09T00:17:54Z,18.8,321.20000000000005,3.536,150,92,0.5,2019-12-09 00:17:47
2019-12-09T00:17:55Z,22.31,321.20000000000005,3.508,157,92,0.5,2019-12-09 00:17:47
2019-12-09T00:17:56Z,25.77,321.20000000000005,3.462,157,91,0,2019-12-09 00:17:47
2019-12-09T00:17:57Z,29.15,321.20000000000005,3.378,162,91,0,2019-12-09 00:17:47
2019-12-09T00:17:58Z,32.53,321.20000000000005,3.378,166,91,0,2019-12-09 00:17:47
2019-12-09T00:17:59Z,35.96,321.20000000000005,3.434,166,90,0.5,2019-12-09 00:17:47
2019-12-09T00:18:00Z,39.53,321.20000000000005,3.564,170,89,0,2019-12-09 00:17:47
2019-12-09T00:18:01Z,43.12,321.20000000000005,3.592,170,89,0,2019-12-09 00:17:47
2019-12-09T00:18:02Z,46.71,321.20000000000005,3.592,170,89,0,2019-12-09 00:17:47
2019-12-09T00:18:03Z,50.32,321.20000000000005,3.611,170,91,0,2019-12-09 00:17:47
2019-12-09T00:18:04Z,53.92,321.20000000000005,3.592,171,91,0,2019-12-09 00:17:47
2019-12-09T00:18:05Z,57.51,321.20000000000005,3.592,171,91,0,2019-12-09 00:17:47
2019-12-09T00:18:06Z,61.13,321.20000000000005,3.611,171,91,0,2019-12-09 00:17:47
