timestamp,position_lat,position_long,distance,altitude,speed,heart_rate,cadence,fractional_cadence,key
2020-05-31T13:48:15Z,44.98647613450885,-93.18744122050703,0.39,311.6,0,68,0,0,2020-05-31 13:48:15
2020-05-31T13:48:16Z,44.98647613450885,-93.18744122050703,0.39,311.6,0,68,0,0,2020-05-31 13:48:15
2020-05-31T13:48:17Z,44.98646934516728,-93.18745563738048,1.75,311.6,0.009,69,59,0.5,2020-05-31 13:48:15
2020-05-31T13:48:18Z,44.986464316025376,-93.18747483193874,3.37,311.6,0.047,70,59,0.5,2020-05-31 13:48:15
2020-05-31T13:48:19Z,44.98645182698965,-93.18750014528632,5.8,311.4,1.997,71,91,0,2020-05-31 13:48:15
2020-05-31T13:48:20Z,44.986417880281806,-93.18758052773774,13.17,311.4,3.779,79,94,0,2020-05-31 13:48:15
2020-05-31T13:48:21Z,44.986417880281806,-93.18758052773774,13.17,311.4,4.106,79,94,0,2020-05-31 13:48:15
2020-05-31T13:48:22Z,44.98639860190451,-93.18762947805226,17.58,311.6,4.385,79,94,0,2020-05-31 13:48:15
2020-05-31T13:48:23Z,44.98634663410485,-93.18771664984524,26.56,312,4.451,79,94,0,2020-05-31 13:48:15
2020-05-31T13:48:24Z,44.98634663410485,-93.18771664984524,26.56,312,4.451,79,90,0,2020-05-31 13:48:15
2020-05-31T13:48:25Z,44.98631729744375,-93.18775218911469,30.86,312,4.301,79,89,0,2020-05-31 13:48:15
2020-05-31T13:48:26Z,44.986286452040076,-93.18778010085225,34.92,312.20000000000005,4.078,80,88,0,2020-05-31 13:48:15
2020-05-31T13:48:27Z,44.986256528645754,-93.1877982057631,38.53,312.4,3.956,90,87,0,2020-05-31 13:48:15
2020-05-31T13:48:28Z,44.98622274957597,-93.18780910223722,42.38,312.4,3.639,88,86,0,2020-05-31 13:48:15
2020-05-31T13:48:29Z,44.98618930578232,-93.18781513720751,46.13,312.6,3.602,102,86,0,2020-05-31 13:48:15
2020-05-31T13:48:30Z,44.98615359887481,-93.18782452493906,50.16,312.6,3.602,106,86,0,2020-05-31 13:48:15
2020-05-31T13:48:31Z,44.986121663823724,-93.18783726543188,53.85,312.6,3.564,110,87,0,2020-05-31 13:48:15
2020-05-31T13:48:32Z,44.98609668575227,-93.18785830400884,57.06,312.4,3.527,114,87,0,2020-05-31 13:48:15
2020-05-31T13:48:33Z,44.986077239736915,-93.18789577111602,60.72,312.20000000000005,3.443,114,88,0,2020-05-31 13:48:15
2020-05-31T13:48:34Z,44.98606910929084,-93.18793776445091,64.14,312.20000000000005,3.443,114,88,0,2020-05-31 13:48:15
2020-05-31T13:48:35Z,44.98606567271054,-93.18798269145191,67.7,312,3.462,115,88,0,2020-05-31 13:48:15
2020-05-31T13:48:36Z,44.98606676235795,-93.18802745081484,71.23,311.79999999999995,3.471,115,88,0,2020-05-31 13:48:15
2020-05-31T13:48:37Z,44.986066007986665,-93.18806927651167,74.53,311.6,3.471,115,87,0,2020-05-31 13:48:15
2020-05-31T13:48:38Z,44.98606617562473,-93.18810950964689,77.7,311.4,3.471,115,87,0,2020-05-31 13:48:15
2020-05-31T13:48:39Z,44.98606885783374,-93.18815938197076,81.65,311,3.471,116,87,0,2020-05-31 13:48:15
2020-05-31T13:48:40Z,44.98606760054827,-93.18820632062852,85.35,310.6,3.471,116,87,0,2020-05-31 13:48:15
2020-05-31T13:48:41Z,44.986064499244094,-93.18825946189463,89.55,310,3.471,116,86,0,2020-05-31 13:48:15
2020-05-31T13:48:42Z,44.98605955392122,-93.18830464035273,93.16,309.6,3.471,119,85,0.5,2020-05-31 13:48:15
2020-05-31T13:48:43Z,44.986058212816715,-93.18834822624922,96.59,309.4,3.471,121,85,0.5,2020-05-31 13:48:15
2020-05-31T13:48:44Z,44.98604949563742,-93.18838812410831,99.89,309,3.462,121,84,0.5,2020-05-31 13:48:15
2020-05-31T13:48:45Z,44.98602711595595,-93.18842525593936,103.71,308.20000000000005,3.462,122,84,0.5,2020-05-31 13:48:15
2020-05-31T13:48:46Z,44.98599878512323,-93.18844746798277,107.28,307.4,3.471,121,84,0.5,2020-05-31 13:48:15
2020-05-31T13:48:47Z,44.98596576042473,-93.1884457077831,110.95,306.6,3.471,120,85,0.5,2020-05-31 13:48:15
2020-05-31T13:48:48Z,44.98592904768884,-93.18843849934638,115.07,306,3.48,121,85,0.5,2020-05-31 13:48:15
2020-05-31T13:48:49Z,44.985896525904536,-93.18843279965222,118.7,305.6,3.48,121,85,0.5,2020-05-31 13:48:15
2020-05-31T13:48:50Z,44.98586702160537,-93.1884301174432,121.99,305,3.48,121,85,0.5,2020-05-31 13:48:15
2020-05-31T13:48:51Z,44.98583902604878,-93.18842911161482,125.1,304.6,3.471,125,86,0,2020-05-31 13:48:15
2020-05-31T13:48:52Z,44.98580960556865,-93.18842927925289,128.36,303.79999999999995,3.452,125,86,0,2020-05-31 13:48:15
2020-05-31T13:48:53Z,44.98577699996531,-93.18842919543386,131.94,303,3.443,125,87,0,2020-05-31 13:48:15
2020-05-31T13:48:54Z,44.985748920589685,-93.18842684850097,135.06,302.4,3.443,125,88,0,2020-05-31 13:48:15
2020-05-31T13:48:55Z,44.985716231167316,-93.1884340569377,138.44,301.4,3.434,124,87,0,2020-05-31 13:48:15
2020-05-31T13:48:56Z,44.98568530194461,-93.18843296729028,141.88,300.79999999999995,3.434,124,87,0,2020-05-31 13:48:15
2020-05-31T13:48:57Z,44.98562151566148,-93.18844201974571,148.88,299,3.434,124,86,0,2020-05-31 13:48:15
2020-05-31T13:48:58Z,44.98562151566148,-93.18844201974571,148.88,299,3.424,124,85,0.5,2020-05-31 13:48:15
2020-05-31T13:48:59Z,44.98558983206749,-93.18844134919345,152.38,298.4,3.424,124,85,0.5,2020-05-31 13:48:15
2020-05-31T13:49:00Z,44.98555764555931,-93.1884372420609,155.96,297.79999999999995,3.424,126,85,0.5,2020-05-31 13:48:15
2020-05-31T13:49:01Z,44.98548723757267,-93.18842550739646,163.82,296.6,3.424,127,85,0.5,2020-05-31 13:48:15
2020-05-31T13:49:02Z,44.98548723757267,-93.18842550739646,163.82,296.6,3.434,127,86,0,2020-05-31 13:48:15
2020-05-31T13:49:03Z,44.9854579847306,-93.18841536529362,167.14,296,3.434,126,87,0,2020-05-31 13:48:15
2020-05-31T13:49:04Z,44.98542747460306,-93.1884131859988,170.51,295.4,3.434,124,87,0,2020-05-31 13:48:15
2020-05-31T13:49:05Z,44.9853977188468,-93.18841201253235,173.78,294.6,3.434,124,87,0,2020-05-31 13:48:15
2020-05-31T13:49:06Z,44.98536544851959,-93.18841326981783,177.34,294,3.424,123,87,0,2020-05-31 13:48:15
2020-05-31T13:49:07Z,44.98533418402076,-93.18841377273202,180.78,293.4,3.424,121,87,0,2020-05-31 13:48:15
2020-05-31T13:49:08Z,44.985301829874516,-93.18840656429529,184.4,293,3.424,122,87,0,2020-05-31 13:48:15
2020-05-31T13:49:09Z,44.98527131974697,-93.18840438500047,187.63,292.20000000000005,3.434,122,86,0,2020-05-31 13:48:15
2020-05-31T13:49:10Z,44.98524382710457,-93.18839860148728,190.7,291.79999999999995,3.434,121,86,0,2020-05-31 13:48:15
2020-05-31T13:49:11Z,44.98521465808153,-93.18839323706925,193.88,291.4,3.424,121,87,0,2020-05-31 13:48:15
2020-05-31T13:49:12Z,44.985188422724605,-93.1883886270225,196.78,291,3.415,125,87,0,2020-05-31 13:48:15
2020-05-31T13:49:13Z,44.98515824787319,-93.18838736973703,200.05,290.79999999999995,3.406,126,87,0,2020-05-31 13:48:15
2020-05-31T13:49:14Z,44.98512824065983,-93.18838929757476,203.32,290.4,3.396,127,87,0,2020-05-31 13:48:15
2020-05-31T13:49:15Z,44.98506227508187,-93.1883957516402,210.44,290,3.396,126,86,0,2020-05-31 13:48:15
2020-05-31T13:49:16Z,44.98506227508187,-93.1883957516402,210.44,290,3.396,126,86,0,2020-05-31 13:48:15
2020-05-31T13:49:17Z,44.98503235168755,-93.18840413354337,213.4,289.20000000000005,3.396,127,86,0,2020-05-31 13:48:15
2020-05-31T13:49:18Z,44.9850020930171,-93.18841092288494,216.66,288.79999999999995,3.387,127,86,0,2020-05-31 13:48:15
2020-05-31T13:49:19Z,44.984966553747654,-93.1884198077023,220.57,288.20000000000005,3.387,129,86,0,2020-05-31 13:48:15
2020-05-31T13:49:20Z,44.98493520542979,-93.18842550739646,224.04,287.79999999999995,3.387,129,87,0,2020-05-31 13:48:15
2020-05-31T13:49:21Z,44.984903521835804,-93.18843028508127,227.51,287.20000000000005,3.387,128,87,0,2020-05-31 13:48:15
2020-05-31T13:49:22Z,44.98487049713731,-93.18843774497509,231.04,286.6,3.387,126,87,0,2020-05-31 13:48:15
2020-05-31T13:49:23Z,44.98483847826719,-93.18843875080347,234.56,286,3.387,125,87,0,2020-05-31 13:48:15
2020-05-31T13:49:24Z,44.984802938997746,-93.18844486959279,238.43,285.4,3.387,123,87,0,2020-05-31 13:48:15
2020-05-31T13:49:25Z,44.98476999811828,-93.18844185210764,242.09,285,3.396,123,87,0,2020-05-31 13:48:15
2020-05-31T13:49:26Z,44.9847343750298,-93.18844009190798,246.01,284.4,3.406,123,87,0,2020-05-31 13:48:15
2020-05-31T13:49:27Z,44.984701266512275,-93.18843849934638,249.65,284,3.415,125,87,0,2020-05-31 13:48:15
2020-05-31T13:49:28Z,44.98463211581111,-93.18844168446958,257.22,283,3.415,127,87,0,2020-05-31 13:48:15
2020-05-31T13:49:29Z,44.98463211581111,-93.18844168446958,257.22,283,3.424,127,87,0,2020-05-31 13:48:15
2020-05-31T13:49:30Z,44.98459951020777,-93.18844344466925,260.83,282.4,3.424,128,87,0,2020-05-31 13:48:15
2020-05-31T13:49:31Z,44.984567407518625,-93.1884493958205,264.35,281.6,3.434,129,87,0,2020-05-31 13:48:15
2020-05-31T13:49:32Z,44.98450663872063,-93.18845157511532,271.08,280.4,3.434,128,86,0,2020-05-31 13:48:15
2020-05-31T13:49:33Z,44.98450663872063,-93.18845157511532,271.08,280.4,3.434,128,86,0,2020-05-31 13:48:15
2020-05-31T13:49:34Z,44.98447545804083,-93.18844671361148,274.56,280,3.434,129,85,0.5,2020-05-31 13:48:15
2020-05-31T13:49:35Z,44.984441343694925,-93.18844419904053,278.34,279.6,3.434,129,84,0.5,2020-05-31 13:48:15
2020-05-31T13:49:36Z,44.98440681025386,-93.18845065310597,282.11,278.6,3.434,129,84,0.5,2020-05-31 13:48:15
2020-05-31T13:49:37Z,44.98437554575503,-93.18845350295305,285.57,277.79999999999995,3.443,129,84,0.5,2020-05-31 13:48:15
2020-05-31T13:49:38Z,44.984342101961374,-93.18845300003886,289.19,277,3.443,129,85,0.5,2020-05-31 13:48:15
2020-05-31T13:49:39Z,44.984311843290925,-93.1884443666786,292.62,276.4,3.443,129,85,0.5,2020-05-31 13:48:15
2020-05-31T13:49:40Z,44.98428275808692,-93.18844243884087,295.84,275.4,3.443,129,85,0.5,2020-05-31 13:48:15
2020-05-31T13:49:41Z,44.98425392434001,-93.1884369906038,299.07,274.6,3.443,129,85,0.5,2020-05-31 13:48:15
2020-05-31T13:49:42Z,44.98422400094569,-93.18843388929963,302.37,273.79999999999995,3.443,129,85,0.5,2020-05-31 13:48:15
2020-05-31T13:49:43Z,44.984194077551365,-93.18843028508127,305.64,273,3.434,128,85,0.5,2020-05-31 13:48:15
2020-05-31T13:49:44Z,44.98416608199477,-93.18842366337776,308.8,272.6,3.434,129,86,0,2020-05-31 13:48:15
2020-05-31T13:49:45Z,44.9841352365911,-93.18842366337776,312.17,271.79999999999995,3.424,129,86,0,2020-05-31 13:48:15
2020-05-31T13:49:46Z,44.98410439118743,-93.18841922096908,315.6,271.20000000000005,3.424,129,86,0,2020-05-31 13:48:15
2020-05-31T13:49:47Z,44.984074300155044,-93.18841913715005,318.92,270.4,3.424,129,85,0.5,2020-05-31 13:48:15
2020-05-31T13:49:48Z,44.98404295183718,-93.18841829895973,322.4,269.79999999999995,3.415,129,85,0.5,2020-05-31 13:48:15
2020-05-31T13:49:49Z,44.984011268243194,-93.18841704167426,325.9,269.20000000000005,3.415,128,85,0.5,2020-05-31 13:48:15
2020-05-31T13:49:50Z,44.98394991271198,-93.18841226398945,332.62,267.6,3.415,127,85,0.5,2020-05-31 13:48:15
2020-05-31T13:49:51Z,44.98394991271198,-93.18841226398945,332.62,267.6,3.415,127,85,0.5,2020-05-31 13:48:15
2020-05-31T13:49:52Z,44.98392007313669,-93.18841218017042,335.89,267.20000000000005,3.415,127,85,0.5,2020-05-31 13:48:15
2020-05-31T13:49:53Z,44.983889646828175,-93.18841008469462,339.24,266.6,3.415,127,85,0.5,2020-05-31 13:48:15
2020-05-31T13:49:54Z,44.98382703401148,-93.18840824067593,346.09,265.79999999999995,3.406,127,85,0.5,2020-05-31 13:48:15
2020-05-31T13:49:55Z,44.98382703401148,-93.18840824067593,346.09,265.79999999999995,3.406,127,85,0.5,2020-05-31 13:48:15
2020-05-31T13:49:56Z,44.98379224911332,-93.18840907886624,349.91,265.4,3.406,127,85,0.5,2020-05-31 13:48:15
2020-05-31T13:49:57Z,44.98375654220581,-93.1884129345417,353.78,265,3.415,128,84,0.5,2020-05-31 13:48:15
2020-05-31T13:49:58Z,44.98372192494571,-93.18841368891299,357.6,264.6,3.415,128,84,0.5,2020-05-31 13:48:15
2020-05-31T13:49:59Z,44.98368403874338,-93.18841737695038,361.76,264,3.424,129,85,0.5,2020-05-31 13:48:15
2020-05-31T13:50:00Z,44.98364917002618,-93.18841930478811,365.52,263.6,3.434,129,85,0.5,2020-05-31 13:48:15
2020-05-31T13:50:01Z,44.983582282438874,-93.18842500448227,372.85,262.4,3.434,130,84,0.5,2020-05-31 13:48:15
2020-05-31T13:50:02Z,44.983582282438874,-93.18842500448227,372.85,262.4,3.443,130,84,0.5,2020-05-31 13:48:15
2020-05-31T13:50:03Z,44.98354925774038,-93.18842659704387,376.5,262.20000000000005,3.443,130,84,0.5,2020-05-31 13:48:15
2020-05-31T13:50:04Z,44.98351665213704,-93.18843045271933,380.08,261.6,3.443,130,84,0.5,2020-05-31 13:48:15
2020-05-31T13:50:05Z,44.983486980199814,-93.18843162618577,383.37,261,3.443,130,84,0.5,2020-05-31 13:48:15
2020-05-31T13:50:06Z,44.98345781117678,-93.18843078799546,386.58,260.4,3.443,130,86,0,2020-05-31 13:48:15
2020-05-31T13:50:07Z,44.98342813923955,-93.18843087181449,389.86,259.79999999999995,3.443,130,87,0,2020-05-31 13:48:15
2020-05-31T13:50:08Z,44.98339679092169,-93.18843187764287,393.32,259.6,3.443,130,87,0,2020-05-31 13:48:15
2020-05-31T13:50:09Z,44.983363850042224,-93.18843087181449,396.97,259.4,3.443,130,87,0,2020-05-31 13:48:15
2020-05-31T13:50:10Z,44.98332948423922,-93.18843347020447,400.77,259.79999999999995,3.443,129,86,0.5,2020-05-31 13:48:15
2020-05-31T13:50:11Z,44.98329713009298,-93.18843632005155,404.34,259.79999999999995,3.452,129,86,0.5,2020-05-31 13:48:15
2020-05-31T13:50:12Z,44.98326544649899,-93.18843657150865,407.84,259.79999999999995,3.452,129,86,0.5,2020-05-31 13:48:15
2020-05-31T13:50:13Z,44.983235942199826,-93.18843690678477,411.07,259.4,3.452,129,86,0.5,2020-05-31 13:48:15
2020-05-31T13:50:14Z,44.98317542485893,-93.18844118155539,417.74,259,3.452,129,86,0.5,2020-05-31 13:48:15
2020-05-31T13:50:15Z,44.98317542485893,-93.18844118155539,417.74,259,3.443,129,86,0,2020-05-31 13:48:15
2020-05-31T13:50:16Z,44.9831423163414,-93.18844554014504,421.42,258.6,3.443,129,86,0,2020-05-31 13:48:15
2020-05-31T13:50:17Z,44.98311197385192,-93.18844679743052,424.77,258.20000000000005,3.443,129,87,0,2020-05-31 13:48:15
2020-05-31T13:50:18Z,44.983082888647914,-93.18844537250698,428,258.4,3.443,128,87,0,2020-05-31 13:48:15
2020-05-31T13:50:19Z,44.9830524623394,-93.18844185210764,431.38,258.20000000000005,3.434,128,86,0,2020-05-31 13:48:15
2020-05-31T13:50:20Z,44.98298783786595,-93.18843866698444,434.81,257.79999999999995,3.434,128,86,0,2020-05-31 13:48:15
2020-05-31T13:50:21Z,44.98298783786595,-93.18843866698444,438.24,257.79999999999995,3.434,128,86,0,2020-05-31 13:48:15
2020-05-31T13:50:22Z,44.982957914471626,-93.18844109773636,441.68,257.4,3.434,128,87,0,2020-05-31 13:48:15
2020-05-31T13:50:23Z,44.98292589560151,-93.18844419904053,445.25,257.6,3.434,128,87,0,2020-05-31 13:48:15
2020-05-31T13:50:24Z,44.98286143876612,-93.18844662979245,452.38,257.79999999999995,3.434,128,87,0,2020-05-31 13:48:15
2020-05-31T13:50:25Z,44.98286143876612,-93.18844662979245,452.38,257.79999999999995,3.434,128,86,0,2020-05-31 13:48:15
2020-05-31T13:50:26Z,44.98283092863858,-93.18844579160213,455.77,257.79999999999995,3.434,129,86,0,2020-05-31 13:48:15
