longitude,latitude,timestamp,distance,heart_rate,time_elapsed,elevation,key
NA,NA,2022-01-22T00:01:21Z,0,96,0,0,8159022509
NA,NA,2022-01-22T00:01:22Z,0,97,1,0,8159022509
NA,NA,2022-01-22T00:01:23Z,0,98,2,0,8159022509
NA,NA,2022-01-22T00:01:24Z,0,99,3,0,8159022509
NA,NA,2022-01-22T00:01:25Z,0,99,4,0,8159022509
NA,NA,2022-01-22T00:01:26Z,0,100,5,0,8159022509
NA,NA,2022-01-22T00:01:27Z,0,101,6,0,8159022509
NA,NA,2022-01-22T00:01:28Z,0,102,7,0,8159022509
NA,NA,2022-01-22T00:01:29Z,0,103,8,0,8159022509
NA,NA,2022-01-22T00:01:30Z,0,104,9,0,8159022509
NA,NA,2022-01-22T00:01:31Z,0,105,10,0,8159022509
NA,NA,2022-01-22T00:01:32Z,0,106,11,0,8159022509
NA,NA,2022-01-22T00:01:33Z,0,106,12,0,8159022509
NA,NA,2022-01-22T00:01:34Z,0,107,13,0,8159022509
NA,NA,2022-01-22T00:01:35Z,0,107,14,0,8159022509
NA,NA,2022-01-22T00:01:36Z,0,107,15,0,8159022509
NA,NA,2022-01-22T00:01:37Z,0,107,16,0,8159022509
NA,NA,2022-01-22T00:01:38Z,0,108,17,0,8159022509
NA,NA,2022-01-22T00:01:39Z,0,107,18,0,8159022509
NA,NA,2022-01-22T00:01:40Z,0,107,19,0,8159022509
NA,NA,2022-01-22T00:01:41Z,0,108,20,0,8159022509
NA,NA,2022-01-22T00:01:42Z,0,108,21,0,8159022509
NA,NA,2022-01-22T00:01:43Z,0,108,22,0,8159022509
NA,NA,2022-01-22T00:01:44Z,0,109,23,0,8159022509
NA,NA,2022-01-22T00:01:45Z,0,109,24,0,8159022509
NA,NA,2022-01-22T00:01:46Z,0,110,25,0,8159022509
NA,NA,2022-01-22T00:01:47Z,0,110,26,0,8159022509
NA,NA,2022-01-22T00:01:48Z,0,110,27,0,8159022509
NA,NA,2022-01-22T00:01:49Z,0,110,28,0,8159022509
NA,NA,2022-01-22T00:01:50Z,0,110,29,0,8159022509
NA,NA,2022-01-22T00:01:51Z,0,110,30,0,8159022509
NA,NA,2022-01-22T00:01:52Z,0,110,31,0,8159022509
NA,NA,2022-01-22T00:01:53Z,0,109,32,0,8159022509
NA,NA,2022-01-22T00:01:54Z,0,109,33,0,8159022509
NA,NA,2022-01-22T00:01:55Z,0,109,34,0,8159022509
NA,NA,2022-01-22T00:01:56Z,0,109,35,0,8159022509
NA,NA,2022-01-22T00:01:57Z,0,109,36,0,8159022509
NA,NA,2022-01-22T00:01:58Z,0,109,37,0,8159022509
NA,NA,2022-01-22T00:01:59Z,0,109,38,0,8159022509
NA,NA,2022-01-22T00:02:00Z,0,109,39,0,8159022509
NA,NA,2022-01-22T00:02:01Z,0,109,40,0,8159022509
NA,NA,2022-01-22T00:02:02Z,0,110,41,0,8159022509
NA,NA,2022-01-22T00:02:03Z,0,110,42,0,8159022509
NA,NA,2022-01-22T00:02:04Z,0,110,43,0,8159022509
NA,NA,2022-01-22T00:02:05Z,0,111,44,0,8159022509
NA,NA,2022-01-22T00:02:06Z,0,111,45,0,8159022509
NA,NA,2022-01-22T00:02:07Z,0,111,46,0,8159022509
NA,NA,2022-01-22T00:02:08Z,0,111,47,0,8159022509
NA,NA,2022-01-22T00:02:09Z,0,111,48,0,8159022509
NA,NA,2022-01-22T00:02:10Z,0,111,49,0,8159022509
NA,NA,2022-01-22T00:02:11Z,0,112,50,0,8159022509
NA,NA,2022-01-22T00:02:12Z,0,112,51,0,8159022509
NA,NA,2022-01-22T00:02:13Z,0,112,52,0,8159022509
NA,NA,2022-01-22T00:02:14Z,0,112,53,0,8159022509
NA,NA,2022-01-22T00:02:15Z,0,112,54,0,8159022509
NA,NA,2022-01-22T00:02:16Z,0,113,55,0,8159022509
NA,NA,2022-01-22T00:02:17Z,0,113,56,0,8159022509
NA,NA,2022-01-22T00:02:18Z,0,114,57,0,8159022509
NA,NA,2022-01-22T00:02:19Z,0,115,58,0,8159022509
NA,NA,2022-01-22T00:02:20Z,0,115,59,0,8159022509
NA,NA,2022-01-22T00:02:21Z,0,115,60,0,8159022509
NA,NA,2022-01-22T00:02:22Z,0,115,61,0,8159022509
NA,NA,2022-01-22T00:02:23Z,0,115,62,0,8159022509
NA,NA,2022-01-22T00:02:24Z,0,114,63,0,8159022509
NA,NA,2022-01-22T00:02:25Z,0,114,64,0,8159022509
NA,NA,2022-01-22T00:02:26Z,0,114,65,0,8159022509
NA,NA,2022-01-22T00:02:27Z,0,114,66,0,8159022509
NA,NA,2022-01-22T00:02:28Z,0,114,67,0,8159022509
NA,NA,2022-01-22T00:02:29Z,0,114,68,0,8159022509
NA,NA,2022-01-22T00:02:30Z,0,115,69,0,8159022509
NA,NA,2022-01-22T00:02:31Z,0,115,70,0,8159022509
NA,NA,2022-01-22T00:02:32Z,0,116,71,0,8159022509
NA,NA,2022-01-22T00:02:33Z,0,116,72,0,8159022509
NA,NA,2022-01-22T00:02:34Z,0,117,73,0,8159022509
NA,NA,2022-01-22T00:02:35Z,0,118,74,0,8159022509
NA,NA,2022-01-22T00:02:36Z,0,118,75,0,8159022509
NA,NA,2022-01-22T00:02:37Z,0,118,76,0,8159022509
NA,NA,2022-01-22T00:02:38Z,0,117,77,0,8159022509
NA,NA,2022-01-22T00:02:39Z,0,116,78,0,8159022509
NA,NA,2022-01-22T00:02:40Z,0,116,79,0,8159022509
NA,NA,2022-01-22T00:02:41Z,0,116,80,0,8159022509
NA,NA,2022-01-22T00:02:42Z,0,116,81,0,8159022509
NA,NA,2022-01-22T00:02:43Z,0,116,82,0,8159022509
NA,NA,2022-01-22T00:02:44Z,0,116,83,0,8159022509
NA,NA,2022-01-22T00:02:45Z,0,116,84,0,8159022509
NA,NA,2022-01-22T00:02:46Z,0,116,85,0,8159022509
NA,NA,2022-01-22T00:02:47Z,0,117,86,0,8159022509
NA,NA,2022-01-22T00:02:48Z,0,117,87,0,8159022509
NA,NA,2022-01-22T00:02:49Z,0,117,88,0,8159022509
NA,NA,2022-01-22T00:02:50Z,0,117,89,0,8159022509
NA,NA,2022-01-22T00:02:51Z,0,117,90,0,8159022509
NA,NA,2022-01-22T00:02:52Z,0,117,91,0,8159022509
NA,NA,2022-01-22T00:02:53Z,0,117,92,0,8159022509
NA,NA,2022-01-22T00:02:54Z,0,117,93,0,8159022509
NA,NA,2022-01-22T00:02:55Z,0,117,94,0,8159022509
NA,NA,2022-01-22T00:02:56Z,0,117,95,0,8159022509
NA,NA,2022-01-22T00:02:57Z,0,117,96,0,8159022509
NA,NA,2022-01-22T00:02:58Z,0,118,97,0,8159022509
NA,NA,2022-01-22T00:02:59Z,0,117,98,0,8159022509
NA,NA,2022-01-22T00:03:00Z,0,118,99,0,8159022509
NA,NA,2022-01-22T00:03:01Z,0,118,100,0,8159022509
NA,NA,2022-01-22T00:03:02Z,0,118,101,0,8159022509
NA,NA,2022-01-22T00:03:03Z,0,118,102,0,8159022509
NA,NA,2022-01-22T00:03:04Z,0,117,103,0,8159022509
NA,NA,2022-01-22T00:03:05Z,0,117,104,0,8159022509
NA,NA,2022-01-22T00:03:06Z,0,117,105,0,8159022509
NA,NA,2022-01-22T00:03:07Z,0,117,106,0,8159022509
NA,NA,2022-01-22T00:03:08Z,0,117,107,0,8159022509
NA,NA,2022-01-22T00:03:09Z,0,117,108,0,8159022509
NA,NA,2022-01-22T00:03:10Z,0,117,109,0,8159022509
NA,NA,2022-01-22T00:03:11Z,0,117,110,0,8159022509
NA,NA,2022-01-22T00:03:12Z,0,118,111,0,8159022509
NA,NA,2022-01-22T00:03:13Z,0,117,112,0,8159022509
NA,NA,2022-01-22T00:03:14Z,0,118,113,0,8159022509
NA,NA,2022-01-22T00:03:15Z,0,117,114,0,8159022509
NA,NA,2022-01-22T00:03:16Z,0,117,115,0,8159022509
NA,NA,2022-01-22T00:03:17Z,0,117,116,0,8159022509
NA,NA,2022-01-22T00:03:18Z,0,118,117,0,8159022509
NA,NA,2022-01-22T00:03:19Z,0,118,118,0,8159022509
NA,NA,2022-01-22T00:03:20Z,0,118,119,0,8159022509
NA,NA,2022-01-22T00:03:21Z,0,118,120,0,8159022509
NA,NA,2022-01-22T00:03:22Z,0,119,121,0,8159022509
NA,NA,2022-01-22T00:03:23Z,0,119,122,0,8159022509
NA,NA,2022-01-22T00:03:24Z,0,119,123,0,8159022509
NA,NA,2022-01-22T00:03:25Z,0,118,124,0,8159022509
NA,NA,2022-01-22T00:03:26Z,0,118,125,0,8159022509
NA,NA,2022-01-22T00:03:27Z,0,118,126,0,8159022509
NA,NA,2022-01-22T00:03:28Z,0,118,127,0,8159022509
NA,NA,2022-01-22T00:03:29Z,0,118,128,0,8159022509
NA,NA,2022-01-22T00:03:30Z,0,118,129,0,8159022509
NA,NA,2022-01-22T00:03:31Z,0,118,130,0,8159022509
NA,NA,2022-01-22T00:03:32Z,0,118,131,0,8159022509
NA,NA,2022-01-22T00:03:33Z,0,118,132,0,8159022509
NA,NA,2022-01-22T00:03:34Z,0,118,133,0,8159022509
NA,NA,2022-01-22T00:03:35Z,0,118,134,0,8159022509
NA,NA,2022-01-22T00:03:36Z,0,117,135,0,8159022509
NA,NA,2022-01-22T00:03:37Z,0,117,136,0,8159022509
NA,NA,2022-01-22T00:03:38Z,0,117,137,0,8159022509
NA,NA,2022-01-22T00:03:39Z,0,117,138,0,8159022509
NA,NA,2022-01-22T00:03:40Z,0,117,139,0,8159022509
NA,NA,2022-01-22T00:03:41Z,0,117,140,0,8159022509
NA,NA,2022-01-22T00:03:42Z,0,117,141,0,8159022509
NA,NA,2022-01-22T00:03:43Z,0,117,142,0,8159022509
NA,NA,2022-01-22T00:03:44Z,0,118,143,0,8159022509
NA,NA,2022-01-22T00:03:45Z,0,118,144,0,8159022509
NA,NA,2022-01-22T00:03:46Z,0,118,145,0,8159022509
NA,NA,2022-01-22T00:03:47Z,0,118,146,0,8159022509
NA,NA,2022-01-22T00:03:48Z,0,117,147,0,8159022509
NA,NA,2022-01-22T00:03:49Z,0,118,148,0,8159022509
NA,NA,2022-01-22T00:03:50Z,0,117,149,0,8159022509
NA,NA,2022-01-22T00:03:51Z,0,118,150,0,8159022509
NA,NA,2022-01-22T00:03:52Z,0,117,151,0,8159022509
NA,NA,2022-01-22T00:03:53Z,0,117,152,0,8159022509
NA,NA,2022-01-22T00:03:54Z,0,117,153,0,8159022509
NA,NA,2022-01-22T00:03:55Z,0,117,154,0,8159022509
NA,NA,2022-01-22T00:03:56Z,0,117,155,0,8159022509
NA,NA,2022-01-22T00:03:57Z,0,117,156,0,8159022509
NA,NA,2022-01-22T00:03:58Z,0,117,157,0,8159022509
NA,NA,2022-01-22T00:03:59Z,0,117,158,0,8159022509
NA,NA,2022-01-22T00:04:00Z,0,117,159,0,8159022509
NA,NA,2022-01-22T00:04:01Z,0,117,160,0,8159022509
NA,NA,2022-01-22T00:04:02Z,0,117,161,0,8159022509
NA,NA,2022-01-22T00:04:03Z,0,117,162,0,8159022509
NA,NA,2022-01-22T00:04:04Z,0,117,163,0,8159022509
NA,NA,2022-01-22T00:04:05Z,0,117,164,0,8159022509
NA,NA,2022-01-22T00:04:06Z,0,117,165,0,8159022509
NA,NA,2022-01-22T00:04:07Z,0,117,166,0,8159022509
NA,NA,2022-01-22T00:04:08Z,0,116,167,0,8159022509
NA,NA,2022-01-22T00:04:09Z,0,117,168,0,8159022509
NA,NA,2022-01-22T00:04:10Z,0,117,169,0,8159022509
NA,NA,2022-01-22T00:04:11Z,0,118,170,0,8159022509
NA,NA,2022-01-22T00:04:12Z,0,118,171,0,8159022509
NA,NA,2022-01-22T00:04:13Z,0,118,172,0,8159022509
NA,NA,2022-01-22T00:04:14Z,0,118,173,0,8159022509
NA,NA,2022-01-22T00:04:15Z,0,118,174,0,8159022509
NA,NA,2022-01-22T00:04:16Z,0,118,175,0,8159022509
NA,NA,2022-01-22T00:04:17Z,0,118,176,0,8159022509
NA,NA,2022-01-22T00:04:18Z,0,119,177,0,8159022509
NA,NA,2022-01-22T00:04:19Z,0,119,178,0,8159022509
NA,NA,2022-01-22T00:04:20Z,0,118,179,0,8159022509
NA,NA,2022-01-22T00:04:21Z,0,119,180,0,8159022509
NA,NA,2022-01-22T00:04:22Z,0,118,181,0,8159022509
NA,NA,2022-01-22T00:04:23Z,0,118,182,0,8159022509
NA,NA,2022-01-22T00:04:24Z,0,118,183,0,8159022509
NA,NA,2022-01-22T00:04:25Z,0,118,184,0,8159022509
NA,NA,2022-01-22T00:04:26Z,0,118,185,0,8159022509
NA,NA,2022-01-22T00:04:27Z,0,118,186,0,8159022509
NA,NA,2022-01-22T00:04:28Z,0,117,187,0,8159022509
NA,NA,2022-01-22T00:04:29Z,0,118,188,0,8159022509
NA,NA,2022-01-22T00:04:30Z,0,117,189,0,8159022509
NA,NA,2022-01-22T00:04:31Z,0,117,190,0,8159022509
NA,NA,2022-01-22T00:04:32Z,0,117,191,0,8159022509
NA,NA,2022-01-22T00:04:33Z,0,116,192,0,8159022509
NA,NA,2022-01-22T00:04:34Z,0,116,193,0,8159022509
NA,NA,2022-01-22T00:04:35Z,0,116,194,0,8159022509
NA,NA,2022-01-22T00:04:36Z,0,116,195,0,8159022509
NA,NA,2022-01-22T00:04:37Z,0,116,196,0,8159022509
NA,NA,2022-01-22T00:04:38Z,0,116,197,0,8159022509
NA,NA,2022-01-22T00:04:39Z,0,117,198,0,8159022509
NA,NA,2022-01-22T00:04:40Z,0,116,199,0,8159022509
NA,NA,2022-01-22T00:04:41Z,0,116,200,0,8159022509
NA,NA,2022-01-22T00:04:42Z,0,116,201,0,8159022509
NA,NA,2022-01-22T00:04:43Z,0,116,202,0,8159022509
NA,NA,2022-01-22T00:04:44Z,0,116,203,0,8159022509
NA,NA,2022-01-22T00:04:45Z,0,116,204,0,8159022509
NA,NA,2022-01-22T00:04:46Z,0,117,205,0,8159022509
NA,NA,2022-01-22T00:04:47Z,0,117,206,0,8159022509
NA,NA,2022-01-22T00:04:48Z,0,117,207,0,8159022509
NA,NA,2022-01-22T00:04:49Z,0,117,208,0,8159022509
NA,NA,2022-01-22T00:04:50Z,0,118,209,0,8159022509
NA,NA,2022-01-22T00:04:51Z,0,118,210,0,8159022509
NA,NA,2022-01-22T00:04:52Z,0,118,211,0,8159022509
NA,NA,2022-01-22T00:04:53Z,0,118,212,0,8159022509
NA,NA,2022-01-22T00:04:54Z,0,118,213,0,8159022509
NA,NA,2022-01-22T00:04:55Z,0,118,214,0,8159022509
NA,NA,2022-01-22T00:04:56Z,0,118,215,0,8159022509
NA,NA,2022-01-22T00:04:57Z,0,118,216,0,8159022509
NA,NA,2022-01-22T00:04:58Z,0,118,217,0,8159022509
NA,NA,2022-01-22T00:04:59Z,0,118,218,0,8159022509
NA,NA,2022-01-22T00:05:00Z,0,118,219,0,8159022509
NA,NA,2022-01-22T00:05:01Z,0,118,220,0,8159022509
NA,NA,2022-01-22T00:05:02Z,0,118,221,0,8159022509
NA,NA,2022-01-22T00:05:03Z,0,118,222,0,8159022509
NA,NA,2022-01-22T00:05:04Z,0,118,223,0,8159022509
NA,NA,2022-01-22T00:05:05Z,0,118,224,0,8159022509
NA,NA,2022-01-22T00:05:06Z,0,118,225,0,8159022509
NA,NA,2022-01-22T00:05:07Z,0,118,226,0,8159022509
NA,NA,2022-01-22T00:05:08Z,0,118,227,0,8159022509
