timestamp,distance,speed,cadence,fractional_cadence,heart_rate,key
2018-02-05T14:17:47Z,1265.52,3.555,82,0,NA,2018-02-05 14:11:57
2018-02-05T14:17:48Z,1269.05,3.527,82,0,NA,2018-02-05 14:11:57
2018-02-05T14:17:49Z,1272.58,3.527,82,0,NA,2018-02-05 14:11:57
2018-02-05T14:17:58Z,1306.73,3.788,82,0,NA,2018-02-05 14:11:57
2018-02-05T14:11:57Z,0,0,0,0,98,2018-02-05 14:11:57
2018-02-05T14:11:58Z,0,0,0,0,96,2018-02-05 14:11:57
2018-02-05T14:12:00Z,0,0,0,0,95,2018-02-05 14:11:57
2018-02-05T14:12:01Z,0,0,0,0,93,2018-02-05 14:11:57
2018-02-05T14:12:02Z,0,0,0,0,93,2018-02-05 14:11:57
2018-02-05T14:12:03Z,0,0,0,0,92,2018-02-05 14:11:57
2018-02-05T14:12:04Z,0,0,0,0,92,2018-02-05 14:11:57
2018-02-05T14:12:05Z,0,0,85,0,92,2018-02-05 14:11:57
2018-02-05T14:12:06Z,3.46,3.462,85,0,92,2018-02-05 14:11:57
2018-02-05T14:12:07Z,7.04,3.574,83,0.5,92,2018-02-05 14:11:57
2018-02-05T14:12:08Z,10.64,3.602,83,0,93,2018-02-05 14:11:57
2018-02-05T14:12:09Z,14.56,3.919,83,0,93,2018-02-05 14:11:57
2018-02-05T14:12:10Z,18.48,3.928,83,0,94,2018-02-05 14:11:57
2018-02-05T14:12:11Z,22.49,4.003,83,0.5,96,2018-02-05 14:11:57
2018-02-05T14:12:12Z,26.38,3.891,83,0.5,96,2018-02-05 14:11:57
2018-02-05T14:12:13Z,30.27,3.891,83,0.5,98,2018-02-05 14:11:57
2018-02-05T14:12:14Z,34.22,3.947,83,0.5,99,2018-02-05 14:11:57
2018-02-05T14:12:15Z,38.07,3.854,83,0.5,100,2018-02-05 14:11:57
2018-02-05T14:12:16Z,41.88,3.807,84,0.5,101,2018-02-05 14:11:57
2018-02-05T14:12:17Z,45.8,3.928,84,0.5,102,2018-02-05 14:11:57
2018-02-05T14:12:18Z,49.77,3.966,84,0.5,103,2018-02-05 14:11:57
2018-02-05T14:12:19Z,53.72,3.947,84,0,105,2018-02-05 14:11:57
2018-02-05T14:12:20Z,57.66,3.947,83,0,106,2018-02-05 14:11:57
2018-02-05T14:12:21Z,61.6,3.938,83,0,107,2018-02-05 14:11:57
2018-02-05T14:12:22Z,65.52,3.919,83,0,108,2018-02-05 14:11:57
2018-02-05T14:12:23Z,69.38,3.863,83,0,108,2018-02-05 14:11:57
2018-02-05T14:12:24Z,73.18,3.798,82,0,110,2018-02-05 14:11:57
2018-02-05T14:12:25Z,76.92,3.742,82,0,111,2018-02-05 14:11:57
2018-02-05T14:12:26Z,80.66,3.742,82,0,112,2018-02-05 14:11:57
2018-02-05T14:12:27Z,84.43,3.77,82,0,113,2018-02-05 14:11:57
2018-02-05T14:12:28Z,88.24,3.807,82,0,113,2018-02-05 14:11:57
2018-02-05T14:12:29Z,92.05,3.807,82,0,114,2018-02-05 14:11:57
2018-02-05T14:12:30Z,95.83,3.779,83,0,115,2018-02-05 14:11:57
2018-02-05T14:12:31Z,99.6,3.77,83,0,116,2018-02-05 14:11:57
2018-02-05T14:12:32Z,103.37,3.779,82,0,116,2018-02-05 14:11:57
2018-02-05T14:12:33Z,107.15,3.779,82,0,117,2018-02-05 14:11:57
2018-02-05T14:12:34Z,110.91,3.76,82,0,118,2018-02-05 14:11:57
2018-02-05T14:12:35Z,114.61,3.695,82,0,118,2018-02-05 14:11:57
2018-02-05T14:12:36Z,118.19,3.583,82,0,119,2018-02-05 14:11:57
2018-02-05T14:12:37Z,121.75,3.555,81,0,120,2018-02-05 14:11:57
2018-02-05T14:12:38Z,125.32,3.574,81,0,121,2018-02-05 14:11:57
2018-02-05T14:12:39Z,128.92,3.602,81,0,122,2018-02-05 14:11:57
2018-02-05T14:12:40Z,132.46,3.536,82,0,123,2018-02-05 14:11:57
2018-02-05T14:12:41Z,135.93,3.471,82,0,124,2018-02-05 14:11:57
2018-02-05T14:12:42Z,139.34,3.415,82,0,124,2018-02-05 14:11:57
2018-02-05T14:12:43Z,142.78,3.434,82,0,125,2018-02-05 14:11:57
2018-02-05T14:12:44Z,146.23,3.452,82,0,126,2018-02-05 14:11:57
2018-02-05T14:12:45Z,149.72,3.49,83,0,127,2018-02-05 14:11:57
2018-02-05T14:12:46Z,153.22,3.499,83,0,127,2018-02-05 14:11:57
2018-02-05T14:12:47Z,156.74,3.518,82,0,128,2018-02-05 14:11:57
2018-02-05T14:12:48Z,160.28,3.546,82,0,128,2018-02-05 14:11:57
2018-02-05T14:12:49Z,163.85,3.564,82,0,128,2018-02-05 14:11:57
2018-02-05T14:12:50Z,167.45,3.602,82,0,129,2018-02-05 14:11:57
