timestamp,distance,heart_rate,cadence,fractional_cadence,key
2018-09-12T13:17:54Z,0,110,0,0,2018-09-12 13:17:54
2018-09-12T13:17:55Z,0,110,0,0,2018-09-12 13:17:54
2018-09-12T13:17:56Z,0,110,58,0.5,2018-09-12 13:17:54
2018-09-12T13:17:57Z,0,110,58,0.5,2018-09-12 13:17:54
2018-09-12T13:17:58Z,0,109,58,0.5,2018-09-12 13:17:54
2018-09-12T13:17:59Z,0,109,0,0,2018-09-12 13:17:54
2018-09-12T13:18:00Z,0,108,0,0,2018-09-12 13:17:54
2018-09-12T13:18:01Z,0,108,0,0,2018-09-12 13:17:54
2018-09-12T13:18:02Z,0,108,0,0,2018-09-12 13:17:54
2018-09-12T13:18:03Z,0,107,0,0,2018-09-12 13:17:54
2018-09-12T13:18:04Z,0,107,0,0,2018-09-12 13:17:54
2018-09-12T13:18:05Z,0,107,0,0,2018-09-12 13:17:54
2018-09-12T13:18:06Z,0,107,0,0,2018-09-12 13:17:54
2018-09-12T13:18:07Z,0,107,0,0,2018-09-12 13:17:54
2018-09-12T13:18:08Z,0,108,0,0,2018-09-12 13:17:54
2018-09-12T13:18:09Z,0,108,0,0,2018-09-12 13:17:54
2018-09-12T13:18:10Z,0,108,0,0,2018-09-12 13:17:54
2018-09-12T13:18:11Z,0,108,0,0,2018-09-12 13:17:54
2018-09-12T13:18:12Z,0,108,0,0,2018-09-12 13:17:54
2018-09-12T13:18:13Z,0,110,0,0,2018-09-12 13:17:54
2018-09-12T13:18:14Z,0,107,0,0,2018-09-12 13:17:54
2018-09-12T13:18:15Z,0,110,0,0,2018-09-12 13:17:54
2018-09-12T13:18:16Z,0,114,0,0,2018-09-12 13:17:54
2018-09-12T13:18:17Z,0,120,0,0,2018-09-12 13:17:54
2018-09-12T13:18:18Z,0,120,0,0,2018-09-12 13:17:54
2018-09-12T13:18:19Z,0,120,0,0,2018-09-12 13:17:54
2018-09-12T13:18:20Z,0,120,0,0,2018-09-12 13:17:54
2018-09-12T13:18:21Z,0,120,0,0,2018-09-12 13:17:54
2018-09-12T13:18:22Z,0,120,0,0,2018-09-12 13:17:54
2018-09-12T13:18:23Z,0,120,0,0,2018-09-12 13:17:54
2018-09-12T13:18:24Z,0,120,0,0,2018-09-12 13:17:54
2018-09-12T13:18:25Z,0,120,0,0,2018-09-12 13:17:54
2018-09-12T13:18:26Z,0,120,0,0,2018-09-12 13:17:54
2018-09-12T13:18:27Z,0,120,0,0,2018-09-12 13:17:54
2018-09-12T13:18:28Z,0,120,0,0,2018-09-12 13:17:54
2018-09-12T13:18:29Z,0,120,58,0.5,2018-09-12 13:17:54
2018-09-12T13:18:30Z,0,119,58,0.5,2018-09-12 13:17:54
2018-09-12T13:18:31Z,0,119,58,0.5,2018-09-12 13:17:54
2018-09-12T13:18:32Z,0,119,0,0,2018-09-12 13:17:54
2018-09-12T13:18:33Z,0,118,0,0,2018-09-12 13:17:54
2018-09-12T13:18:34Z,0,118,0,0,2018-09-12 13:17:54
2018-09-12T13:18:35Z,0,117,0,0,2018-09-12 13:17:54
2018-09-12T13:18:36Z,0,117,0,0,2018-09-12 13:17:54
