timestamp,position_lat,position_long,distance,altitude,speed,heart_rate,cadence,fractional_cadence,key
2018-03-24T18:04:50Z,44.973155530169606,-93.23585224337876,0,262.6,1.176,111,58,0.5,2018-03-24 18:04:51
2018-03-24T18:04:51Z,44.97316156513989,-93.23584369383752,0.93,262.4,1.502,112,58,0.5,2018-03-24 18:04:51
2018-03-24T18:04:52Z,44.973167264834046,-93.23581854812801,2.97,262,1.316,113,58,0.5,2018-03-24 18:04:51
2018-03-24T18:04:53Z,44.973166678100824,-93.23579784482718,4.43,262,1.316,114,58,0.5,2018-03-24 18:04:51
2018-03-24T18:04:54Z,44.97317388653755,-93.23578326031566,5.82,262.20000000000005,1.708,114,58,0.5,2018-03-24 18:04:51
2018-03-24T18:04:55Z,44.97319903224707,-93.23575182817876,9.53,262.20000000000005,1.791,116,81,0.5,2018-03-24 18:04:51
2018-03-24T18:04:56Z,44.97319903224707,-93.23575182817876,9.53,262.20000000000005,1.791,116,81,0.5,2018-03-24 18:04:51
2018-03-24T18:04:57Z,44.9732078332454,-93.2357363216579,11.09,262.20000000000005,2.379,117,81,0.5,2018-03-24 18:04:51
2018-03-24T18:04:58Z,44.9732178915292,-93.23572718538344,12.41,262.4,2.398,118,82,0,2018-03-24 18:04:51
2018-03-24T18:04:59Z,44.97323063202202,-93.23571578599513,13.97,262.20000000000005,2.398,118,82,0,2018-03-24 18:04:51
2018-03-24T18:05:00Z,44.97325108386576,-93.23570799082518,16.3,262,2.239,119,82,0,2018-03-24 18:04:51
2018-03-24T18:05:01Z,44.973274720832705,-93.2357001118362,18.87,261.79999999999995,2.165,119,82,0,2018-03-24 18:04:51
2018-03-24T18:05:02Z,44.97329894453287,-93.23569315485656,21.56,261,2.165,120,82,0,2018-03-24 18:04:51
2018-03-24T18:05:03Z,44.97332543134689,-93.23569013737142,24.47,260.4,2.239,122,82,0,2018-03-24 18:04:51
2018-03-24T18:05:04Z,44.973353343084455,-93.23569030500948,27.51,260.6,2.351,123,81,0.5,2018-03-24 18:04:51
2018-03-24T18:05:05Z,44.97338284738362,-93.23569575324655,30.75,260.6,2.426,124,81,0.5,2018-03-24 18:04:51
2018-03-24T18:05:06Z,44.973409585654736,-93.23571461252868,34,260,2.501,124,82,0,2018-03-24 18:04:51
2018-03-24T18:05:07Z,44.97343188151717,-93.2357379142195,37.07,259.6,2.575,126,82,0,2018-03-24 18:04:51
