timestamp,distance,speed,cadence,heart_rate,time_elapsed,elevation,latitude,longitude,key
2022-10-04T12:17:42Z,0,1.306,59,122,0,55.23,38.912701830267906,-77.06987131386995,9738856050
2022-10-04T12:17:43Z,4.62,1.969,59,125,1,54.18,38.912687581032515,-77.06981901079416,9738856050
2022-10-04T12:17:44Z,4.62,1.969,93,125,2,54.18,38.912687581032515,-77.06981901079416,9738856050
2022-10-04T12:17:45Z,7.23,2.043,93,126,3,54.12,38.91268347389996,-77.06978875212371,9738856050
2022-10-04T12:17:46Z,9.61,2.445,93,154,4,54.09,38.91268732957542,-77.06976159475744,9738856050
2022-10-04T12:17:47Z,15.9,2.687,91,172,5,53.97,38.91268481500447,-77.06968766637146,9738856050
2022-10-04T12:17:48Z,15.9,2.827,91,172,6,53.97,38.91268481500447,-77.06968766637146,9738856050
2022-10-04T12:17:49Z,19.25,2.827,91,172,7,53.91,38.912679282948375,-77.06964818760753,9738856050
2022-10-04T12:17:50Z,22.5,3.116,90,176,8,53.87,38.91267509199679,-77.06961013376713,9738856050
2022-10-04T12:17:51Z,25.55,3.144,90,177,9,53.84,38.91267140395939,-77.06957417540252,9738856050
2022-10-04T12:17:52Z,28.8,3.144,90,176,10,53.8,38.91266595572233,-77.06953637301922,9738856050
2022-10-04T12:17:53Z,31.95,3.107,90,175,11,53.76,38.912656819447875,-77.06950108520687,9738856050
2022-10-04T12:17:54Z,35.07,3.051,90,174,12,53.59,38.912643576040864,-77.06946940161288,9738856050
2022-10-04T12:17:55Z,38.36,2.967,89,174,13,53.56,38.912623040378094,-77.0694419927895,9738856050
2022-10-04T12:17:56Z,41.62,2.967,89,175,14,53.52,38.91259906813502,-77.06942019984126,9738856050
2022-10-04T12:17:57Z,44.61,2.967,89,175,15,53.57,38.91257484443486,-77.06940528005362,9738856050
2022-10-04T12:17:58Z,48.13,2.976,91,175,16,53.57,38.912544418126345,-77.06939337775111,9738856050
2022-10-04T12:17:59Z,51.67,2.976,91,175,17,53.51,38.91251298598945,-77.06938625313342,9738856050
2022-10-04T12:18:00Z,54.87,2.995,91,175,18,53.49,38.91248440369964,-77.06938105635345,9738856050
2022-10-04T12:18:01Z,57.79,3.004,91,177,19,53.43,38.91245833598077,-77.06937636248767,9738856050
2022-10-04T12:18:02Z,63.86,2.995,90,179,20,53.45,38.912404188886285,-77.06936856731772,9738856050
2022-10-04T12:18:03Z,63.86,2.995,90,179,21,53.45,38.912404188886285,-77.06936856731772,9738856050
2022-10-04T12:18:04Z,66.92,2.986,90,178,22,53.5,38.912376360967755,-77.06936839967966,9738856050
2022-10-04T12:18:05Z,70.08,2.986,90,178,23,53.49,38.912347946316004,-77.06936731003225,9738856050
2022-10-04T12:18:06Z,72.83,2.986,90,179,24,53.49,38.91232330352068,-77.06936437636614,9738856050
2022-10-04T12:18:07Z,75.93,2.986,90,180,25,53.34,38.91229539178312,-77.0693597663194,9738856050
2022-10-04T12:18:08Z,78.78,2.976,91,179,26,52.97,38.91226965934038,-77.06935783848166,9738856050
2022-10-04T12:18:09Z,81.71,2.967,91,181,27,52.97,38.91224325634539,-77.06935850903392,9738856050
2022-10-04T12:18:10Z,84.63,2.967,91,182,28,52.5,38.91221693716943,-77.06935775466263,9738856050
2022-10-04T12:18:11Z,87.72,2.967,91,182,29,52.34,38.9121891092509,-77.06935943104327,9738856050
2022-10-04T12:18:12Z,90.45,2.967,90,183,30,52.34,38.91216446645558,-77.06935708411038,9738856050
2022-10-04T12:18:13Z,93.23,2.967,89,183,31,52.56,38.912139404565096,-77.06935758702457,9738856050
2022-10-04T12:18:14Z,96.11,2.967,89,183,32,52.83,38.912113420665264,-77.06935859285295,9738856050
2022-10-04T12:18:15Z,99.01,2.958,89,179,33,52.83,38.912087017670274,-77.06936043687165,9738856050
2022-10-04T12:18:16Z,102.05,2.958,89,178,34,52.82,38.9120596088469,-77.06935959868133,9738856050
2022-10-04T12:18:17Z,105.21,2.958,89,178,35,52.49,38.912031361833215,-77.06935222260654,9738856050
2022-10-04T12:18:18Z,108.01,2.967,90,178,36,52.09,38.912005964666605,-77.06934778019786,9738856050
2022-10-04T12:18:19Z,111.37,2.967,90,178,37,51.99,38.91197595745325,-77.06933604553342,9738856050
2022-10-04T12:18:20Z,115.07,2.967,90,178,38,51.89,38.91194469295442,-77.06931810826063,9738856050
2022-10-04T12:18:21Z,118.9,2.976,90,178,39,51.3,38.91191083006561,-77.06930821761489,9738856050
2022-10-04T12:18:22Z,122.49,2.986,90,179,40,51.01,38.91187872737646,-77.06930100917816,9738856050
2022-10-04T12:18:23Z,126,2.995,90,179,41,50.75,38.911847127601504,-77.06929866224527,9738856050
2022-10-04T12:18:24Z,129.52,3.014,90,179,42,50.75,38.91181552782655,-77.06929480656981,9738856050
2022-10-04T12:18:25Z,133.1,3.023,90,179,43,50.61,38.9117834251374,-77.06929036416113,9738856050
2022-10-04T12:18:26Z,136.49,3.032,90,179,44,50.54,38.91175299882889,-77.06928826868534,9738856050
2022-10-04T12:18:27Z,139.89,3.042,89,180,45,50.44,38.911722488701344,-77.0692834071815,9738856050
2022-10-04T12:18:28Z,143.28,3.06,89,180,46,50.34,38.91169214621186,-77.06927904859185,9738856050
2022-10-04T12:18:29Z,146.59,3.07,89,180,47,50.34,38.91166230663657,-77.06927645020187,9738856050
2022-10-04T12:18:30Z,149.77,3.088,89,179,48,50.22,38.91163372434676,-77.0692762825638,9738856050
2022-10-04T12:18:31Z,152.96,3.098,89,178,49,50.05,38.91160489059985,-77.06927695311606,9738856050
2022-10-04T12:18:32Z,156.38,3.098,89,177,50,49.84,38.911574045196176,-77.06927577964962,9738856050
2022-10-04T12:18:33Z,159.63,3.107,89,177,51,49.83,38.91154487617314,-77.0692733488977,9738856050
2022-10-04T12:18:34Z,162.81,3.098,89,177,52,49.72,38.91151621006429,-77.0692728459835,9738856050
2022-10-04T12:18:35Z,165.8,3.098,89,177,53,49.64,38.91148930415511,-77.06927184015512,9738856050
2022-10-04T12:18:36Z,168.92,3.098,89,177,54,49.53,38.91146130859852,-77.06926882266998,9738856050
2022-10-04T12:18:37Z,172.1,3.079,89,177,55,49.53,38.911432810127735,-77.06926421262324,9738856050
2022-10-04T12:18:38Z,175.47,3.079,89,177,56,49.38,38.91140271909535,-77.0692596025765,9738856050
2022-10-04T12:18:39Z,178.58,3.079,89,177,57,49.2,38.91137489117682,-77.06925524398685,9738856050
2022-10-04T12:18:40Z,182.17,3.088,89,176,58,49.06,38.91134253703058,-77.06925373524427,9738856050
2022-10-04T12:18:41Z,185.48,3.098,89,174,59,49.06,38.91131278127432,-77.06925448961556,9738856050
2022-10-04T12:18:42Z,189.08,3.116,89,174,60,48.92,38.91128025949001,-77.06925557926297,9738856050
2022-10-04T12:18:43Z,192.73,3.116,91,174,61,48.79,38.91124740242958,-77.06925599835813,9738856050
2022-10-04T12:18:44Z,196.17,3.144,91,174,62,48.66,38.91121647320688,-77.06925608217716,9738856050
2022-10-04T12:18:45Z,199.32,3.154,91,173,63,48.52,38.91118789091706,-77.06925826147199,9738856050
2022-10-04T12:18:46Z,202.69,3.154,91,174,64,48.52,38.91115754842758,-77.06925868056715,9738856050
2022-10-04T12:18:47Z,205.97,3.163,90,174,65,48.4,38.91112804412842,-77.06926027312875,9738856050
2022-10-04T12:18:48Z,209.22,3.163,89,175,66,48.32,38.91109879128635,-77.06925733946264,9738856050
2022-10-04T12:18:49Z,212.49,3.172,89,179,67,48.21,38.911069203168154,-77.06925557926297,9738856050
