longitude,latitude,timestamp,distance,speed,cadence,heart_rate,time_elapsed,elevation,key
NA,NA,2022-11-15T15:51:35Z,1.63,1.633,58,56,0,0,9982049464
NA,NA,2022-11-15T15:51:36Z,3.27,1.633,58,59,1,0,9982049464
NA,NA,2022-11-15T15:51:37Z,5.17,1.903,58,60,2,0,9982049464
NA,NA,2022-11-15T15:51:38Z,7.07,1.903,58,60,3,0,9982049464
NA,NA,2022-11-15T15:51:39Z,9.01,1.931,95,65,4,0,9982049464
NA,NA,2022-11-15T15:51:40Z,12.09,3.079,95,67,5,0,9982049464
NA,NA,2022-11-15T15:51:41Z,15.16,3.079,94,68,6,0,9982049464
NA,NA,2022-11-15T15:51:42Z,18.12,2.958,93,72,7,0,9982049464
NA,NA,2022-11-15T15:51:43Z,21.39,3.266,93,73,8,0,9982049464
NA,NA,2022-11-15T15:51:44Z,25.06,3.676,91,74,9,0,9982049464
NA,NA,2022-11-15T15:51:45Z,28.91,3.854,91,74,10,0,9982049464
NA,NA,2022-11-15T15:51:46Z,32.51,3.592,91,75,11,0,9982049464
NA,NA,2022-11-15T15:51:47Z,35.88,3.368,91,75,12,0,9982049464
NA,NA,2022-11-15T15:51:48Z,38.77,2.893,91,75,13,0,9982049464
NA,NA,2022-11-15T15:51:49Z,41.75,2.986,91,75,14,0,9982049464
NA,NA,2022-11-15T15:51:50Z,45.05,3.294,91,75,15,0,9982049464
NA,NA,2022-11-15T15:51:51Z,48.91,3.863,91,75,16,0,9982049464
NA,NA,2022-11-15T15:51:52Z,53.33,4.413,91,75,17,0,9982049464
NA,NA,2022-11-15T15:51:53Z,57.31,3.984,91,75,18,0,9982049464
NA,NA,2022-11-15T15:51:54Z,61.24,3.928,91,75,19,0,9982049464
NA,NA,2022-11-15T15:51:55Z,65.14,3.9,92,75,20,0,9982049464
NA,NA,2022-11-15T15:51:56Z,69.04,3.9,92,75,21,0,9982049464
NA,NA,2022-11-15T15:51:57Z,73.45,4.413,92,75,22,0,9982049464
NA,NA,2022-11-15T15:51:58Z,77.4,3.947,92,75,23,0,9982049464
NA,NA,2022-11-15T15:51:59Z,81.29,3.891,91,75,24,0,9982049464
NA,NA,2022-11-15T15:52:00Z,85.6,4.311,91,75,25,0,9982049464
NA,NA,2022-11-15T15:52:01Z,89.75,4.152,91,75,26,0,9982049464
NA,NA,2022-11-15T15:52:02Z,93.67,3.919,91,75,27,0,9982049464
NA,NA,2022-11-15T15:52:03Z,97.45,3.779,92,75,28,0,9982049464
NA,NA,2022-11-15T15:52:04Z,101.17,3.714,92,75,29,0,9982049464
NA,NA,2022-11-15T15:52:05Z,104.94,3.779,92,74,30,0,9982049464
NA,NA,2022-11-15T15:52:06Z,108.77,3.826,91,73,31,0,9982049464
NA,NA,2022-11-15T15:52:07Z,112.62,3.854,91,73,32,0,9982049464
NA,NA,2022-11-15T15:52:08Z,116.41,3.788,91,72,33,0,9982049464
NA,NA,2022-11-15T15:52:09Z,119.9,3.49,91,72,34,0,9982049464
NA,NA,2022-11-15T15:52:10Z,123.27,3.368,89,72,35,0,9982049464
NA,NA,2022-11-15T15:52:11Z,126.72,3.452,89,71,36,0,9982049464
NA,NA,2022-11-15T15:52:12Z,130.33,3.611,89,71,37,0,9982049464
NA,NA,2022-11-15T15:52:13Z,134.4,4.068,89,71,38,0,9982049464
NA,NA,2022-11-15T15:52:14Z,138.62,4.227,89,71,39,0,9982049464
NA,NA,2022-11-15T15:52:15Z,142.91,4.283,92,71,40,0,9982049464
NA,NA,2022-11-15T15:52:16Z,147.28,4.367,92,70,41,0,9982049464
NA,NA,2022-11-15T15:52:17Z,151.69,4.413,90,70,42,0,9982049464
NA,NA,2022-11-15T15:52:18Z,156.26,4.572,90,70,43,0,9982049464
NA,NA,2022-11-15T15:52:19Z,160.7,4.441,90,70,44,0,9982049464
NA,NA,2022-11-15T15:52:20Z,165.1,4.395,90,70,45,0,9982049464
NA,NA,2022-11-15T15:52:21Z,169.51,4.413,92,70,46,0,9982049464
NA,NA,2022-11-15T15:52:22Z,173.97,4.46,92,70,47,0,9982049464
NA,NA,2022-11-15T15:52:23Z,178.26,4.283,91,70,48,0,9982049464
NA,NA,2022-11-15T15:52:24Z,182.43,4.171,91,70,49,0,9982049464
NA,NA,2022-11-15T15:52:25Z,186.54,4.115,90,70,50,0,9982049464
