longitude,latitude,timestamp,distance,speed,heart_rate,cadence,time_elapsed,elevation,key
NA,NA,2022-02-12T14:29:38Z,3.15,3.154,142,89,0,0,8283851358
NA,NA,2022-02-12T14:29:39Z,6.16,3.004,142,89,1,0,8283851358
NA,NA,2022-02-12T14:29:40Z,9.64,3.48,142,89,2,0,8283851358
NA,NA,2022-02-12T14:29:41Z,13.13,3.499,143,89,3,0,8283851358
NA,NA,2022-02-12T14:29:42Z,17.09,3.947,143,89,4,0,8283851358
NA,NA,2022-02-12T14:29:43Z,21.48,4.395,143,89,5,0,8283851358
NA,NA,2022-02-12T14:29:44Z,25.17,3.695,144,89,6,0,8283851358
NA,NA,2022-02-12T14:29:45Z,28.72,3.546,144,89,7,0,8283851358
NA,NA,2022-02-12T14:29:46Z,31.95,3.228,144,89,8,0,8283851358
NA,NA,2022-02-12T14:29:47Z,35.07,3.126,144,89,9,0,8283851358
NA,NA,2022-02-12T14:29:48Z,38.1,3.032,145,89,10,0,8283851358
NA,NA,2022-02-12T14:29:49Z,41.48,3.378,146,88,11,0,8283851358
NA,NA,2022-02-12T14:29:50Z,45.02,3.536,146,88,12,0,8283851358
NA,NA,2022-02-12T14:29:51Z,48.55,3.518,147,88,13,0,8283851358
NA,NA,2022-02-12T14:29:52Z,52.07,3.527,147,90,14,0,8283851358
NA,NA,2022-02-12T14:29:53Z,55.58,3.518,148,90,15,0,8283851358
NA,NA,2022-02-12T14:29:54Z,59.51,3.928,148,90,16,0,8283851358
NA,NA,2022-02-12T14:29:55Z,63.75,4.236,149,90,17,0,8283851358
NA,NA,2022-02-12T14:29:56Z,68.12,4.376,149,89,18,0,8283851358
NA,NA,2022-02-12T14:29:57Z,72.54,4.423,149,89,19,0,8283851358
NA,NA,2022-02-12T14:29:58Z,76.97,4.423,150,89,20,0,8283851358
NA,NA,2022-02-12T14:29:59Z,81.38,4.413,150,89,21,0,8283851358
NA,NA,2022-02-12T14:30:01Z,85.78,4.404,150,89,23,0,8283851358
NA,NA,2022-02-12T14:30:02Z,90.2,4.413,151,89,24,0,8283851358
NA,NA,2022-02-12T14:30:03Z,94.61,4.413,152,89,25,0,8283851358
NA,NA,2022-02-12T14:30:04Z,98.69,4.078,152,88,26,0,8283851358
NA,NA,2022-02-12T14:30:05Z,102.58,3.891,152,88,27,0,8283851358
NA,NA,2022-02-12T14:30:06Z,106.36,3.779,152,88,28,0,8283851358
NA,NA,2022-02-12T14:30:07Z,110.29,3.938,152,88,29,0,8283851358
NA,NA,2022-02-12T14:30:08Z,114.23,3.928,153,88,30,0,8283851358
NA,NA,2022-02-12T14:30:09Z,118.07,3.844,153,88,31,0,8283851358
NA,NA,2022-02-12T14:30:10Z,121.95,3.882,153,89,32,0,8283851358
NA,NA,2022-02-12T14:30:11Z,125.86,3.91,154,89,33,0,8283851358
NA,NA,2022-02-12T14:30:12Z,129.78,3.919,154,89,34,0,8283851358
NA,NA,2022-02-12T14:30:13Z,133.71,3.928,154,89,35,0,8283851358
NA,NA,2022-02-12T14:30:14Z,137.76,4.059,155,89,36,0,8283851358
NA,NA,2022-02-12T14:30:15Z,141.8,4.031,154,89,37,0,8283851358
NA,NA,2022-02-12T14:30:16Z,145.95,4.152,154,89,38,0,8283851358
NA,NA,2022-02-12T14:30:17Z,150.16,4.208,155,89,39,0,8283851358
NA,NA,2022-02-12T14:30:18Z,154.4,4.236,155,88,40,0,8283851358
NA,NA,2022-02-12T14:30:19Z,158.66,4.264,155,88,41,0,8283851358
NA,NA,2022-02-12T14:30:20Z,162.94,4.283,154,88,42,0,8283851358
NA,NA,2022-02-12T14:30:21Z,167.24,4.301,155,88,43,0,8283851358
NA,NA,2022-02-12T14:30:22Z,171.55,4.311,155,88,44,0,8283851358
NA,NA,2022-02-12T14:30:23Z,175.87,4.32,154,88,45,0,8283851358
NA,NA,2022-02-12T14:30:24Z,180.2,4.32,155,88,46,0,8283851358
NA,NA,2022-02-12T14:30:25Z,184.51,4.32,155,89,47,0,8283851358
NA,NA,2022-02-12T14:30:26Z,188.85,4.339,155,89,48,0,8283851358
NA,NA,2022-02-12T14:30:27Z,193.02,4.171,154,89,49,0,8283851358
NA,NA,2022-02-12T14:30:28Z,196.88,3.863,155,89,50,0,8283851358
NA,NA,2022-02-12T14:30:29Z,200.38,3.499,155,89,51,0,8283851358
NA,NA,2022-02-12T14:30:30Z,203.79,3.406,156,88,52,0,8283851358
NA,NA,2022-02-12T14:30:31Z,207,3.21,155,88,53,0,8283851358
NA,NA,2022-02-12T14:30:32Z,210.24,3.238,155,88,54,0,8283851358
NA,NA,2022-02-12T14:30:33Z,213.63,3.387,156,88,55,0,8283851358
NA,NA,2022-02-12T14:30:34Z,217.35,3.723,155,89,56,0,8283851358
NA,NA,2022-02-12T14:30:35Z,221.3,3.947,156,89,57,0,8283851358
NA,NA,2022-02-12T14:30:36Z,225.49,4.199,156,89,58,0,8283851358
NA,NA,2022-02-12T14:30:37Z,229.88,4.385,156,87,59,0,8283851358
NA,NA,2022-02-12T14:30:38Z,234.21,4.329,156,87,60,0,8283851358
