longitude,latitude,timestamp,distance,heart_rate,fractional_cadence,time_elapsed,elevation,key
NA,NA,2021-04-21T22:52:12Z,0,87,0,0,0,6649132870
NA,NA,2021-04-21T22:52:13Z,0,88,0,1,0,6649132870
NA,NA,2021-04-21T22:52:14Z,0,89,0,2,0,6649132870
NA,NA,2021-04-21T22:52:15Z,0,90,0,3,0,6649132870
NA,NA,2021-04-21T22:52:16Z,0,92,0,4,0,6649132870
NA,NA,2021-04-21T22:52:17Z,0,92,0,5,0,6649132870
NA,NA,2021-04-21T22:52:18Z,0,92,0,6,0,6649132870
NA,NA,2021-04-21T22:52:19Z,0,92,0,7,0,6649132870
NA,NA,2021-04-21T22:52:20Z,0,92,0,8,0,6649132870
NA,NA,2021-04-21T22:52:21Z,0,92,0,9,0,6649132870
NA,NA,2021-04-21T22:52:22Z,0,92,0,10,0,6649132870
NA,NA,2021-04-21T22:52:23Z,0,93,0,11,0,6649132870
NA,NA,2021-04-21T22:52:24Z,0,93,0,12,0,6649132870
NA,NA,2021-04-21T22:52:25Z,0,93,0,13,0,6649132870
NA,NA,2021-04-21T22:52:26Z,0,94,0,14,0,6649132870
NA,NA,2021-04-21T22:52:27Z,0,95,0,15,0,6649132870
NA,NA,2021-04-21T22:52:28Z,0,96,0,16,0,6649132870
NA,NA,2021-04-21T22:52:29Z,0,96,0,17,0,6649132870
NA,NA,2021-04-21T22:52:30Z,0,96,0,18,0,6649132870
NA,NA,2021-04-21T22:52:31Z,0,96,0,19,0,6649132870
NA,NA,2021-04-21T22:52:32Z,0,96,0,20,0,6649132870
NA,NA,2021-04-21T22:52:33Z,0,96,0,21,0,6649132870
NA,NA,2021-04-21T22:52:34Z,0,96,0,22,0,6649132870
NA,NA,2021-04-21T22:52:35Z,0,97,0,23,0,6649132870
NA,NA,2021-04-21T22:52:36Z,0,97,0,24,0,6649132870
NA,NA,2021-04-21T22:52:37Z,0,97,0,25,0,6649132870
NA,NA,2021-04-21T22:52:38Z,0,97,0,26,0,6649132870
NA,NA,2021-04-21T22:52:39Z,0,97,0,27,0,6649132870
NA,NA,2021-04-21T22:52:40Z,0,97,0,28,0,6649132870
NA,NA,2021-04-21T22:52:41Z,0,97,0,29,0,6649132870
NA,NA,2021-04-21T22:52:42Z,0,99,0,30,0,6649132870
NA,NA,2021-04-21T22:52:43Z,0,100,0,31,0,6649132870
NA,NA,2021-04-21T22:52:44Z,0,102,0,32,0,6649132870
NA,NA,2021-04-21T22:52:45Z,0,102,0,33,0,6649132870
NA,NA,2021-04-21T22:52:46Z,0,105,0,34,0,6649132870
NA,NA,2021-04-21T22:52:47Z,0,105,0,35,0,6649132870
NA,NA,2021-04-21T22:52:48Z,0,105,0,36,0,6649132870
NA,NA,2021-04-21T22:52:49Z,0,105,0,37,0,6649132870
NA,NA,2021-04-21T22:52:50Z,0,105,0,38,0,6649132870
NA,NA,2021-04-21T22:52:51Z,0,105,0,39,0,6649132870
NA,NA,2021-04-21T22:52:52Z,0,105,0,40,0,6649132870
NA,NA,2021-04-21T22:52:53Z,0,105,0,41,0,6649132870
NA,NA,2021-04-21T22:52:54Z,0,105,0,42,0,6649132870
NA,NA,2021-04-21T22:52:55Z,0,106,0,43,0,6649132870
NA,NA,2021-04-21T22:52:56Z,0,106,0,44,0,6649132870
NA,NA,2021-04-21T22:52:57Z,0,106,0,45,0,6649132870
NA,NA,2021-04-21T22:52:58Z,0,105,0,46,0,6649132870
NA,NA,2021-04-21T22:52:59Z,0,105,0,47,0,6649132870
NA,NA,2021-04-21T22:53:00Z,0,105,0,48,0,6649132870
NA,NA,2021-04-21T22:53:01Z,0,106,0,49,0,6649132870
NA,NA,2021-04-21T22:53:02Z,0,106,0,50,0,6649132870
NA,NA,2021-04-21T22:53:03Z,0,106,0,51,0,6649132870
NA,NA,2021-04-21T22:53:04Z,0,106,0,52,0,6649132870
NA,NA,2021-04-21T22:53:05Z,0,106,0,53,0,6649132870
NA,NA,2021-04-21T22:53:06Z,0,105,0,54,0,6649132870
NA,NA,2021-04-21T22:53:07Z,0,105,0,55,0,6649132870
NA,NA,2021-04-21T22:53:08Z,0,105,0,56,0,6649132870
NA,NA,2021-04-21T22:53:09Z,0,105,0,57,0,6649132870
NA,NA,2021-04-21T22:53:10Z,0,105,0,58,0,6649132870
NA,NA,2021-04-21T22:53:11Z,0,105,0,59,0,6649132870
NA,NA,2021-04-21T22:53:12Z,0,105,0,60,0,6649132870
NA,NA,2021-04-21T22:53:13Z,0,105,0,61,0,6649132870
NA,NA,2021-04-21T22:53:14Z,0,105,0,62,0,6649132870
NA,NA,2021-04-21T22:53:15Z,0,105,0,63,0,6649132870
NA,NA,2021-04-21T22:53:16Z,0,105,0,64,0,6649132870
NA,NA,2021-04-21T22:53:17Z,0,105,0,65,0,6649132870
NA,NA,2021-04-21T22:53:18Z,0,105,0,66,0,6649132870
NA,NA,2021-04-21T22:53:19Z,0,105,0,67,0,6649132870
NA,NA,2021-04-21T22:53:20Z,0,105,0,68,0,6649132870
NA,NA,2021-04-21T22:53:21Z,0,105,0,69,0,6649132870
NA,NA,2021-04-21T22:53:22Z,0,105,0,70,0,6649132870
NA,NA,2021-04-21T22:53:23Z,0,NA,0,71,0,6649132870
NA,NA,2021-04-21T22:53:24Z,0,105,0,72,0,6649132870
NA,NA,2021-04-21T22:53:25Z,0,105,0,73,0,6649132870
NA,NA,2021-04-21T22:53:26Z,0,105,0,74,0,6649132870
NA,NA,2021-04-21T22:53:27Z,0,103,0,75,0,6649132870
NA,NA,2021-04-21T22:53:28Z,0,103,0,76,0,6649132870
NA,NA,2021-04-21T22:53:29Z,0,103,0,77,0,6649132870
NA,NA,2021-04-21T22:53:30Z,0,103,0,78,0,6649132870
NA,NA,2021-04-21T22:53:31Z,0,102,0,79,0,6649132870
NA,NA,2021-04-21T22:53:32Z,0,102,0,80,0,6649132870
NA,NA,2021-04-21T22:53:33Z,0,102,0,81,0,6649132870
NA,NA,2021-04-21T22:53:34Z,0,101,0,82,0,6649132870
NA,NA,2021-04-21T22:53:35Z,0,101,0,83,0,6649132870
NA,NA,2021-04-21T22:53:36Z,0,101,0,84,0,6649132870
NA,NA,2021-04-21T22:53:37Z,0,102,0,85,0,6649132870
NA,NA,2021-04-21T22:53:38Z,0,102,0,86,0,6649132870
NA,NA,2021-04-21T22:53:39Z,0,103,0,87,0,6649132870
NA,NA,2021-04-21T22:53:40Z,0,103,0,88,0,6649132870
NA,NA,2021-04-21T22:53:41Z,0,103,0,89,0,6649132870
NA,NA,2021-04-21T22:53:42Z,0,103,0,90,0,6649132870
NA,NA,2021-04-21T22:53:43Z,0,103,0,91,0,6649132870
NA,NA,2021-04-21T22:53:44Z,0,103,0,92,0,6649132870
NA,NA,2021-04-21T22:53:45Z,0,103,0,93,0,6649132870
NA,NA,2021-04-21T22:53:46Z,0,103,0,94,0,6649132870
NA,NA,2021-04-21T22:53:47Z,0,103,0,95,0,6649132870
NA,NA,2021-04-21T22:53:48Z,0,103,0,96,0,6649132870
NA,NA,2021-04-21T22:53:49Z,0,103,0,97,0,6649132870
NA,NA,2021-04-21T22:53:50Z,0,103,0,98,0,6649132870
NA,NA,2021-04-21T22:53:51Z,0,103,0,99,0,6649132870
NA,NA,2021-04-21T22:53:52Z,0,104,0,100,0,6649132870
NA,NA,2021-04-21T22:53:53Z,0,104,0,101,0,6649132870
NA,NA,2021-04-21T22:53:54Z,0,104,0,102,0,6649132870
NA,NA,2021-04-21T22:53:55Z,0,104,0,103,0,6649132870
NA,NA,2021-04-21T22:53:56Z,0,104,0,104,0,6649132870
NA,NA,2021-04-21T22:53:57Z,0,104,0,105,0,6649132870
NA,NA,2021-04-21T22:53:58Z,0,104,0,106,0,6649132870
NA,NA,2021-04-21T22:53:59Z,0,104,0,107,0,6649132870
NA,NA,2021-04-21T22:54:00Z,0,104,0,108,0,6649132870
NA,NA,2021-04-21T22:54:01Z,0,104,0,109,0,6649132870
NA,NA,2021-04-21T22:54:02Z,0,104,0,110,0,6649132870
NA,NA,2021-04-21T22:54:03Z,0,104,0,111,0,6649132870
NA,NA,2021-04-21T22:54:04Z,0,NA,0,112,0,6649132870
NA,NA,2021-04-21T22:54:05Z,0,104,0,113,0,6649132870
NA,NA,2021-04-21T22:54:06Z,0,102,0,114,0,6649132870
NA,NA,2021-04-21T22:54:07Z,0,100,0,115,0,6649132870
NA,NA,2021-04-21T22:54:08Z,0,100,0,116,0,6649132870
NA,NA,2021-04-21T22:54:09Z,0,100,0,117,0,6649132870
NA,NA,2021-04-21T22:54:10Z,0,101,0,118,0,6649132870
NA,NA,2021-04-21T22:54:11Z,0,102,0,119,0,6649132870
NA,NA,2021-04-21T22:54:12Z,0,102,0,120,0,6649132870
NA,NA,2021-04-21T22:54:13Z,0,102,0,121,0,6649132870
NA,NA,2021-04-21T22:54:14Z,0,102,0,122,0,6649132870
NA,NA,2021-04-21T22:54:15Z,0,102,0,123,0,6649132870
NA,NA,2021-04-21T22:54:16Z,0,103,0,124,0,6649132870
NA,NA,2021-04-21T22:54:17Z,0,103,0,125,0,6649132870
NA,NA,2021-04-21T22:54:18Z,0,103,0,126,0,6649132870
NA,NA,2021-04-21T22:54:19Z,0,103,0,127,0,6649132870
NA,NA,2021-04-21T22:54:20Z,0,104,0,128,0,6649132870
NA,NA,2021-04-21T22:54:21Z,0,104,0,129,0,6649132870
NA,NA,2021-04-21T22:54:22Z,0,105,0,130,0,6649132870
NA,NA,2021-04-21T22:54:23Z,0,105,0,131,0,6649132870
NA,NA,2021-04-21T22:54:24Z,0,105,0,132,0,6649132870
NA,NA,2021-04-21T22:54:25Z,0,105,0,133,0,6649132870
NA,NA,2021-04-21T22:54:26Z,0,105,0,134,0,6649132870
NA,NA,2021-04-21T22:54:27Z,0,105,0,135,0,6649132870
NA,NA,2021-04-21T22:54:28Z,0,105,0,136,0,6649132870
NA,NA,2021-04-21T22:54:29Z,0,105,0,137,0,6649132870
NA,NA,2021-04-21T22:54:30Z,0,105,0,138,0,6649132870
NA,NA,2021-04-21T22:54:31Z,0,105,0,139,0,6649132870
NA,NA,2021-04-21T22:54:32Z,0,104,0,140,0,6649132870
NA,NA,2021-04-21T22:54:33Z,0,104,0,141,0,6649132870
NA,NA,2021-04-21T22:54:34Z,0,103,0,142,0,6649132870
NA,NA,2021-04-21T22:54:35Z,0,103,0,143,0,6649132870
NA,NA,2021-04-21T22:54:36Z,0,104,0,144,0,6649132870
NA,NA,2021-04-21T22:54:37Z,0,104,0,145,0,6649132870
NA,NA,2021-04-21T22:54:38Z,0,104,0,146,0,6649132870
NA,NA,2021-04-21T22:54:39Z,0,105,0,147,0,6649132870
NA,NA,2021-04-21T22:54:40Z,0,105,0,148,0,6649132870
NA,NA,2021-04-21T22:54:41Z,0,105,0,149,0,6649132870
NA,NA,2021-04-21T22:54:42Z,0,105,0,150,0,6649132870
NA,NA,2021-04-21T22:54:43Z,0,106,0,151,0,6649132870
NA,NA,2021-04-21T22:54:44Z,0,106,0,152,0,6649132870
NA,NA,2021-04-21T22:54:45Z,0,106,0,153,0,6649132870
NA,NA,2021-04-21T22:54:46Z,0,106,0,154,0,6649132870
NA,NA,2021-04-21T22:54:47Z,0,106,0,155,0,6649132870
NA,NA,2021-04-21T22:54:48Z,0,106,0,156,0,6649132870
