timestamp,position_lat,position_long,distance,altitude,speed,cadence,fractional_cadence,heart_rate,key
2020-07-26T01:43:15Z,44.98478206805885,-93.20126004517078,6647.86,268,6.606,101,0,NA,2020-07-26 01:11:30
2020-07-26T01:43:21Z,44.985116589814425,-93.20122727192938,6685.11,269.6,6.345,97,0,NA,2020-07-26 01:11:30
2020-07-26T01:43:22Z,44.98517098836601,-93.20122601464391,6691.16,270.20000000000005,6.345,97,0,NA,2020-07-26 01:11:30
2020-07-26T01:11:30Z,44.98464468866587,-93.20215623825788,0.1,270.79999999999995,0,0,0,104,2020-07-26 01:11:30
2020-07-26T01:11:31Z,44.98463295400143,-93.20215481333435,1.41,271,0,59,0.5,105,2020-07-26 01:11:30
2020-07-26T01:11:32Z,44.9846083112061,-93.2021536398679,4.14,270.79999999999995,1.157,59,0.5,105,2020-07-26 01:11:30
2020-07-26T01:11:33Z,44.98458459042013,-93.20214743725955,6.81,270.79999999999995,1.157,59,0.5,106,2020-07-26 01:11:30
2020-07-26T01:11:34Z,44.98451912775636,-93.20210955105722,14.68,270.6,2.65,59,0.5,109,2020-07-26 01:11:30
2020-07-26T01:11:35Z,44.98451912775636,-93.20210955105722,14.68,270.6,3.368,59,0.5,109,2020-07-26 01:11:30
2020-07-26T01:11:36Z,44.98448149301112,-93.20206831209362,19.97,270.6,3.844,93,0,112,2020-07-26 01:11:30
2020-07-26T01:11:37Z,44.984445786103606,-93.20202447474003,25.22,270.6,3.844,93,0,112,2020-07-26 01:11:30
2020-07-26T01:11:38Z,44.984414437785745,-93.20197108201683,30.68,270.79999999999995,5.328,92,0.5,114,2020-07-26 01:11:30
2020-07-26T01:11:39Z,44.984378730878234,-93.20185055024922,41.01,270.79999999999995,5.384,92,0,118,2020-07-26 01:11:30
2020-07-26T01:11:40Z,44.984378730878234,-93.20185055024922,41.01,270.79999999999995,5.384,92,0,118,2020-07-26 01:11:30
2020-07-26T01:11:41Z,44.984372444450855,-93.2017844170332,46.26,271,5.272,92,0,120,2020-07-26 01:11:30
2020-07-26T01:11:42Z,44.98437856324017,-93.20165449753404,56.54,271.20000000000005,5.235,91,0,122,2020-07-26 01:11:30
2020-07-26T01:11:43Z,44.98437856324017,-93.20165449753404,56.54,271.20000000000005,5.235,91,0,122,2020-07-26 01:11:30
2020-07-26T01:11:44Z,44.98439323157072,-93.20159129798412,61.77,271.6,5.197,92,0,124,2020-07-26 01:11:30
2020-07-26T01:11:45Z,44.98443539254367,-93.20147386752069,72.16,271.79999999999995,5.207,92,0,127,2020-07-26 01:11:30
2020-07-26T01:11:46Z,44.98443539254367,-93.20147386752069,72.16,271.79999999999995,5.207,92,0,128,2020-07-26 01:11:30
2020-07-26T01:11:47Z,44.984464813023806,-93.20142164826393,77.42,271.6,5.207,92,0,130,2020-07-26 01:11:30
2020-07-26T01:11:48Z,44.984534634277225,-93.20134721696377,87.19,271,5.188,92,0,132,2020-07-26 01:11:30
2020-07-26T01:11:49Z,44.984534634277225,-93.20134721696377,87.19,271,5.188,92,0,132,2020-07-26 01:11:30
2020-07-26T01:11:50Z,44.98457168228924,-93.2013232447207,91.71,270.6,5.188,92,0,133,2020-07-26 01:11:30
2020-07-26T01:11:51Z,44.98461149632931,-93.20131201297045,96.21,270.4,5.076,91,0,135,2020-07-26 01:11:30
2020-07-26T01:11:52Z,44.984654411673546,-93.20130438543856,101.02,270.20000000000005,5.076,91,0,135,2020-07-26 01:11:30
2020-07-26T01:11:53Z,44.984745187684894,-93.20129466243088,111.14,270.4,5.039,91,0,137,2020-07-26 01:11:30
2020-07-26T01:11:54Z,44.984745187684894,-93.20129466243088,111.14,270.4,5.039,91,0,137,2020-07-26 01:11:30
2020-07-26T01:11:55Z,44.984789695590734,-93.20129248313606,116.08,270.6,5.02,91,0,139,2020-07-26 01:11:30
2020-07-26T01:11:56Z,44.984875777736306,-93.20128963328898,125.66,271.20000000000005,5.011,90,0,140,2020-07-26 01:11:30
2020-07-26T01:11:57Z,44.984875777736306,-93.20128963328898,125.66,271.20000000000005,5.011,90,0,140,2020-07-26 01:11:30
2020-07-26T01:11:58Z,44.984917687252164,-93.20128929801285,130.32,271.6,5.001,90,0,141,2020-07-26 01:11:30
2020-07-26T01:11:59Z,44.985006619244814,-93.20128820836544,140.2,272.79999999999995,4.983,90,0,143,2020-07-26 01:11:30
2020-07-26T01:12:00Z,44.985006619244814,-93.20128820836544,140.2,272.79999999999995,4.983,90,0,143,2020-07-26 01:11:30
2020-07-26T01:12:01Z,44.985049618408084,-93.20128904655576,144.97,273.4,4.983,92,0,145,2020-07-26 01:11:30
2020-07-26T01:12:02Z,44.98513452708721,-93.20128770545125,154.4,274.20000000000005,4.964,92,0,145,2020-07-26 01:11:30
2020-07-26T01:12:03Z,44.98513452708721,-93.20128770545125,154.4,274.20000000000005,4.964,91,0,146,2020-07-26 01:11:30
2020-07-26T01:12:04Z,44.98517693951726,-93.20128376595676,159.12,274.6,4.955,90,0,146,2020-07-26 01:11:30
2020-07-26T01:12:05Z,44.98522077687085,-93.2012799102813,164,275,4.936,90,0,147,2020-07-26 01:11:30
2020-07-26T01:12:06Z,44.98526344075799,-93.20127949118614,168.74,275.6,4.936,89,0,147,2020-07-26 01:11:30
2020-07-26T01:12:07Z,44.98530501499772,-93.20127781480551,173.36,276,4.927,89,0,147,2020-07-26 01:11:30
2020-07-26T01:12:08Z,44.98538791202009,-93.20127370767295,182.58,277.4,4.889,89,0,147,2020-07-26 01:11:30
2020-07-26T01:12:09Z,44.98538791202009,-93.20127370767295,182.58,277.4,4.889,89,0,147,2020-07-26 01:11:30
2020-07-26T01:12:10Z,44.98543141409755,-93.20126926526427,187.42,278,4.871,89,0,149,2020-07-26 01:11:30
2020-07-26T01:12:11Z,44.98551473021507,-93.20126532576978,196.7,279.4,4.852,88,0,149,2020-07-26 01:11:30
2020-07-26T01:12:12Z,44.98551473021507,-93.20126532576978,196.7,279.4,4.852,88,0,150,2020-07-26 01:11:30
2020-07-26T01:12:13Z,44.98555580154061,-93.20126574486494,201.26,279.6,4.843,88,0,150,2020-07-26 01:11:30
2020-07-26T01:12:14Z,44.98563911765814,-93.20128141902387,210.61,280.79999999999995,4.805,88,0,149,2020-07-26 01:11:30
2020-07-26T01:12:15Z,44.98563911765814,-93.20128141902387,210.61,280.79999999999995,4.805,88,0,150,2020-07-26 01:11:30
2020-07-26T01:12:16Z,44.985679518431425,-93.20129985921085,215.33,281.4,4.796,88,0,150,2020-07-26 01:11:30
2020-07-26T01:12:17Z,44.98575311154127,-93.20135501213372,224.6,281.6,4.777,88,0,151,2020-07-26 01:11:30
2020-07-26T01:12:18Z,44.98575311154127,-93.20135501213372,224.6,281.6,4.777,88,0,151,2020-07-26 01:11:30
2020-07-26T01:12:19Z,44.98578630387783,-93.20139524526894,229.46,281.4,4.768,88,0,152,2020-07-26 01:11:30
2020-07-26T01:12:20Z,44.98581622727215,-93.20144251920283,234.45,281.20000000000005,4.759,88,0,153,2020-07-26 01:11:30
2020-07-26T01:12:21Z,44.98584539629519,-93.20149867795408,239.94,281.20000000000005,4.759,88,0,153,2020-07-26 01:11:30
2020-07-26T01:12:22Z,44.98586693778634,-93.20155693218112,245.12,280.79999999999995,4.768,88,0,153,2020-07-26 01:11:30
2020-07-26T01:12:23Z,44.98588495887816,-93.20167771540582,254.87,279.79999999999995,4.787,88,0,155,2020-07-26 01:11:30
2020-07-26T01:12:24Z,44.98588495887816,-93.20167771540582,254.87,279.79999999999995,4.787,88,0,155,2020-07-26 01:11:30
2020-07-26T01:12:25Z,44.9858863838017,-93.2017392385751,259.73,279.20000000000005,4.787,88,0,155,2020-07-26 01:11:30
2020-07-26T01:12:26Z,44.98587314039469,-93.20186044089496,269.39,278.20000000000005,4.787,87,0,156,2020-07-26 01:11:30
2020-07-26T01:12:27Z,44.98587314039469,-93.20186044089496,269.39,278.20000000000005,4.787,87,0,155,2020-07-26 01:11:30
2020-07-26T01:12:28Z,44.98585989698768,-93.20191835984588,274.19,277.79999999999995,4.787,87,0,155,2020-07-26 01:11:30
2020-07-26T01:12:29Z,44.985839361324906,-93.20197468623519,279.19,277.79999999999995,4.787,87,0,156,2020-07-26 01:11:30
2020-07-26T01:12:30Z,44.98581413179636,-93.20202615112066,284.11,277.4,4.787,87,0,156,2020-07-26 01:11:30
2020-07-26T01:12:31Z,44.98574187979102,-93.20209907367826,294.04,276.4,4.777,87,0,156,2020-07-26 01:11:30
2020-07-26T01:12:32Z,44.98574187979102,-93.20209907367826,294.04,276.4,4.777,87,0,156,2020-07-26 01:11:30
2020-07-26T01:12:33Z,44.98570365831256,-93.20212480612099,298.74,275.79999999999995,4.777,87,0,157,2020-07-26 01:11:30
2020-07-26T01:12:34Z,44.985620845109224,-93.20215087383986,308.18,274.6,4.768,87,0,155,2020-07-26 01:11:30
2020-07-26T01:12:35Z,44.985620845109224,-93.20215087383986,308.18,274.6,4.768,87,0,155,2020-07-26 01:11:30
2020-07-26T01:12:36Z,44.98554004356265,-93.20216185413301,317.19,273.6,4.759,87,0,157,2020-07-26 01:11:30
2020-07-26T01:12:37Z,44.98554004356265,-93.20216185413301,317.19,273.6,4.759,87,0,156,2020-07-26 01:11:30
2020-07-26T01:12:38Z,44.98549855314195,-93.20216294378042,321.81,273,4.749,88,0,156,2020-07-26 01:11:30
2020-07-26T01:12:39Z,44.985421020537615,-93.2021639496088,330.42,272,4.74,88,0,158,2020-07-26 01:11:30
2020-07-26T01:12:40Z,44.985421020537615,-93.2021639496088,330.42,272,4.74,89,0,158,2020-07-26 01:11:30
2020-07-26T01:12:41Z,44.985382463783026,-93.20216855965555,334.71,271.4,4.731,89,0,158,2020-07-26 01:11:30
2020-07-26T01:12:42Z,44.985298812389374,-93.20217300206423,344.02,270.4,4.712,89,0,159,2020-07-26 01:11:30
2020-07-26T01:12:43Z,44.985298812389374,-93.20217300206423,344.02,270.4,4.712,88,0,159,2020-07-26 01:11:30
2020-07-26T01:12:44Z,44.98526067472994,-93.20217182859778,348.26,269.4,4.712,88,0,158,2020-07-26 01:11:30
2020-07-26T01:12:45Z,44.9851799570024,-93.20216311141849,357.24,267.79999999999995,4.693,88,0,158,2020-07-26 01:11:30
2020-07-26T01:12:46Z,44.9851799570024,-93.20216311141849,357.24,267.79999999999995,4.693,88,0,158,2020-07-26 01:11:30
2020-07-26T01:12:47Z,44.98513980768621,-93.20216160267591,361.71,267.20000000000005,4.675,88,0,160,2020-07-26 01:11:30
