timestamp,position_lat,position_long,distance,altitude,speed,cadence,fractional_cadence,heart_rate,key
2020-09-25T22:33:20Z,44.98556938022375,-93.1993458699435,3950.15,280,7.446,112,0,NA,2020-09-25 22:09:37
2020-09-25T22:33:21Z,44.98553995974362,-93.1992885377258,3955.73,279.6,7.185,112,0,NA,2020-09-25 22:09:37
2020-09-25T22:33:22Z,44.98552244156599,-93.19924126379192,3959.93,279.4,6.485,112,0,NA,2020-09-25 22:09:37
2020-09-25T22:33:23Z,44.98551514931023,-93.19920295849442,3963.05,279.20000000000005,4.684,112,0,NA,2020-09-25 22:09:37
2020-09-25T22:33:24Z,44.98551766388118,-93.19917546585202,3965.25,279.20000000000005,3.854,112,0,NA,2020-09-25 22:09:37
2020-09-25T22:09:37Z,44.98778614215553,-93.19417658261955,0,283.6,2.883,0,0,71,2020-09-25 22:09:37
2020-09-25T22:09:38Z,44.987777676433325,-93.19418496452272,0,286.20000000000005,0,0,0,72,2020-09-25 22:09:37
2020-09-25T22:09:39Z,44.98778044246137,-93.19418814964592,0.25,287.79999999999995,0.009,91,0,72,2020-09-25 22:09:37
2020-09-25T22:09:40Z,44.98780131340027,-93.19418705999851,2.56,288.4,0.009,91,0,72,2020-09-25 22:09:37
2020-09-25T22:09:41Z,44.98781782574952,-93.19419108331203,4.42,289.20000000000005,0.009,91,0,75,2020-09-25 22:09:37
2020-09-25T22:09:42Z,44.98783475719392,-93.19420189596713,6.42,290.6,3.975,91,0,78,2020-09-25 22:09:37
2020-09-25T22:09:43Z,44.987848168239,-93.19421807304025,8.15,292.20000000000005,3.975,93,0.5,79,2020-09-25 22:09:37
2020-09-25T22:09:44Z,44.98787431977689,-93.19423559121788,11.32,293.6,4.003,93,0.5,81,2020-09-25 22:09:37
2020-09-25T22:09:45Z,44.98790055513382,-93.19425403140485,14.55,294.4,4.777,93,0,83,2020-09-25 22:09:37
2020-09-25T22:09:46Z,44.98792938888073,-93.19426987320185,17.97,295,4.955,92,0.5,86,2020-09-25 22:09:37
2020-09-25T22:09:47Z,44.987949253991246,-93.19428504444659,20.3,296,4.955,92,0,90,2020-09-25 22:09:37
2020-09-25T22:09:48Z,44.987976495176554,-93.19429342634976,23.39,296.6,4.871,92,0,93,2020-09-25 22:09:37
2020-09-25T22:09:49Z,44.988001054152846,-93.19430071860552,26.16,296.6,4.731,92,0,96,2020-09-25 22:09:37
2020-09-25T22:09:50Z,44.98802728950977,-93.19430851377547,29.13,296.6,4.637,92,0,98,2020-09-25 22:09:37
2020-09-25T22:09:51Z,44.988045897334814,-93.19433164782822,31.87,297,4.637,93,0,100,2020-09-25 22:09:37
2020-09-25T22:09:52Z,44.98805612325668,-93.19436861202121,34.97,297,4.637,92,0,102,2020-09-25 22:09:37
2020-09-25T22:09:53Z,44.98805788345635,-93.19441412575543,38.5,297.20000000000005,4.591,92,0,104,2020-09-25 22:09:37
2020-09-25T22:09:54Z,44.988057212904096,-93.19446299225092,42.31,297.6,4.46,92,0,105,2020-09-25 22:09:37
2020-09-25T22:09:55Z,44.98805310577154,-93.19451470859349,46.32,298,4.46,92,0,108,2020-09-25 22:09:37
2020-09-25T22:09:56Z,44.988053692504764,-93.19456474855542,50.25,298.4,4.423,91,0,109,2020-09-25 22:09:37
2020-09-25T22:09:57Z,44.98805318959057,-93.19461906328797,54.53,298.6,4.348,90,0,111,2020-09-25 22:09:37
2020-09-25T22:09:58Z,44.98805109411478,-93.19467312656343,58.8,298.79999999999995,4.292,90,0,111,2020-09-25 22:09:37
2020-09-25T22:09:59Z,44.988050339743495,-93.19472375325859,62.79,299.20000000000005,4.245,91,0,113,2020-09-25 22:09:37
2020-09-25T22:10:00Z,44.9880500882864,-93.19477471522987,66.81,299.4,4.227,91,0,114,2020-09-25 22:09:37
2020-09-25T22:10:01Z,44.98804908245802,-93.19482416845858,70.71,299.4,4.217,90,0,115,2020-09-25 22:09:37
2020-09-25T22:10:02Z,44.988049417734146,-93.19487261585891,74.53,299.6,4.199,89,0,116,2020-09-25 22:09:37
2020-09-25T22:10:03Z,44.988046400249004,-93.19491980597377,78.26,300,4.18,89,0,117,2020-09-25 22:09:37
2020-09-25T22:10:04Z,44.98804438859224,-93.1949664093554,81.95,300,4.161,89,0,118,2020-09-25 22:09:37
2020-09-25T22:10:05Z,44.98804673552513,-93.1950131803751,85.64,300,4.143,88,0,119,2020-09-25 22:09:37
2020-09-25T22:10:06Z,44.98804681934416,-93.19506053812802,89.37,300.20000000000005,4.124,88,0,120,2020-09-25 22:09:37
