longitude,latitude,timestamp,distance,speed,heart_rate,cadence,time_elapsed,elevation,key
NA,NA,2022-03-22T12:28:34Z,2.09,2.09,91,58,0,0,8506999241
NA,NA,2022-03-22T12:28:35Z,4.1,2.006,94,58,1,0,8506999241
NA,NA,2022-03-22T12:28:36Z,6,1.903,95,58,2,0,8506999241
NA,NA,2022-03-22T12:28:37Z,8.31,2.314,98,58,3,0,8506999241
NA,NA,2022-03-22T12:28:38Z,10.63,2.314,99,89,4,0,8506999241
NA,NA,2022-03-22T12:28:39Z,13.7,3.07,99,90,5,0,8506999241
NA,NA,2022-03-22T12:28:40Z,16.84,3.144,100,90,6,0,8506999241
NA,NA,2022-03-22T12:28:41Z,20.34,3.499,102,90,7,0,8506999241
NA,NA,2022-03-22T12:28:42Z,23.7,3.359,103,91,8,0,8506999241
NA,NA,2022-03-22T12:28:43Z,27.41,3.704,104,91,9,0,8506999241
NA,NA,2022-03-22T12:28:44Z,31.4,3.994,104,91,10,0,8506999241
NA,NA,2022-03-22T12:28:45Z,35.4,4.003,104,92,11,0,8506999241
NA,NA,2022-03-22T12:28:46Z,39.45,4.05,105,92,12,0,8506999241
NA,NA,2022-03-22T12:28:47Z,43.55,4.096,105,92,13,0,8506999241
NA,NA,2022-03-22T12:28:48Z,47.5,3.956,106,89,14,0,8506999241
NA,NA,2022-03-22T12:28:49Z,51.23,3.723,107,89,15,0,8506999241
NA,NA,2022-03-22T12:28:50Z,54.59,3.368,107,89,16,0,8506999241
NA,NA,2022-03-22T12:28:51Z,57.62,3.023,107,89,17,0,8506999241
NA,NA,2022-03-22T12:28:52Z,60.8,3.182,108,89,18,0,8506999241
NA,NA,2022-03-22T12:28:53Z,64.05,3.247,109,89,19,0,8506999241
NA,NA,2022-03-22T12:28:54Z,67.52,3.471,108,87,20,0,8506999241
NA,NA,2022-03-22T12:28:55Z,71.24,3.723,108,87,21,0,8506999241
NA,NA,2022-03-22T12:28:56Z,75.02,3.779,108,87,22,0,8506999241
NA,NA,2022-03-22T12:28:57Z,78.55,3.527,108,87,23,0,8506999241
NA,NA,2022-03-22T12:28:58Z,81.8,3.256,110,88,24,0,8506999241
NA,NA,2022-03-22T12:28:59Z,85.27,3.471,110,89,25,0,8506999241
NA,NA,2022-03-22T12:29:00Z,88.69,3.415,111,89,26,0,8506999241
NA,NA,2022-03-22T12:29:01Z,92.25,3.564,111,87,27,0,8506999241
NA,NA,2022-03-22T12:29:02Z,95.95,3.695,112,87,28,0,8506999241
NA,NA,2022-03-22T12:29:03Z,99.62,3.676,113,87,29,0,8506999241
NA,NA,2022-03-22T12:29:04Z,103.36,3.732,113,87,30,0,8506999241
NA,NA,2022-03-22T12:29:05Z,107.12,3.76,114,90,31,0,8506999241
NA,NA,2022-03-22T12:29:06Z,110.93,3.816,115,90,32,0,8506999241
NA,NA,2022-03-22T12:29:07Z,114.82,3.882,116,90,33,0,8506999241
NA,NA,2022-03-22T12:29:08Z,118.62,3.807,117,90,34,0,8506999241
NA,NA,2022-03-22T12:29:09Z,122.34,3.714,117,90,35,0,8506999241
NA,NA,2022-03-22T12:29:10Z,125.95,3.611,117,90,36,0,8506999241
NA,NA,2022-03-22T12:29:11Z,129.46,3.518,117,90,37,0,8506999241
NA,NA,2022-03-22T12:29:12Z,133.01,3.546,118,90,38,0,8506999241
NA,NA,2022-03-22T12:29:13Z,136.57,3.564,118,90,39,0,8506999241
NA,NA,2022-03-22T12:29:14Z,140.12,3.546,119,90,40,0,8506999241
NA,NA,2022-03-22T12:29:15Z,143.62,3.499,119,90,41,0,8506999241
NA,NA,2022-03-22T12:29:16Z,147.17,3.555,119,90,42,0,8506999241
NA,NA,2022-03-22T12:29:17Z,150.79,3.62,119,90,43,0,8506999241
NA,NA,2022-03-22T12:29:18Z,154.48,3.686,120,90,44,0,8506999241
NA,NA,2022-03-22T12:29:19Z,158.22,3.742,120,90,45,0,8506999241
NA,NA,2022-03-22T12:29:20Z,162.08,3.863,121,90,46,0,8506999241
NA,NA,2022-03-22T12:29:21Z,165.85,3.77,121,89,47,0,8506999241
NA,NA,2022-03-22T12:29:22Z,169.65,3.798,122,89,48,0,8506999241
NA,NA,2022-03-22T12:29:23Z,173.43,3.779,122,89,49,0,8506999241
NA,NA,2022-03-22T12:29:24Z,177.26,3.835,122,88,50,0,8506999241
NA,NA,2022-03-22T12:29:25Z,181.12,3.854,123,88,51,0,8506999241
NA,NA,2022-03-22T12:29:26Z,184.92,3.807,123,88,52,0,8506999241
NA,NA,2022-03-22T12:29:27Z,188.68,3.751,124,88,53,0,8506999241
NA,NA,2022-03-22T12:29:28Z,192.39,3.714,124,88,54,0,8506999241
NA,NA,2022-03-22T12:29:29Z,196.1,3.704,124,88,55,0,8506999241
NA,NA,2022-03-22T12:29:30Z,199.79,3.695,125,87,56,0,8506999241
NA,NA,2022-03-22T12:29:31Z,203.46,3.667,125,87,57,0,8506999241
NA,NA,2022-03-22T12:29:32Z,207.08,3.62,125,87,58,0,8506999241
NA,NA,2022-03-22T12:29:33Z,210.63,3.555,125,87,59,0,8506999241
NA,NA,2022-03-22T12:29:34Z,214.2,3.564,125,88,60,0,8506999241
NA,NA,2022-03-22T12:29:35Z,217.81,3.611,125,88,61,0,8506999241
NA,NA,2022-03-22T12:29:36Z,221.48,3.676,126,88,62,0,8506999241
NA,NA,2022-03-22T12:29:37Z,225.21,3.732,126,88,63,0,8506999241
NA,NA,2022-03-22T12:29:38Z,228.97,3.751,126,87,64,0,8506999241
NA,NA,2022-03-22T12:29:39Z,232.74,3.779,127,87,65,0,8506999241
NA,NA,2022-03-22T12:29:40Z,236.38,3.639,127,86,66,0,8506999241
NA,NA,2022-03-22T12:29:41Z,239.86,3.471,127,86,67,0,8506999241
NA,NA,2022-03-22T12:29:42Z,243.24,3.378,127,87,68,0,8506999241
NA,NA,2022-03-22T12:29:43Z,246.43,3.191,127,87,69,0,8506999241
