timestamp,distance,speed,heart_rate,cadence,fractional_cadence,key
2018-01-09T00:31:27Z,0,0,76,0,0,2018-01-09 00:31:28
2018-01-09T00:31:28Z,3.29,3.294,76,86,0,2018-01-09 00:31:28
2018-01-09T00:31:29Z,6.86,3.564,81,86,0,2018-01-09 00:31:28
2018-01-09T00:31:30Z,11.08,4.217,83,86,0,2018-01-09 00:31:28
2018-01-09T00:31:31Z,15.82,4.749,85,89,0.5,2018-01-09 00:31:28
2018-01-09T00:31:32Z,20.43,4.609,87,91,0,2018-01-09 00:31:28
2018-01-09T00:31:33Z,25.03,4.6,87,91,0,2018-01-09 00:31:28
2018-01-09T00:31:34Z,29.58,4.544,88,90,0.5,2018-01-09 00:31:28
2018-01-09T00:31:35Z,34.19,4.609,90,90,0,2018-01-09 00:31:28
2018-01-09T00:31:36Z,38.8,4.609,91,90,0,2018-01-09 00:31:28
2018-01-09T00:31:37Z,43.43,4.637,92,90,0.5,2018-01-09 00:31:28
2018-01-09T00:31:38Z,47.82,4.385,92,91,0,2018-01-09 00:31:28
2018-01-09T00:31:39Z,51.93,4.115,92,91,0,2018-01-09 00:31:28
2018-01-09T00:31:40Z,55.75,3.816,92,91,0,2018-01-09 00:31:28
2018-01-09T00:31:41Z,59.61,3.863,96,91,0,2018-01-09 00:31:28
2018-01-09T00:31:42Z,63.64,4.022,96,90,0,2018-01-09 00:31:28
2018-01-09T00:31:43Z,67.41,3.779,96,90,0,2018-01-09 00:31:28
2018-01-09T00:31:44Z,71.23,3.816,98,90,0,2018-01-09 00:31:28
2018-01-09T00:31:45Z,74.66,3.434,98,90,0,2018-01-09 00:31:28
2018-01-09T00:31:46Z,78.45,3.788,102,90,0,2018-01-09 00:31:28
2018-01-09T00:31:47Z,82.28,3.826,104,89,0,2018-01-09 00:31:28
2018-01-09T00:31:48Z,86.34,4.059,106,88,0.5,2018-01-09 00:31:28
2018-01-09T00:31:49Z,90.64,4.301,107,88,0.5,2018-01-09 00:31:28
2018-01-09T00:31:50Z,94.94,4.301,110,88,0.5,2018-01-09 00:31:28
2018-01-09T00:31:51Z,99.27,4.329,111,88,0.5,2018-01-09 00:31:28
2018-01-09T00:31:52Z,103.62,4.348,112,91,0,2018-01-09 00:31:28
2018-01-09T00:31:53Z,108.11,4.497,112,91,0,2018-01-09 00:31:28
2018-01-09T00:31:54Z,112.76,4.637,114,91,0,2018-01-09 00:31:28
2018-01-09T00:31:55Z,117.61,4.861,114,92,0,2018-01-09 00:31:28
2018-01-09T00:31:56Z,122.59,4.973,114,92,0,2018-01-09 00:31:28
2018-01-09T00:31:57Z,127.57,4.983,114,91,0,2018-01-09 00:31:28
2018-01-09T00:31:58Z,132.55,4.983,114,91,0,2018-01-09 00:31:28
2018-01-09T00:31:59Z,137.52,4.973,118,91,0,2018-01-09 00:31:28
2018-01-09T00:32:00Z,142.49,4.964,119,91,0,2018-01-09 00:31:28
2018-01-09T00:32:01Z,147.33,4.843,120,89,0,2018-01-09 00:31:28
2018-01-09T00:32:02Z,152.12,4.787,122,89,0,2018-01-09 00:31:28
2018-01-09T00:32:03Z,156.9,4.777,123,91,0,2018-01-09 00:31:28
2018-01-09T00:32:04Z,161.72,4.824,124,91,0,2018-01-09 00:31:28
2018-01-09T00:32:05Z,166.57,4.852,124,91,0,2018-01-09 00:31:28
2018-01-09T00:32:06Z,171.43,4.861,125,90,0.5,2018-01-09 00:31:28
2018-01-09T00:32:07Z,176.27,4.833,125,90,0,2018-01-09 00:31:28
2018-01-09T00:32:08Z,181.05,4.787,125,89,0.5,2018-01-09 00:31:28
2018-01-09T00:32:09Z,185.8,4.749,126,89,0,2018-01-09 00:31:28
2018-01-09T00:32:10Z,190.51,4.712,127,88,0,2018-01-09 00:31:28
2018-01-09T00:32:11Z,195.2,4.684,127,88,0,2018-01-09 00:31:28
2018-01-09T00:32:12Z,199.84,4.637,127,87,0,2018-01-09 00:31:28
2018-01-09T00:32:13Z,204.41,4.572,127,87,0,2018-01-09 00:31:28
2018-01-09T00:32:14Z,208.93,4.525,128,87,0,2018-01-09 00:31:28
2018-01-09T00:32:15Z,213.48,4.544,128,87,0,2018-01-09 00:31:28
2018-01-09T00:32:16Z,218.02,4.544,128,87,0,2018-01-09 00:31:28
2018-01-09T00:32:17Z,222.56,4.535,130,87,0,2018-01-09 00:31:28
2018-01-09T00:32:18Z,227.06,4.507,130,88,0,2018-01-09 00:31:28
2018-01-09T00:32:19Z,231.57,4.507,131,89,0,2018-01-09 00:31:28
2018-01-09T00:32:20Z,236.08,4.507,132,89,0.5,2018-01-09 00:31:28
2018-01-09T00:32:21Z,240.6,4.525,133,90,0,2018-01-09 00:31:28
2018-01-09T00:32:22Z,245.19,4.591,134,89,0,2018-01-09 00:31:28
2018-01-09T00:32:23Z,249.99,4.796,134,89,0,2018-01-09 00:31:28
2018-01-09T00:32:24Z,255.03,5.039,135,89,0,2018-01-09 00:31:28
2018-01-09T00:32:25Z,260.15,5.123,135,90,0,2018-01-09 00:31:28
2018-01-09T00:32:26Z,265.22,5.076,136,91,0,2018-01-09 00:31:28
2018-01-09T00:32:27Z,270.24,5.011,135,91,0,2018-01-09 00:31:28
2018-01-09T00:32:28Z,275.23,4.992,135,90,0,2018-01-09 00:31:28
2018-01-09T00:32:29Z,280.2,4.973,136,89,0.5,2018-01-09 00:31:28
2018-01-09T00:32:30Z,285.16,4.964,137,87,0,2018-01-09 00:31:28
2018-01-09T00:32:31Z,290.06,4.899,137,87,0,2018-01-09 00:31:28
2018-01-09T00:32:32Z,294.91,4.852,137,87,0,2018-01-09 00:31:28
2018-01-09T00:32:33Z,299.72,4.805,137,87,0,2018-01-09 00:31:28
2018-01-09T00:32:34Z,304.52,4.796,138,87,0,2018-01-09 00:31:28
2018-01-09T00:32:35Z,309.36,4.843,138,86,0.5,2018-01-09 00:31:28
2018-01-09T00:32:36Z,314.25,4.889,139,86,0.5,2018-01-09 00:31:28
2018-01-09T00:32:37Z,319.12,4.871,139,86,0.5,2018-01-09 00:31:28
2018-01-09T00:32:38Z,323.97,4.852,139,87,0,2018-01-09 00:31:28
2018-01-09T00:32:39Z,328.81,4.833,139,88,0,2018-01-09 00:31:28
2018-01-09T00:32:40Z,333.65,4.843,140,89,0,2018-01-09 00:31:28
2018-01-09T00:32:41Z,338.45,4.805,140,89,0,2018-01-09 00:31:28
2018-01-09T00:32:42Z,343.2,4.74,140,88,0,2018-01-09 00:31:28
2018-01-09T00:32:43Z,347.84,4.647,141,88,0,2018-01-09 00:31:28
2018-01-09T00:32:44Z,352.41,4.572,141,87,0,2018-01-09 00:31:28
2018-01-09T00:32:45Z,356.92,4.507,141,87,0,2018-01-09 00:31:28
2018-01-09T00:32:46Z,361.32,4.404,142,87,0,2018-01-09 00:31:28
2018-01-09T00:32:47Z,365.67,4.348,142,87,0,2018-01-09 00:31:28
2018-01-09T00:32:48Z,369.91,4.236,142,87,0,2018-01-09 00:31:28
2018-01-09T00:32:49Z,374.18,4.273,143,86,0.5,2018-01-09 00:31:28
2018-01-09T00:32:50Z,378.49,4.311,142,86,0.5,2018-01-09 00:31:28
2018-01-09T00:32:51Z,382.82,4.329,143,86,0.5,2018-01-09 00:31:28
2018-01-09T00:32:52Z,387.14,4.32,143,86,0.5,2018-01-09 00:31:28
2018-01-09T00:32:53Z,391.43,4.292,143,86,0.5,2018-01-09 00:31:28
2018-01-09T00:32:54Z,395.69,4.255,143,86,0.5,2018-01-09 00:31:28
2018-01-09T00:32:55Z,399.94,4.255,143,86,0.5,2018-01-09 00:31:28
2018-01-09T00:32:56Z,404.24,4.292,143,86,0.5,2018-01-09 00:31:28
2018-01-09T00:32:57Z,408.56,4.329,144,87,0,2018-01-09 00:31:28
2018-01-09T00:32:58Z,413.6,5.039,143,87,0,2018-01-09 00:31:28
2018-01-09T00:32:59Z,418.95,5.346,144,87,0,2018-01-09 00:31:28
2018-01-09T00:33:00Z,424.33,5.374,144,87,0,2018-01-09 00:31:28
2018-01-09T00:33:01Z,429.35,5.02,144,87,0,2018-01-09 00:31:28
2018-01-09T00:33:02Z,434.18,4.833,144,87,0,2018-01-09 00:31:28
2018-01-09T00:33:03Z,438.89,4.712,144,86,0.5,2018-01-09 00:31:28
2018-01-09T00:33:04Z,443.53,4.637,144,86,0.5,2018-01-09 00:31:28
2018-01-09T00:33:05Z,448.1,4.572,145,87,0,2018-01-09 00:31:28
2018-01-09T00:33:06Z,452.63,4.535,145,87,0,2018-01-09 00:31:28
2018-01-09T00:33:07Z,457.12,4.479,145,85,0.5,2018-01-09 00:31:28
2018-01-09T00:33:08Z,461.47,4.357,145,85,0.5,2018-01-09 00:31:28
2018-01-09T00:33:09Z,465.69,4.217,145,85,0.5,2018-01-09 00:31:28
2018-01-09T00:33:10Z,469.81,4.124,145,86,0.5,2018-01-09 00:31:28
2018-01-09T00:33:11Z,473.94,4.133,145,87,0,2018-01-09 00:31:28
2018-01-09T00:33:12Z,477.96,4.012,145,87,0,2018-01-09 00:31:28
2018-01-09T00:33:13Z,481.87,3.919,144,87,0,2018-01-09 00:31:28
2018-01-09T00:33:14Z,485.77,3.891,145,87,0,2018-01-09 00:31:28
2018-01-09T00:33:15Z,489.67,3.9,144,87,0,2018-01-09 00:31:28
2018-01-09T00:33:16Z,493.55,3.882,144,87,0,2018-01-09 00:31:28
2018-01-09T00:33:17Z,497.4,3.854,145,87,0,2018-01-09 00:31:28
2018-01-09T00:33:18Z,501.28,3.882,144,87,0,2018-01-09 00:31:28
2018-01-09T00:33:19Z,505.2,3.919,145,86,0,2018-01-09 00:31:28
2018-01-09T00:33:20Z,509.14,3.938,145,85,0,2018-01-09 00:31:28
2018-01-09T00:33:21Z,513.08,3.938,145,84,0.5,2018-01-09 00:31:28
2018-01-09T00:33:22Z,516.9,3.826,145,84,0.5,2018-01-09 00:31:28
2018-01-09T00:33:23Z,520.35,3.452,145,84,0.5,2018-01-09 00:31:28
2018-01-09T00:33:24Z,523.65,3.294,145,84,0.5,2018-01-09 00:31:28
2018-01-09T00:33:25Z,526.42,2.771,145,84,0.5,2018-01-09 00:31:28
2018-01-09T00:33:26Z,529.82,3.396,145,86,0,2018-01-09 00:31:28
2018-01-09T00:33:27Z,533.32,3.508,145,86,0,2018-01-09 00:31:28
2018-01-09T00:33:28Z,537.03,3.704,145,86,0,2018-01-09 00:31:28
2018-01-09T00:33:29Z,540.87,3.844,146,86,0,2018-01-09 00:31:28
2018-01-09T00:33:30Z,544.85,3.975,146,87,0,2018-01-09 00:31:28
2018-01-09T00:33:31Z,548.94,4.096,146,86,0,2018-01-09 00:31:28
2018-01-09T00:33:32Z,553.27,4.329,146,86,0.5,2018-01-09 00:31:28
2018-01-09T00:33:33Z,557.65,4.376,147,86,0.5,2018-01-09 00:31:28
2018-01-09T00:33:34Z,562.02,4.376,146,86,0.5,2018-01-09 00:31:28
2018-01-09T00:33:35Z,566.38,4.357,147,85,0.5,2018-01-09 00:31:28
2018-01-09T00:33:36Z,570.87,4.488,147,85,0.5,2018-01-09 00:31:28
2018-01-09T00:33:37Z,575.34,4.469,147,84,0.5,2018-01-09 00:31:28
2018-01-09T00:33:38Z,579.74,4.404,148,84,0.5,2018-01-09 00:31:28
2018-01-09T00:33:39Z,584.06,4.311,147,84,0.5,2018-01-09 00:31:28
2018-01-09T00:33:40Z,588.27,4.217,149,84,0.5,2018-01-09 00:31:28
2018-01-09T00:33:41Z,592.44,4.171,149,85,0.5,2018-01-09 00:31:28
2018-01-09T00:33:42Z,596.55,4.106,148,85,0.5,2018-01-09 00:31:28
2018-01-09T00:33:43Z,600.65,4.106,149,86,0.5,2018-01-09 00:31:28
2018-01-09T00:33:44Z,604.72,4.068,149,86,0.5,2018-01-09 00:31:28
2018-01-09T00:33:45Z,608.79,4.068,149,86,0.5,2018-01-09 00:31:28
2018-01-09T00:33:46Z,612.81,4.022,149,85,0.5,2018-01-09 00:31:28
2018-01-09T00:33:47Z,616.66,3.844,149,85,0.5,2018-01-09 00:31:28
2018-01-09T00:33:48Z,620.41,3.751,149,85,0.5,2018-01-09 00:31:28
2018-01-09T00:33:49Z,624.09,3.686,149,85,0.5,2018-01-09 00:31:28
2018-01-09T00:33:50Z,627.89,3.798,149,87,0,2018-01-09 00:31:28
2018-01-09T00:33:51Z,631.75,3.863,149,87,0,2018-01-09 00:31:28
2018-01-09T00:33:52Z,635.66,3.9,149,87,0,2018-01-09 00:31:28
2018-01-09T00:33:53Z,639.57,3.919,149,87,0,2018-01-09 00:31:28
2018-01-09T00:33:54Z,643.51,3.938,149,85,0.5,2018-01-09 00:31:28
2018-01-09T00:33:55Z,647.45,3.938,149,85,0.5,2018-01-09 00:31:28
2018-01-09T00:33:56Z,651.37,3.919,149,85,0.5,2018-01-09 00:31:28
2018-01-09T00:33:57Z,655.28,3.91,150,85,0.5,2018-01-09 00:31:28
2018-01-09T00:33:58Z,659.21,3.938,150,85,0.5,2018-01-09 00:31:28
2018-01-09T00:33:59Z,663.19,3.975,150,86,0.5,2018-01-09 00:31:28
2018-01-09T00:34:00Z,667.17,3.984,151,86,0.5,2018-01-09 00:31:28
2018-01-09T00:34:01Z,671.16,3.994,150,86,0.5,2018-01-09 00:31:28
2018-01-09T00:34:02Z,675.15,3.984,151,87,0,2018-01-09 00:31:28
2018-01-09T00:34:03Z,679.16,4.003,151,86,0.5,2018-01-09 00:31:28
2018-01-09T00:34:04Z,683.18,4.022,151,86,0.5,2018-01-09 00:31:28
2018-01-09T00:34:05Z,687.25,4.078,152,86,0.5,2018-01-09 00:31:28
2018-01-09T00:34:06Z,691.39,4.143,152,85,0.5,2018-01-09 00:31:28
2018-01-09T00:34:07Z,695.57,4.18,151,84,0.5,2018-01-09 00:31:28
2018-01-09T00:34:08Z,699.74,4.171,152,84,0.5,2018-01-09 00:31:28
2018-01-09T00:34:09Z,703.88,4.133,152,85,0.5,2018-01-09 00:31:28
2018-01-09T00:34:10Z,707.97,4.096,152,85,0.5,2018-01-09 00:31:28
2018-01-09T00:34:11Z,712.07,4.096,152,86,0.5,2018-01-09 00:31:28
2018-01-09T00:34:12Z,716.22,4.152,152,86,0.5,2018-01-09 00:31:28
2018-01-09T00:34:13Z,720.4,4.18,152,86,0.5,2018-01-09 00:31:28
2018-01-09T00:34:14Z,724.59,4.189,152,86,0.5,2018-01-09 00:31:28
2018-01-09T00:34:15Z,728.78,4.189,152,86,0.5,2018-01-09 00:31:28
2018-01-09T00:34:16Z,732.98,4.199,152,85,0.5,2018-01-09 00:31:28
2018-01-09T00:34:17Z,737.19,4.208,152,85,0.5,2018-01-09 00:31:28
2018-01-09T00:34:18Z,741.38,4.189,152,85,0.5,2018-01-09 00:31:28
2018-01-09T00:34:19Z,745.54,4.161,152,86,0.5,2018-01-09 00:31:28
2018-01-09T00:34:20Z,749.66,4.124,152,86,0.5,2018-01-09 00:31:28
2018-01-09T00:34:21Z,753.78,4.115,152,86,0.5,2018-01-09 00:31:28
2018-01-09T00:34:22Z,757.89,4.115,152,85,0.5,2018-01-09 00:31:28
2018-01-09T00:34:23Z,762.03,4.133,152,85,0.5,2018-01-09 00:31:28
2018-01-09T00:34:24Z,766.19,4.161,153,85,0.5,2018-01-09 00:31:28
2018-01-09T00:34:25Z,770.36,4.171,153,85,0.5,2018-01-09 00:31:28
2018-01-09T00:34:26Z,774.54,4.18,152,85,0.5,2018-01-09 00:31:28
2018-01-09T00:34:27Z,778.72,4.18,152,84,0.5,2018-01-09 00:31:28
2018-01-09T00:34:28Z,782.9,4.18,153,85,0.5,2018-01-09 00:31:28
2018-01-09T00:34:29Z,787.07,4.171,152,85,0.5,2018-01-09 00:31:28
2018-01-09T00:34:30Z,791.23,4.152,153,86,0.5,2018-01-09 00:31:28
2018-01-09T00:34:31Z,795.36,4.133,152,87,0.5,2018-01-09 00:31:28
2018-01-09T00:34:32Z,799.49,4.133,153,88,0,2018-01-09 00:31:28
2018-01-09T00:34:33Z,803.66,4.161,153,88,0,2018-01-09 00:31:28
2018-01-09T00:34:34Z,807.86,4.208,153,88,0,2018-01-09 00:31:28
2018-01-09T00:34:35Z,812.11,4.245,152,87,0.5,2018-01-09 00:31:28
2018-01-09T00:34:36Z,816.35,4.245,153,87,0.5,2018-01-09 00:31:28
2018-01-09T00:34:37Z,820.58,4.227,153,86,0.5,2018-01-09 00:31:28
2018-01-09T00:34:38Z,824.79,4.208,152,86,0.5,2018-01-09 00:31:28
2018-01-09T00:34:39Z,828.97,4.189,153,85,0.5,2018-01-09 00:31:28
2018-01-09T00:34:40Z,833.16,4.189,153,84,0.5,2018-01-09 00:31:28
2018-01-09T00:34:41Z,837.36,4.189,153,84,0.5,2018-01-09 00:31:28
