timestamp,distance,altitude,speed,heart_rate,cadence,fractional_cadence,key
2019-06-17T23:55:03Z,0,292.6,0,91,0,0,2019-06-17 23:55:02
2019-06-17T23:55:04Z,0,292.6,0,91,0,0,2019-06-17 23:55:02
2019-06-17T23:55:05Z,0,292.6,0,90,0,0,2019-06-17 23:55:02
2019-06-17T23:55:06Z,1.34,292.6,1.344,90,58,0.5,2019-06-17 23:55:02
2019-06-17T23:55:07Z,2.74,292.6,1.4,90,58,0.5,2019-06-17 23:55:02
2019-06-17T23:55:08Z,4.23,292.6,1.484,90,58,0.5,2019-06-17 23:55:02
2019-06-17T23:55:09Z,5.97,292.6,1.745,89,58,0.5,2019-06-17 23:55:02
2019-06-17T23:55:10Z,7.73,292.6,1.764,89,58,0.5,2019-06-17 23:55:02
2019-06-17T23:55:11Z,9.96,292.6,2.23,89,58,0.5,2019-06-17 23:55:02
2019-06-17T23:55:12Z,12.22,292.6,2.258,89,58,0.5,2019-06-17 23:55:02
2019-06-17T23:55:13Z,14.48,292.6,2.258,89,83,0.5,2019-06-17 23:55:02
2019-06-17T23:55:14Z,17.64,292.6,3.163,89,83,0.5,2019-06-17 23:55:02
2019-06-17T23:55:15Z,20.96,292.6,3.312,89,83,0.5,2019-06-17 23:55:02
2019-06-17T23:55:16Z,24.34,292.6,3.378,89,83,0,2019-06-17 23:55:02
2019-06-17T23:55:17Z,27.75,292.6,3.415,89,83,0,2019-06-17 23:55:02
2019-06-17T23:55:18Z,31.35,292.6,3.592,89,84,0,2019-06-17 23:55:02
2019-06-17T23:55:19Z,35.17,292.6,3.826,89,84,0,2019-06-17 23:55:02
2019-06-17T23:55:20Z,39,292.6,3.835,89,83,0,2019-06-17 23:55:02
2019-06-17T23:55:21Z,42.52,292.6,3.518,90,83,0,2019-06-17 23:55:02
2019-06-17T23:55:22Z,45.93,292.6,3.406,93,83,0,2019-06-17 23:55:02
2019-06-17T23:55:23Z,49.3,292.6,3.378,94,83,0,2019-06-17 23:55:02
2019-06-17T23:55:24Z,52.69,292.6,3.387,98,83,0,2019-06-17 23:55:02
2019-06-17T23:55:25Z,56.08,292.6,3.387,102,83,0,2019-06-17 23:55:02
2019-06-17T23:55:26Z,59.46,292.6,3.387,102,83,0.5,2019-06-17 23:55:02
2019-06-17T23:55:27Z,62.89,292.6,3.424,105,83,0.5,2019-06-17 23:55:02
2019-06-17T23:55:28Z,66.33,292.6,3.443,108,84,0.5,2019-06-17 23:55:02
2019-06-17T23:55:29Z,69.76,292.6,3.424,112,84,0,2019-06-17 23:55:02
