timestamp,distance,altitude,speed,heart_rate,cadence,fractional_cadence,key
2020-01-26T00:33:26Z,3.53,301.6,3.527,90,91,0,2020-01-26 00:33:26
2020-01-26T00:33:27Z,7.17,301.6,3.639,91,91,0,2020-01-26 00:33:26
2020-01-26T00:33:28Z,10.49,301.6,3.322,92,91,0,2020-01-26 00:33:26
2020-01-26T00:33:29Z,14.05,301.6,3.564,94,91,0,2020-01-26 00:33:26
2020-01-26T00:33:30Z,17.63,301.6,3.583,95,90,0.5,2020-01-26 00:33:26
2020-01-26T00:33:31Z,20.98,301.6,3.35,97,90,0.5,2020-01-26 00:33:26
2020-01-26T00:33:32Z,24.33,301.6,3.35,97,90,0.5,2020-01-26 00:33:26
2020-01-26T00:33:33Z,27.93,301.6,3.592,98,89,0,2020-01-26 00:33:26
2020-01-26T00:33:34Z,31.26,301.6,3.331,99,89,0,2020-01-26 00:33:26
2020-01-26T00:33:35Z,34.41,301.6,3.144,100,89,0,2020-01-26 00:33:26
2020-01-26T00:33:36Z,37.83,301.6,3.424,101,91,0,2020-01-26 00:33:26
2020-01-26T00:33:37Z,41.33,301.6,3.499,102,92,0,2020-01-26 00:33:26
2020-01-26T00:33:38Z,44.74,301.6,3.415,103,92,0,2020-01-26 00:33:26
2020-01-26T00:33:39Z,48.15,301.6,3.406,104,90,0,2020-01-26 00:33:26
2020-01-26T00:33:40Z,51.54,301.6,3.387,105,90,0,2020-01-26 00:33:26
2020-01-26T00:33:41Z,54.93,301.6,3.396,106,90,0,2020-01-26 00:33:26
2020-01-26T00:33:42Z,58.35,301.6,3.415,107,92,0,2020-01-26 00:33:26
2020-01-26T00:33:43Z,61.81,301.6,3.462,108,92,0,2020-01-26 00:33:26
2020-01-26T00:33:44Z,65.28,301.6,3.471,109,92,0,2020-01-26 00:33:26
2020-01-26T00:33:45Z,68.78,301.6,3.499,110,90,0,2020-01-26 00:33:26
2020-01-26T00:33:46Z,72.21,301.6,3.434,112,90,0,2020-01-26 00:33:26
2020-01-26T00:33:47Z,75.62,301.6,3.406,113,89,0.5,2020-01-26 00:33:26
2020-01-26T00:33:48Z,79.03,301.6,3.415,113,89,0.5,2020-01-26 00:33:26
2020-01-26T00:33:49Z,82.44,301.6,3.406,114,89,0.5,2020-01-26 00:33:26
2020-01-26T00:33:50Z,85.87,301.6,3.434,114,91,0,2020-01-26 00:33:26
2020-01-26T00:33:51Z,89.33,301.6,3.462,115,91,0,2020-01-26 00:33:26
2020-01-26T00:33:52Z,92.79,301.6,3.462,115,90,0.5,2020-01-26 00:33:26
2020-01-26T00:33:53Z,96.27,301.6,3.471,116,90,0.5,2020-01-26 00:33:26
2020-01-26T00:33:54Z,99.86,301.6,3.592,116,90,0.5,2020-01-26 00:33:26
2020-01-26T00:33:55Z,103.4,301.6,3.546,116,90,0.5,2020-01-26 00:33:26
