timestamp,distance,speed,cadence,fractional_cadence,heart_rate,key
2018-04-16T13:20:28Z,1129.58,0,0,0,NA,2018-04-16 13:13:28
2018-04-16T13:20:29Z,1129.58,0,0,0,NA,2018-04-16 13:13:28
2018-04-16T13:20:30Z,1129.58,0,0,0,NA,2018-04-16 13:13:28
2018-04-16T13:36:29Z,2782.68,1.325,53,0.5,NA,2018-04-16 13:13:28
2018-04-16T13:36:30Z,2784,1.316,53,0.5,NA,2018-04-16 13:13:28
2018-04-16T13:13:28Z,3.51,3.508,86,0.5,114,2018-04-16 13:13:28
2018-04-16T13:13:29Z,6.68,3.172,86,0.5,114,2018-04-16 13:13:28
2018-04-16T13:13:30Z,10,3.322,85,0.5,114,2018-04-16 13:13:28
2018-04-16T13:13:31Z,13.14,3.135,85,0.5,114,2018-04-16 13:13:28
2018-04-16T13:13:32Z,16.95,3.816,85,0.5,114,2018-04-16 13:13:28
2018-04-16T13:13:33Z,20.94,3.984,85,0.5,114,2018-04-16 13:13:28
2018-04-16T13:13:34Z,25.03,4.096,85,0.5,114,2018-04-16 13:13:28
2018-04-16T13:13:35Z,29.21,4.18,85,0.5,116,2018-04-16 13:13:28
2018-04-16T13:13:36Z,33.52,4.301,84,0.5,116,2018-04-16 13:13:28
2018-04-16T13:13:37Z,37.81,4.292,84,0.5,122,2018-04-16 13:13:28
2018-04-16T13:13:38Z,41.82,4.012,84,0.5,122,2018-04-16 13:13:28
2018-04-16T13:13:39Z,45.66,3.835,84,0.5,137,2018-04-16 13:13:28
2018-04-16T13:13:40Z,49.45,3.798,84,0.5,137,2018-04-16 13:13:28
2018-04-16T13:13:41Z,53.44,3.928,84,0.5,137,2018-04-16 13:13:28
2018-04-16T13:13:42Z,57.31,3.928,84,0.5,137,2018-04-16 13:13:28
2018-04-16T13:13:43Z,61.25,3.938,84,0.5,140,2018-04-16 13:13:28
2018-04-16T13:13:44Z,65.21,3.956,84,0.5,143,2018-04-16 13:13:28
2018-04-16T13:13:45Z,69.19,3.984,84,0.5,141,2018-04-16 13:13:28
2018-04-16T13:13:46Z,73.19,4.003,84,0,141,2018-04-16 13:13:28
2018-04-16T13:13:47Z,77.24,4.05,84,0.5,147,2018-04-16 13:13:28
2018-04-16T13:13:48Z,81.25,4.012,84,0.5,147,2018-04-16 13:13:28
2018-04-16T13:13:49Z,85.25,3.994,84,0.5,147,2018-04-16 13:13:28
2018-04-16T13:13:50Z,89.2,3.956,84,0.5,147,2018-04-16 13:13:28
