timestamp,distance,heart_rate,cadence,fractional_cadence,key
2020-02-09T23:56:09Z,0,56,0,0,2020-02-09 23:56:10
2020-02-09T23:56:10Z,0,56,0,0,2020-02-09 23:56:10
2020-02-09T23:56:12Z,0,56,0,0,2020-02-09 23:56:10
2020-02-09T23:56:13Z,0,56,0,0,2020-02-09 23:56:10
2020-02-09T23:56:14Z,0,56,0,0,2020-02-09 23:56:10
2020-02-09T23:56:15Z,0,54,0,0,2020-02-09 23:56:10
2020-02-09T23:56:16Z,0,53,0,0,2020-02-09 23:56:10
2020-02-09T23:56:17Z,0,53,0,0,2020-02-09 23:56:10
2020-02-09T23:56:18Z,0,53,0,0,2020-02-09 23:56:10
2020-02-09T23:56:19Z,0,53,0,0,2020-02-09 23:56:10
2020-02-09T23:56:20Z,0,53,0,0,2020-02-09 23:56:10
2020-02-09T23:56:21Z,0,55,0,0,2020-02-09 23:56:10
2020-02-09T23:56:22Z,0,54,0,0,2020-02-09 23:56:10
2020-02-09T23:56:23Z,0,54,0,0,2020-02-09 23:56:10
2020-02-09T23:56:24Z,0,53,0,0,2020-02-09 23:56:10
2020-02-09T23:56:25Z,0,52,0,0,2020-02-09 23:56:10
2020-02-09T23:56:26Z,0,53,0,0,2020-02-09 23:56:10
2020-02-09T23:56:27Z,0,53,0,0,2020-02-09 23:56:10
2020-02-09T23:56:28Z,0,53,0,0,2020-02-09 23:56:10
2020-02-09T23:56:29Z,0,54,0,0,2020-02-09 23:56:10
2020-02-09T23:56:30Z,0,54,0,0,2020-02-09 23:56:10
2020-02-09T23:56:31Z,0,54,0,0,2020-02-09 23:56:10
2020-02-09T23:56:32Z,0,58,0,0,2020-02-09 23:56:10
2020-02-09T23:56:33Z,0,61,0,0,2020-02-09 23:56:10
2020-02-09T23:56:34Z,0,63,0,0,2020-02-09 23:56:10
2020-02-09T23:56:35Z,0,70,0,0,2020-02-09 23:56:10
2020-02-09T23:56:36Z,0,76,0,0,2020-02-09 23:56:10
2020-02-09T23:56:37Z,0,78,0,0,2020-02-09 23:56:10
2020-02-09T23:56:38Z,0,84,0,0,2020-02-09 23:56:10
2020-02-09T23:56:39Z,0,87,0,0,2020-02-09 23:56:10
2020-02-09T23:56:40Z,0,93,0,0,2020-02-09 23:56:10
2020-02-09T23:56:41Z,0,98,0,0,2020-02-09 23:56:10
2020-02-09T23:56:42Z,0,104,0,0,2020-02-09 23:56:10
2020-02-09T23:56:43Z,0,108,0,0,2020-02-09 23:56:10
2020-02-09T23:56:44Z,0,110,0,0,2020-02-09 23:56:10
2020-02-09T23:56:45Z,0,111,0,0,2020-02-09 23:56:10
2020-02-09T23:56:46Z,0,111,0,0,2020-02-09 23:56:10
2020-02-09T23:56:47Z,0,112,0,0,2020-02-09 23:56:10
2020-02-09T23:56:48Z,0,113,0,0,2020-02-09 23:56:10
2020-02-09T23:56:49Z,0,112,0,0,2020-02-09 23:56:10
2020-02-09T23:56:50Z,0,113,0,0,2020-02-09 23:56:10
2020-02-09T23:56:51Z,0,114,0,0,2020-02-09 23:56:10
2020-02-09T23:56:52Z,0,119,0,0,2020-02-09 23:56:10
2020-02-09T23:56:53Z,0,119,0,0,2020-02-09 23:56:10
2020-02-09T23:56:54Z,0,123,0,0,2020-02-09 23:56:10
2020-02-09T23:56:55Z,0,123,0,0,2020-02-09 23:56:10
2020-02-09T23:56:56Z,0,123,0,0,2020-02-09 23:56:10
2020-02-09T23:56:57Z,0,126,0,0,2020-02-09 23:56:10
2020-02-09T23:56:58Z,0,126,0,0,2020-02-09 23:56:10
2020-02-09T23:56:59Z,0,127,0,0,2020-02-09 23:56:10
2020-02-09T23:57:00Z,0,131,0,0,2020-02-09 23:56:10
2020-02-09T23:57:01Z,0,134,0,0,2020-02-09 23:56:10
2020-02-09T23:57:02Z,0,132,0,0,2020-02-09 23:56:10
2020-02-09T23:57:03Z,0,129,0,0,2020-02-09 23:56:10
2020-02-09T23:57:04Z,0,129,0,0,2020-02-09 23:56:10
2020-02-09T23:57:05Z,0,128,0,0,2020-02-09 23:56:10
2020-02-09T23:57:06Z,0,127,0,0,2020-02-09 23:56:10
2020-02-09T23:57:07Z,0,127,0,0,2020-02-09 23:56:10
2020-02-09T23:57:08Z,0,126,0,0,2020-02-09 23:56:10
2020-02-09T23:57:09Z,0,124,0,0,2020-02-09 23:56:10
2020-02-09T23:57:10Z,0,123,0,0,2020-02-09 23:56:10
2020-02-09T23:57:11Z,0,123,0,0,2020-02-09 23:56:10
2020-02-09T23:57:12Z,0,123,0,0,2020-02-09 23:56:10
2020-02-09T23:57:13Z,0,124,0,0,2020-02-09 23:56:10
2020-02-09T23:57:14Z,0,125,0,0,2020-02-09 23:56:10
2020-02-09T23:57:15Z,0,126,0,0,2020-02-09 23:56:10
2020-02-09T23:57:16Z,0,127,0,0,2020-02-09 23:56:10
2020-02-09T23:57:17Z,0,127,0,0,2020-02-09 23:56:10
2020-02-09T23:57:18Z,0,131,0,0,2020-02-09 23:56:10
2020-02-09T23:57:19Z,0,134,0,0,2020-02-09 23:56:10
2020-02-09T23:57:20Z,0,132,0,0,2020-02-09 23:56:10
2020-02-09T23:57:21Z,0,132,0,0,2020-02-09 23:56:10
2020-02-09T23:57:22Z,0,133,0,0,2020-02-09 23:56:10
2020-02-09T23:57:23Z,0,133,0,0,2020-02-09 23:56:10
2020-02-09T23:57:24Z,0,129,58,0.5,2020-02-09 23:56:10
2020-02-09T23:57:25Z,0,126,0,0,2020-02-09 23:56:10
2020-02-09T23:57:26Z,0,123,0,0,2020-02-09 23:56:10
2020-02-09T23:57:27Z,0,124,0,0,2020-02-09 23:56:10
2020-02-09T23:57:28Z,0,123,0,0,2020-02-09 23:56:10
2020-02-09T23:57:29Z,0,124,0,0,2020-02-09 23:56:10
2020-02-09T23:57:30Z,0,125,0,0,2020-02-09 23:56:10
2020-02-09T23:57:31Z,0,127,0,0,2020-02-09 23:56:10
2020-02-09T23:57:32Z,0,130,0,0,2020-02-09 23:56:10
2020-02-09T23:57:33Z,0,128,0,0,2020-02-09 23:56:10
2020-02-09T23:57:34Z,0,129,0,0,2020-02-09 23:56:10
2020-02-09T23:57:35Z,0,127,0,0,2020-02-09 23:56:10
2020-02-09T23:57:36Z,0,127,0,0,2020-02-09 23:56:10
2020-02-09T23:57:37Z,0,127,0,0,2020-02-09 23:56:10
2020-02-09T23:57:38Z,0,126,0,0,2020-02-09 23:56:10
2020-02-09T23:57:39Z,0,126,0,0,2020-02-09 23:56:10
2020-02-09T23:57:40Z,0,126,0,0,2020-02-09 23:56:10
2020-02-09T23:57:41Z,0,126,0,0,2020-02-09 23:56:10
2020-02-09T23:57:42Z,0,128,0,0,2020-02-09 23:56:10
2020-02-09T23:57:43Z,0,129,0,0,2020-02-09 23:56:10
2020-02-09T23:57:44Z,0,130,0,0,2020-02-09 23:56:10
2020-02-09T23:57:45Z,0,131,0,0,2020-02-09 23:56:10
2020-02-09T23:57:46Z,0,131,0,0,2020-02-09 23:56:10
2020-02-09T23:57:47Z,0,131,0,0,2020-02-09 23:56:10
2020-02-09T23:57:48Z,0,131,0,0,2020-02-09 23:56:10
2020-02-09T23:57:49Z,0,131,0,0,2020-02-09 23:56:10
2020-02-09T23:57:50Z,0,131,0,0,2020-02-09 23:56:10
2020-02-09T23:57:51Z,0,131,0,0,2020-02-09 23:56:10
2020-02-09T23:57:52Z,0,131,0,0,2020-02-09 23:56:10
2020-02-09T23:57:53Z,0,131,0,0,2020-02-09 23:56:10
2020-02-09T23:57:54Z,0,131,0,0,2020-02-09 23:56:10
2020-02-09T23:57:55Z,0,131,0,0,2020-02-09 23:56:10
