distance,speed,heart_rate,time_elapsed,elevation,latitude,longitude,key,smooth_elev,diff_smooth,timestamp
5.75,5.011,83,0,262.45,44.989774245768785,-93.21525430306792,7212651944,262.44202083333334,-0.007979166666643778,2021-07-29T14:47:20Z
12.8,5.281,82,1,262.48,44.98971087858081,-93.21524650789796,7212651944,262.43106162464983,-0.048938375350189744,2021-07-29T14:47:21Z
19.98,5.738,82,2,262.51,44.98964617028832,-93.21524097584188,7212651944,262.4208439153439,-0.08915608465611058,2021-07-29T14:47:22Z
26.76,5.486,83,3,262.6,44.989585150033236,-93.21523410268128,7212651944,262.4114761904762,-0.1885238095238151,2021-07-29T14:47:23Z
33.28,5.374,83,4,262.53,44.98952656053007,-93.21522974409164,7212651944,262.4031880952381,-0.12681190476189386,2021-07-29T14:47:24Z
40.19,5.729,81,5,262.54,44.9894642829895,-93.21522639133036,7212651944,262.3967097505669,-0.14329024943310742,2021-07-29T14:47:25Z
46.94,5.636,80,6,262.53,44.98940343037248,-93.21522345766424,7212651944,262.39192424242424,-0.13807575757573431,2021-07-29T14:47:26Z
52.77,5.477,83,7,262.52,44.98935095965862,-93.21522379294038,7212651944,262.3884244306418,-0.13157556935817638,2021-07-29T14:47:27Z
58.67,5.486,84,8,262.47,44.98929790221155,-93.21522370912136,7212651944,262.38616865079365,-0.08383134920637758,2021-07-29T14:47:28Z
64.41,5.393,87,9,262.44,44.98924626968801,-93.2152262236923,7212651944,262.38506476190474,-0.054935238095254135,2021-07-29T14:47:29Z
70.18,5.486,89,10,262.41,44.98919430188835,-93.215228067711,7212651944,262.3849249084249,-0.025075091575104125,2021-07-29T14:47:30Z
75.9,5.468,90,11,262.37,44.98914283700287,-93.2152291573584,7212651944,262.38569488536154,0.0156948853615404,2021-07-29T14:47:31Z
81.57,5.3,91,12,262.36,44.98909179121256,-93.21523041464388,7212651944,262.3871241496599,0.02712414965986909,2021-07-29T14:47:32Z
87.28,5.281,92,13,262.32,44.98904041014612,-93.21522722952068,7212651944,262.38944006568147,0.06944006568147643,2021-07-29T14:47:33Z
93.17,5.179,92,14,262.31,44.9889877717942,-93.2152188476175,7212651944,262.3932206349206,0.0832206349206217,2021-07-29T14:47:34Z
98.9,5.197,93,15,262.28,44.98893647454679,-93.21521138772368,7212651944,262.3984162826421,0.11841628264210158,2021-07-29T14:47:35Z
104.67,5.281,93,16,262.19,44.98888475820422,-93.21520518511534,7212651944,262.40145775729644,0.21145775729644356,2021-07-29T14:47:36Z
110.37,5.309,94,17,262.19,44.98883337713778,-93.21520552039146,7212651944,262.40589093702,0.21589093701999218,2021-07-29T14:47:37Z
116.06,5.132,94,18,262.24,44.988782247528434,-93.21520443074404,7212651944,262.41161290322583,0.1716129032258209,2021-07-29T14:47:38Z
121.96,4.992,94,19,262.26,44.98872927390039,-93.21519931778312,7212651944,262.4186175115207,0.1586175115207311,2021-07-29T14:47:39Z
127.9,5.141,94,20,262.26,44.98867596499622,-93.21519328281283,7212651944,262.4261751152074,0.1661751152074089,2021-07-29T14:47:40Z
133.72,5.169,94,21,262.28,44.9886235781014,-93.21519018150866,7212651944,262.433732718894,0.15373271889404805,2021-07-29T14:47:41Z
139.35,5.263,94,22,262.3,44.98857303522527,-93.21518716402352,7212651944,262.44119815668205,0.14119815668203728,2021-07-29T14:47:42Z
145.09,5.291,94,23,262.34,44.988521318882704,-93.21518406271936,7212651944,262.44912442396316,0.10912442396318056,2021-07-29T14:47:43Z
150.77,5.318,93,24,262.36,44.98847035691142,-93.21517978794871,7212651944,262.457465437788,0.09746543778800287,2021-07-29T14:47:44Z
156.3,5.104,92,25,262.38,44.988420652225614,-93.21517693810164,7212651944,262.4662211981567,0.08622119815669294,2021-07-29T14:47:45Z
162.05,5.132,92,26,262.42,44.988368935883045,-93.21517878212036,7212651944,262.4753917050691,0.05539170506909841,2021-07-29T14:47:46Z
167.87,5.328,91,27,262.43,44.98831671662629,-93.21518565528096,7212651944,262.48483870967743,0.05483870967742632,2021-07-29T14:47:47Z
173.7,5.328,91,28,262.44,44.98826449736953,-93.21519244462252,7212651944,262.4944239631336,0.054423963133615416,2021-07-29T14:47:48Z
179.46,5.188,91,29,262.47,44.98821345157921,-93.21520468220116,7212651944,262.50442396313366,0.034423963133633606,2021-07-29T14:47:49Z
185.06,5.113,92,30,262.48,44.9881658423692,-93.2152285706252,7212651944,262.5148387096774,0.03483870967738767,2021-07-29T14:47:50Z
190.52,4.983,92,31,262.56,44.98812519013882,-93.215267714113,7212651944,262.52617511520737,-0.03382488479263657,2021-07-29T14:47:51Z
195.38,4.525,92,32,262.72,44.98809853568673,-93.21531641297042,7212651944,262.5383870967742,-0.1816129032258118,2021-07-29T14:47:52Z
200.42,4.647,93,33,262.78,44.98808378353715,-93.21537701413035,7212651944,262.55138248847925,-0.2286175115207243,2021-07-29T14:47:53Z
205.78,4.973,93,34,262.78,44.98807481490075,-93.2154437340796,7212651944,262.56525345622117,-0.21474654377880142,2021-07-29T14:47:54Z
211.53,5.3,94,35,262.77,44.98806953430176,-93.2155164051801,7212651944,262.5799539170507,-0.19004608294926584,2021-07-29T14:47:55Z
217.27,5.421,94,36,262.78,44.98806098476052,-93.21558823809028,7212651944,262.59493087557604,-0.18506912442393286,2021-07-29T14:47:56Z
223.03,5.384,94,37,262.77,44.988053273409605,-93.21566074155272,7212651944,262.6100460829493,-0.15995391705070006,2021-07-29T14:47:57Z
228.76,5.393,97,38,262.75,44.9880482442677,-93.21573316119613,7212651944,262.6242396313364,-0.12576036866357754,2021-07-29T14:47:58Z
234.56,5.608,96,39,262.71,44.98804472386837,-93.21580667048693,7212651944,262.63649769585254,-0.07350230414743919,2021-07-29T14:47:59Z
