timestamp,position_lat,position_long,distance,altitude,speed,heart_rate,cadence,fractional_cadence,key
2018-04-23T13:12:18Z,44.978737626224756,-93.22845001704991,1.32,255.20000000000005,2.659,151,81,0,2018-04-23 13:12:18
2018-04-23T13:12:19Z,44.978738967329264,-93.22844054549932,1.6,255.20000000000005,3.256,151,81,0,2018-04-23 13:12:18
2018-04-23T13:12:20Z,44.97873921878636,-93.22843224741518,1.61,255,0.662,138,0,0,2018-04-23 13:12:18
2018-04-23T13:12:21Z,44.97873921878636,-93.22843224741518,1.61,255,0.662,135,0,0,2018-04-23 13:12:18
2018-04-23T13:12:22Z,44.97873737476766,-93.2284283079207,1.61,255,0.009,129,0,0,2018-04-23 13:12:18
2018-04-23T13:12:23Z,44.97873737476766,-93.22842654772103,1.61,255.39999999999998,0,128,0,0,2018-04-23 13:12:18
2018-04-23T13:12:24Z,44.97874651104212,-93.22842394933105,2.53,255.39999999999998,0,124,0,0,2018-04-23 13:12:18
2018-04-23T13:12:25Z,44.978761933743954,-93.22841389104724,4.37,255.39999999999998,0,124,0,0,2018-04-23 13:12:18
2018-04-23T13:12:26Z,44.97878473252058,-93.22839796543121,7.19,255.39999999999998,0.028,128,0,0,2018-04-23 13:12:18
2018-04-23T13:12:27Z,44.9788080342114,-93.22837793268263,10.22,255.39999999999998,1.11,128,0,0,2018-04-23 13:12:18
2018-04-23T13:12:28Z,44.97882873751223,-93.22835136204958,13.33,255.39999999999998,2.361,128,0,0,2018-04-23 13:12:18
2018-04-23T13:12:29Z,44.978844076395035,-93.22831842117012,16.43,255.39999999999998,2.837,128,83,0,2018-04-23 13:12:18
2018-04-23T13:12:30Z,44.97885078191757,-93.22828254662454,19.33,255.60000000000002,2.986,128,84,0,2018-04-23 13:12:18
2018-04-23T13:12:31Z,44.97884860262275,-93.2282504439354,21.82,255.60000000000002,3.032,126,84,0,2018-04-23 13:12:18
2018-04-23T13:12:32Z,44.97884030453861,-93.2282187603414,24.48,255.60000000000002,3.032,126,84,0.5,2018-04-23 13:12:18
2018-04-23T13:12:33Z,44.97883452102542,-93.22818389162421,27.27,255.60000000000002,2.958,126,84,0.5,2018-04-23 13:12:18
2018-04-23T13:12:34Z,44.978826474398375,-93.22815086692572,30.01,255.79999999999995,2.958,126,84,0,2018-04-23 13:12:18
2018-04-23T13:12:35Z,44.97881700284779,-93.2281170040369,32.87,256,2.958,126,83,0,2018-04-23 13:12:18
2018-04-23T13:12:36Z,44.97880375944078,-93.22808439843357,35.83,256,2.976,132,82,0,2018-04-23 13:12:18
2018-04-23T13:12:37Z,44.97878850437701,-93.22805430740118,38.74,255.79999999999995,2.976,132,82,0,2018-04-23 13:12:18
2018-04-23T13:12:38Z,44.97877358458936,-93.22802572511137,41.54,255.79999999999995,2.986,132,82,0,2018-04-23 13:12:18
2018-04-23T13:12:39Z,44.978759000077844,-93.22799546644092,44.42,255.79999999999995,2.986,136,83,0,2018-04-23 13:12:18
2018-04-23T13:12:40Z,44.97874525375664,-93.22796436958015,47.31,255.79999999999995,2.986,136,83,0,2018-04-23 13:12:18
2018-04-23T13:12:41Z,44.97872991487384,-93.22793302126229,50.32,255.60000000000002,2.976,134,83,0,2018-04-23 13:12:18
2018-04-23T13:12:42Z,44.97871549800038,-93.22790066711605,53.33,255.60000000000002,2.986,134,82,0,2018-04-23 13:12:18
2018-04-23T13:12:43Z,44.9787009973079,-93.22786864824593,56.33,255.79999999999995,2.986,134,82,0,2018-04-23 13:12:18
2018-04-23T13:12:44Z,44.978685323148966,-93.22783746756613,59.34,255.79999999999995,2.986,134,82,0,2018-04-23 13:12:18
2018-04-23T13:12:45Z,44.97866931371391,-93.22780570015311,62.41,256,2.995,134,82,0,2018-04-23 13:12:18
2018-04-23T13:12:46Z,44.97865481302142,-93.22777259163558,65.48,256,2.995,134,83,0,2018-04-23 13:12:18
2018-04-23T13:12:47Z,44.97864358127117,-93.2277409080416,68.27,256,2.995,134,83,0,2018-04-23 13:12:18
2018-04-23T13:12:48Z,44.97863276861608,-93.2277113199234,70.89,255.79999999999995,2.995,134,83,0,2018-04-23 13:12:18
2018-04-23T13:12:49Z,44.9786214530468,-93.22768215090036,73.51,255.79999999999995,2.967,133,83,0.5,2018-04-23 13:12:18
2018-04-23T13:12:50Z,44.97861122712493,-93.22765231132507,76.12,255.79999999999995,2.939,133,83,0,2018-04-23 13:12:18
2018-04-23T13:12:51Z,44.978600749745965,-93.22762406431139,78.64,255.79999999999995,2.939,133,83,0.5,2018-04-23 13:12:18
2018-04-23T13:12:52Z,44.97859236784279,-93.22759305126965,81.25,256,2.93,133,84,0,2018-04-23 13:12:18
