timestamp,position_lat,position_long,distance,altitude,speed,cadence,fractional_cadence,heart_rate,key
2020-07-29T16:08:55Z,45.00611082650721,-93.11852823011577,16136.81,278.4,3.359,80,0,NA,2020-07-29 14:52:19
2020-07-29T16:08:56Z,45.00611082650721,-93.11852823011577,16136.81,278.4,3.378,80,0,NA,2020-07-29 14:52:19
2020-07-29T16:08:57Z,45.00611065886915,-93.11857491731644,16140.49,278,3.387,80,0,NA,2020-07-29 14:52:19
2020-07-29T14:52:17Z,44.98641176149249,-93.1876496784389,0,302.79999999999995,1.325,58,0.5,76,2020-07-29 14:52:19
2020-07-29T14:52:18Z,44.98640472069383,-93.18765881471336,1.06,302.6,1.008,58,0.5,77,2020-07-29 14:52:19
2020-07-29T14:52:19Z,44.986374378204346,-93.18769569508731,5.52,302.6,1.008,58,0.5,80,2020-07-29 14:52:19
2020-07-29T14:52:20Z,44.98635107651353,-93.18772662431002,9.08,302.6,1.782,58,0.5,82,2020-07-29 14:52:19
2020-07-29T14:52:21Z,44.98635107651353,-93.18772662431002,9.08,302.6,2.389,58,0.5,82,2020-07-29 14:52:19
2020-07-29T14:52:22Z,44.986301036551595,-93.18779569119215,16.86,302.6,3.238,91,0,85,2020-07-29 14:52:19
2020-07-29T14:52:23Z,44.986301036551595,-93.18779569119215,16.86,302.6,3.788,91,0,85,2020-07-29 14:52:19
2020-07-29T14:52:24Z,44.98627337627113,-93.18782771006227,20.84,302.79999999999995,3.788,91,0,88,2020-07-29 14:52:19
2020-07-29T14:52:25Z,44.98624512925744,-93.18786148913205,24.95,302.79999999999995,3.704,91,0,88,2020-07-29 14:52:19
2020-07-29T14:52:26Z,44.986218474805355,-93.18789241835475,28.78,303,3.592,90,0,90,2020-07-29 14:52:19
2020-07-29T14:52:27Z,44.98619291000068,-93.18791530095041,32.14,303,3.592,90,0,90,2020-07-29 14:52:19
2020-07-29T14:52:28Z,44.98616692610085,-93.18792921490967,35.2,303,3.48,89,0,92,2020-07-29 14:52:19
2020-07-29T14:52:29Z,44.98613867908716,-93.18793910555542,38.42,302.79999999999995,3.518,88,0,92,2020-07-29 14:52:19
2020-07-29T14:52:30Z,44.9861107673496,-93.18794757127762,41.59,302.6,3.424,88,0,93,2020-07-29 14:52:19
2020-07-29T14:52:31Z,44.98608193360269,-93.18795653991401,44.87,302.79999999999995,3.424,87,0,94,2020-07-29 14:52:19
2020-07-29T14:52:32Z,44.9860520940274,-93.18796835839748,48.32,303.20000000000005,3.387,86,0,95,2020-07-29 14:52:19
2020-07-29T14:52:33Z,44.9860277865082,-93.18798780441284,51.41,303.20000000000005,3.34,86,0,95,2020-07-29 14:52:19
