timestamp,distance,cadence,fractional_cadence,heart_rate,key
2018-03-02T23:37:23Z,0,0,0,NA,2018-03-02 23:37:17
2018-03-02T23:37:15Z,0,57,0.5,86,2018-03-02 23:37:17
2018-03-02T23:37:17Z,0,0,0,85,2018-03-02 23:37:17
2018-03-02T23:37:18Z,0,0,0,85,2018-03-02 23:37:17
2018-03-02T23:37:19Z,0,0,0,85,2018-03-02 23:37:17
2018-03-02T23:37:20Z,0,0,0,85,2018-03-02 23:37:17
2018-03-02T23:37:21Z,0,0,0,84,2018-03-02 23:37:17
2018-03-02T23:37:22Z,0,0,0,84,2018-03-02 23:37:17
2018-03-02T23:37:24Z,0,0,0,92,2018-03-02 23:37:17
2018-03-02T23:37:25Z,0,0,0,92,2018-03-02 23:37:17
2018-03-02T23:37:26Z,0,0,0,92,2018-03-02 23:37:17
2018-03-02T23:37:27Z,0,0,0,92,2018-03-02 23:37:17
2018-03-02T23:37:28Z,0,0,0,92,2018-03-02 23:37:17
2018-03-02T23:37:29Z,0,0,0,92,2018-03-02 23:37:17
2018-03-02T23:37:30Z,0,0,0,92,2018-03-02 23:37:17
2018-03-02T23:37:31Z,0,0,0,92,2018-03-02 23:37:17
2018-03-02T23:37:32Z,0,0,0,92,2018-03-02 23:37:17
2018-03-02T23:37:33Z,0,0,0,93,2018-03-02 23:37:17
2018-03-02T23:37:34Z,0,0,0,95,2018-03-02 23:37:17
2018-03-02T23:37:35Z,0,0,0,95,2018-03-02 23:37:17
2018-03-02T23:37:36Z,0,0,0,95,2018-03-02 23:37:17
2018-03-02T23:37:37Z,0,0,0,95,2018-03-02 23:37:17
2018-03-02T23:37:38Z,0,0,0,95,2018-03-02 23:37:17
2018-03-02T23:37:39Z,0,0,0,95,2018-03-02 23:37:17
2018-03-02T23:37:40Z,0,0,0,95,2018-03-02 23:37:17
2018-03-02T23:37:41Z,0,0,0,95,2018-03-02 23:37:17
2018-03-02T23:37:42Z,0,0,0,95,2018-03-02 23:37:17
2018-03-02T23:37:43Z,0,0,0,95,2018-03-02 23:37:17
2018-03-02T23:37:44Z,0,0,0,95,2018-03-02 23:37:17
2018-03-02T23:37:45Z,0,0,0,95,2018-03-02 23:37:17
2018-03-02T23:37:46Z,0,0,0,95,2018-03-02 23:37:17
2018-03-02T23:37:47Z,0,0,0,95,2018-03-02 23:37:17
2018-03-02T23:37:48Z,0,0,0,101,2018-03-02 23:37:17
2018-03-02T23:37:49Z,0,0,0,101,2018-03-02 23:37:17
2018-03-02T23:37:50Z,0,0,0,102,2018-03-02 23:37:17
2018-03-02T23:37:51Z,0,0,0,102,2018-03-02 23:37:17
2018-03-02T23:37:52Z,0,0,0,102,2018-03-02 23:37:17
2018-03-02T23:37:53Z,0,0,0,108,2018-03-02 23:37:17
2018-03-02T23:37:54Z,0,0,0,108,2018-03-02 23:37:17
2018-03-02T23:37:55Z,0,0,0,108,2018-03-02 23:37:17
2018-03-02T23:37:56Z,0,0,0,108,2018-03-02 23:37:17
2018-03-02T23:37:57Z,0,0,0,108,2018-03-02 23:37:17
2018-03-02T23:37:58Z,0,0,0,108,2018-03-02 23:37:17
2018-03-02T23:37:59Z,0,0,0,108,2018-03-02 23:37:17
2018-03-02T23:38:00Z,0,0,0,108,2018-03-02 23:37:17
2018-03-02T23:38:01Z,0,0,0,108,2018-03-02 23:37:17
2018-03-02T23:38:02Z,0,0,0,107,2018-03-02 23:37:17
2018-03-02T23:38:03Z,0,0,0,105,2018-03-02 23:37:17
2018-03-02T23:38:04Z,0,0,0,105,2018-03-02 23:37:17
2018-03-02T23:38:05Z,0,0,0,104,2018-03-02 23:37:17
2018-03-02T23:38:06Z,0,0,0,104,2018-03-02 23:37:17
2018-03-02T23:38:07Z,0,0,0,104,2018-03-02 23:37:17
2018-03-02T23:38:08Z,0,0,0,104,2018-03-02 23:37:17
2018-03-02T23:38:09Z,0,0,0,104,2018-03-02 23:37:17
2018-03-02T23:38:10Z,0,0,0,104,2018-03-02 23:37:17
2018-03-02T23:38:11Z,0,0,0,104,2018-03-02 23:37:17
2018-03-02T23:38:12Z,0,0,0,107,2018-03-02 23:37:17
2018-03-02T23:38:13Z,0,0,0,106,2018-03-02 23:37:17
2018-03-02T23:38:14Z,0,0,0,104,2018-03-02 23:37:17
2018-03-02T23:38:15Z,0,0,0,104,2018-03-02 23:37:17
2018-03-02T23:38:16Z,0,0,0,104,2018-03-02 23:37:17
2018-03-02T23:38:17Z,0,0,0,104,2018-03-02 23:37:17
2018-03-02T23:38:18Z,0,0,0,104,2018-03-02 23:37:17
2018-03-02T23:38:19Z,0,0,0,104,2018-03-02 23:37:17
2018-03-02T23:38:20Z,0,0,0,103,2018-03-02 23:37:17
2018-03-02T23:38:21Z,0,0,0,103,2018-03-02 23:37:17
2018-03-02T23:38:22Z,0,0,0,103,2018-03-02 23:37:17
2018-03-02T23:38:23Z,0,0,0,102,2018-03-02 23:37:17
2018-03-02T23:38:24Z,0,0,0,102,2018-03-02 23:37:17
2018-03-02T23:38:25Z,0,0,0,100,2018-03-02 23:37:17
2018-03-02T23:38:26Z,0,0,0,98,2018-03-02 23:37:17
2018-03-02T23:38:27Z,0,0,0,95,2018-03-02 23:37:17
2018-03-02T23:38:28Z,0,0,0,92,2018-03-02 23:37:17
2018-03-02T23:38:29Z,0,0,0,91,2018-03-02 23:37:17
2018-03-02T23:38:30Z,0,0,0,90,2018-03-02 23:37:17
2018-03-02T23:38:31Z,0,0,0,90,2018-03-02 23:37:17
2018-03-02T23:38:32Z,0,0,0,89,2018-03-02 23:37:17
2018-03-02T23:38:33Z,0,0,0,90,2018-03-02 23:37:17
2018-03-02T23:38:34Z,0,0,0,90,2018-03-02 23:37:17
2018-03-02T23:38:35Z,0,0,0,90,2018-03-02 23:37:17
2018-03-02T23:38:36Z,0,0,0,91,2018-03-02 23:37:17
2018-03-02T23:38:37Z,0,0,0,92,2018-03-02 23:37:17
2018-03-02T23:38:38Z,0,0,0,92,2018-03-02 23:37:17
2018-03-02T23:38:39Z,0,0,0,93,2018-03-02 23:37:17
2018-03-02T23:38:40Z,0,0,0,93,2018-03-02 23:37:17
2018-03-02T23:38:41Z,0,0,0,94,2018-03-02 23:37:17
2018-03-02T23:38:42Z,0,0,0,94,2018-03-02 23:37:17
2018-03-02T23:38:43Z,0,0,0,95,2018-03-02 23:37:17
