timestamp,position_lat,position_long,distance,altitude,speed,heart_rate,cadence,fractional_cadence,key
2018-06-06T12:19:39Z,18.919625971466303,-99.23746355809271,0,1517.8,0.588,89,0,0,2018-06-06 12:19:44
2018-06-06T12:19:40Z,18.91963074915111,-99.23746347427368,0.52,1517.6,0.037,89,0,0,2018-06-06 12:19:44
2018-06-06T12:19:41Z,18.91963804140687,-99.23746121115983,1.36,1517.4,0.047,89,0,0,2018-06-06 12:19:44
2018-06-06T12:19:42Z,18.919654386118054,-99.23746070824564,3.17,1517.2,0.047,98,0,0,2018-06-06 12:19:44
2018-06-06T12:19:43Z,18.91967073082924,-99.23746238462627,4.99,1517.2,0.047,98,87,0.5,2018-06-06 12:19:44
2018-06-06T12:19:44Z,18.91969621181488,-99.23745802603662,7.74,1517.2,0.065,98,87,0.5,2018-06-06 12:19:44
2018-06-06T12:19:45Z,18.91972647048533,-99.23745358362794,11.05,1517.2,2.211,98,86,0,2018-06-06 12:19:44
2018-06-06T12:19:46Z,18.919747173786163,-99.23745458945632,13.34,1517.2,2.361,98,83,0.5,2018-06-06 12:19:44
2018-06-06T12:19:47Z,18.919772654771805,-99.23745048232377,16.09,1517.2,2.361,98,83,0.5,2018-06-06 12:19:44
2018-06-06T12:19:48Z,18.919797632843256,-99.23744629137218,18.77,1517.4,2.613,106,83,0.5,2018-06-06 12:19:44
2018-06-06T12:19:49Z,18.919819174334407,-99.23744243569672,21.03,1517.4,2.613,106,83,0.5,2018-06-06 12:19:44
2018-06-06T12:19:50Z,18.919838620349765,-99.23743891529739,23.09,1517.6,2.519,107,83,0.5,2018-06-06 12:19:44
2018-06-06T12:19:51Z,18.91985454596579,-99.23743522726,24.73,1517.8,2.519,107,83,0.5,2018-06-06 12:19:44
2018-06-06T12:19:52Z,18.919869884848595,-99.23743162304163,26.37,1518,2.305,106,84,0.5,2018-06-06 12:19:44
2018-06-06T12:19:53Z,18.919882709160447,-99.23742516897619,27.85,1518.2,2.305,106,84,0.5,2018-06-06 12:19:44
2018-06-06T12:19:54Z,18.91989846713841,-99.23741804435849,29.65,1518.6,2.286,106,84,0.5,2018-06-06 12:19:44
2018-06-06T12:19:55Z,18.91991565003991,-99.23740966245532,31.66,1518.8,2.23,106,84,0.5,2018-06-06 12:19:44
2018-06-06T12:19:56Z,18.91993073746562,-99.23740136437118,33.45,1519,2.23,105,84,0,2018-06-06 12:19:44
2018-06-06T12:19:57Z,18.91994582489133,-99.23739256337285,35.29,1519.4,2.295,105,84,0,2018-06-06 12:19:44
2018-06-06T12:19:58Z,18.919957475736737,-99.23738745041192,36.68,1519.8,2.295,105,84,0,2018-06-06 12:19:44
2018-06-06T12:19:59Z,18.919974910095334,-99.2373879533261,38.55,1520,2.295,117,84,0,2018-06-06 12:19:44
2018-06-06T12:20:00Z,18.919998966157436,-99.23739340156317,41.24,1520,2.258,117,84,0,2018-06-06 12:19:44
2018-06-06T12:20:01Z,18.920024866238236,-99.23739809542894,44.1,1520.2,2.258,117,83,0.5,2018-06-06 12:19:44
2018-06-06T12:20:02Z,18.920051269233227,-99.2374053876847,47.11,1520.2,2.258,117,83,0.5,2018-06-06 12:19:44
2018-06-06T12:20:03Z,18.920074738562107,-99.23740790225565,49.73,1520.4,2.295,117,83,0.5,2018-06-06 12:19:44
2018-06-06T12:20:04Z,18.920098543167114,-99.23741117119789,52.35,1520.8,2.342,117,83,0.5,2018-06-06 12:19:44
2018-06-06T12:20:05Z,18.920123521238565,-99.23741544596851,55.16,1521,2.361,117,83,0.5,2018-06-06 12:19:44
2018-06-06T12:20:06Z,18.92014615237713,-99.237414104864,57.66,1521.4,2.379,116,83,0,2018-06-06 12:19:44
2018-06-06T12:20:07Z,18.920164927840233,-99.23741309903562,59.74,1521.6,2.407,116,83,0,2018-06-06 12:19:44
2018-06-06T12:20:08Z,18.920183954760432,-99.2374106682837,61.86,1522.2,2.407,116,82,0,2018-06-06 12:19:44
2018-06-06T12:20:09Z,18.920204741880298,-99.23740941099823,64.16,1523,2.398,117,82,0,2018-06-06 12:19:44
2018-06-06T12:20:10Z,18.920224774628878,-99.23741075210273,66.38,1523.8,2.398,117,84,0,2018-06-06 12:19:44
2018-06-06T12:20:11Z,18.920245058834553,-99.23741418868303,68.66,1524.6,2.398,117,84,0,2018-06-06 12:19:44
2018-06-06T12:20:12Z,18.920265091583133,-99.23741603270173,70.87,1525.2,2.426,117,84,0,2018-06-06 12:19:44
2018-06-06T12:20:13Z,18.920287555083632,-99.2374172899872,73.36,1526,2.426,117,83,0,2018-06-06 12:19:44
2018-06-06T12:20:14Z,18.92030985094607,-99.23742315731943,75.9,1526.6,2.426,119,83,0,2018-06-06 12:19:44
2018-06-06T12:20:15Z,18.920331643894315,-99.23742743209004,78.36,1527.2,2.417,119,83,0,2018-06-06 12:19:44
2018-06-06T12:20:16Z,18.920351173728704,-99.23743086867034,80.55,1527.8,2.407,119,83,0,2018-06-06 12:19:44
2018-06-06T12:20:17Z,18.920370200648904,-99.23743765801191,82.76,1528,2.407,119,83,0,2018-06-06 12:19:44
2018-06-06T12:20:18Z,18.920391155406833,-99.23744930885732,85.37,1528,2.389,119,82,0,2018-06-06 12:19:44
2018-06-06T12:20:19Z,18.920412780717015,-99.2374489735812,87.58,1528.6,2.379,119,82,0,2018-06-06 12:19:44
2018-06-06T12:20:20Z,18.920434238389134,-99.2374466266483,89.81,1529.6,2.379,119,82,0,2018-06-06 12:19:44
2018-06-06T12:20:21Z,18.92045552842319,-99.23744511790574,92.09,1530.4,2.379,120,82,0,2018-06-06 12:19:44
2018-06-06T12:20:22Z,18.920477824285626,-99.23744469881058,94.52,1531.2,2.379,121,83,0,2018-06-06 12:19:44
2018-06-06T12:20:23Z,18.92050003632903,-99.23744520172477,96.97,1531.8,2.379,121,83,0,2018-06-06 12:19:44
2018-06-06T12:20:24Z,18.92052107490599,-99.23744696192443,99.29,1532.4,2.379,121,83,0,2018-06-06 12:19:44
2018-06-06T12:20:25Z,18.920538425445557,-99.23744805157185,101.15,1533.2,2.379,121,83,0,2018-06-06 12:19:44
2018-06-06T12:20:26Z,18.92055912874639,-99.23745023086667,103.44,1534,2.379,122,82,0,2018-06-06 12:19:44
2018-06-06T12:20:27Z,18.92057371325791,-99.23744964413345,105.04,1534.8,2.361,122,82,0,2018-06-06 12:19:44
2018-06-06T12:20:28Z,18.92059131525457,-99.23744671046734,106.99,1535.4,2.361,123,83,0,2018-06-06 12:19:44
2018-06-06T12:20:29Z,18.92061134800315,-99.23744520172477,109.21,1536,2.351,123,83,0,2018-06-06 12:19:44
2018-06-06T12:20:30Z,18.92063431441784,-99.23744838684797,111.77,1536.4,2.342,123,83,0,2018-06-06 12:19:44
2018-06-06T12:20:31Z,18.9206553529948,-99.23745006322861,114.1,1537,2.342,124,83,0,2018-06-06 12:19:44
2018-06-06T12:20:32Z,18.920677229762077,-99.23744972795248,116.53,1537.4,2.333,124,83,0,2018-06-06 12:19:44
2018-06-06T12:20:33Z,18.920701537281275,-99.23744947649539,119.21,1538,2.333,125,83,0,2018-06-06 12:19:44
2018-06-06T12:20:34Z,18.92072768881917,-99.23745417036116,122.14,1538.6,2.333,125,83,0,2018-06-06 12:19:44
2018-06-06T12:20:35Z,18.920750403776765,-99.23745492473245,124.65,1539,2.342,125,83,0,2018-06-06 12:19:44
2018-06-06T12:20:36Z,18.920771274715662,-99.23745450563729,126.95,1539.4,2.361,125,83,0,2018-06-06 12:19:44
2018-06-06T12:20:37Z,18.920793319121003,-99.23745157197118,129.42,1539.6,2.361,125,82,0,2018-06-06 12:19:44
2018-06-06T12:20:38Z,18.920814944431186,-99.23745023086667,131.81,1540,2.361,126,82,0,2018-06-06 12:19:44
2018-06-06T12:20:39Z,18.920836905017495,-99.2374521587044,134.24,1539.8,2.361,126,82,0,2018-06-06 12:19:44
2018-06-06T12:20:40Z,18.920856099575758,-99.23745827749372,136.45,1540,2.361,127,81,0,2018-06-06 12:19:44
2018-06-06T12:20:41Z,18.920874120667577,-99.23746305517852,138.49,1540,2.361,127,81,0,2018-06-06 12:19:44
2018-06-06T12:20:42Z,18.920891555026174,-99.23747110180557,140.58,1540,2.361,127,81,0,2018-06-06 12:19:44
2018-06-06T12:20:43Z,18.92091385088861,-99.23747152090073,143.05,1540,2.351,127,81,0,2018-06-06 12:19:44
2018-06-06T12:20:44Z,18.92093480564654,-99.23747059889138,145.37,1540.6,2.342,127,81,0,2018-06-06 12:19:44
2018-06-06T12:20:45Z,18.92095726914704,-99.23747403547168,147.89,1540.8,2.342,127,81,0,2018-06-06 12:19:44
2018-06-06T12:20:46Z,18.920979229733348,-99.2374709341675,150.33,1540.6,2.342,127,82,0,2018-06-06 12:19:44
2018-06-06T12:20:47Z,18.92099943011999,-99.23747336491942,152.58,1540.8,2.342,129,82,0,2018-06-06 12:19:44
2018-06-06T12:20:48Z,18.921020720154047,-99.237474873662,154.93,1541.2,2.342,129,82,0,2018-06-06 12:19:44
2018-06-06T12:20:49Z,18.921040585264564,-99.2374764662236,157.14,1541.8,2.342,129,82,0,2018-06-06 12:19:44
2018-06-06T12:20:50Z,18.92105952836573,-99.237480154261,159.27,1542.2,2.342,129,82,0,2018-06-06 12:19:44
2018-06-06T12:20:51Z,18.921077717095613,-99.23748987726867,161.46,1542.8,2.342,130,82,0,2018-06-06 12:19:44
2018-06-06T12:20:52Z,18.921100683510303,-99.23749163746834,164,1542.8,2.333,130,82,0,2018-06-06 12:19:44
2018-06-06T12:20:53Z,18.921123230829835,-99.23749331384897,166.51,1543,2.333,130,82,0,2018-06-06 12:19:44
2018-06-06T12:20:54Z,18.92114594578743,-99.23749540932477,169.02,1543.6,2.333,130,82,0,2018-06-06 12:19:44
2018-06-06T12:20:55Z,18.921168828383088,-99.2374920565635,171.52,1544.6,2.333,130,82,0,2018-06-06 12:19:44
2018-06-06T12:20:56Z,18.921190034598112,-99.23748794943094,173.77,1545.8,2.342,130,82,0,2018-06-06 12:19:44
2018-06-06T12:20:57Z,18.92120989970863,-99.23749289475381,176.03,1545.8,2.342,130,82,0,2018-06-06 12:19:44
2018-06-06T12:20:58Z,18.921229345723987,-99.23749825917184,178.24,1546,2.342,130,82,0,2018-06-06 12:19:44
2018-06-06T12:20:59Z,18.921250719577074,-99.23750521615148,180.69,1546.6,2.333,130,81,0,2018-06-06 12:19:44
2018-06-06T12:21:00Z,18.921274188905954,-99.23750588670373,183.28,1546.4,2.333,130,81,0,2018-06-06 12:19:44
2018-06-06T12:21:01Z,18.921294724568725,-99.23751091584563,185.62,1546.8,2.333,130,81,0,2018-06-06 12:19:44
2018-06-06T12:21:02Z,18.92131743952632,-99.23751762136817,188.22,1547,2.333,130,81,0,2018-06-06 12:19:44
2018-06-06T12:21:03Z,18.9213409088552,-99.23752583563328,190.96,1547.2,2.342,130,82,0,2018-06-06 12:19:44
2018-06-06T12:21:04Z,18.92136488109827,-99.23753044568002,193.65,1547.2,2.342,130,82,0,2018-06-06 12:19:44
2018-06-06T12:21:05Z,18.921389188617468,-99.23753874376416,196.46,1547.4,2.351,130,83,0,2018-06-06 12:19:44
2018-06-06T12:21:06Z,18.921414501965046,-99.23754578456283,199.35,1547.4,2.351,130,83,0,2018-06-06 12:19:44
2018-06-06T12:21:07Z,18.921436797827482,-99.23755366355181,201.93,1547.4,2.361,130,82,0,2018-06-06 12:19:44
2018-06-06T12:21:08Z,18.92146068625152,-99.23755835741758,204.61,1547,2.37,131,82,0,2018-06-06 12:19:44
2018-06-06T12:21:09Z,18.921482898294926,-99.23756171017885,207.1,1547.2,2.37,131,82,0,2018-06-06 12:19:44
2018-06-06T12:21:10Z,18.921503517776728,-99.2375679127872,209.47,1547.4,2.379,131,82,0,2018-06-06 12:19:44
2018-06-06T12:21:11Z,18.921526735648513,-99.23757277429104,212.08,1547.4,2.379,131,81,0,2018-06-06 12:19:44
2018-06-06T12:21:12Z,18.921548863872886,-99.23757654614747,214.57,1547.2,2.389,131,81,0,2018-06-06 12:19:44
