timestamp,distance,heart_rate,cadence,fractional_cadence,key
2018-09-18T00:23:11Z,0,94,0,0,2018-09-18 00:23:11
2018-09-18T00:23:12Z,0,94,0,0,2018-09-18 00:23:11
2018-09-18T00:23:13Z,0,94,0,0,2018-09-18 00:23:11
2018-09-18T00:23:14Z,0,94,0,0,2018-09-18 00:23:11
2018-09-18T00:23:15Z,0,94,0,0,2018-09-18 00:23:11
2018-09-18T00:23:16Z,0,94,0,0,2018-09-18 00:23:11
2018-09-18T00:23:17Z,0,94,0,0,2018-09-18 00:23:11
2018-09-18T00:23:18Z,0,94,0,0,2018-09-18 00:23:11
2018-09-18T00:23:19Z,0,94,0,0,2018-09-18 00:23:11
2018-09-18T00:23:20Z,0,94,0,0,2018-09-18 00:23:11
2018-09-18T00:23:21Z,0,94,0,0,2018-09-18 00:23:11
2018-09-18T00:23:22Z,0,94,0,0,2018-09-18 00:23:11
2018-09-18T00:23:23Z,0,94,0,0,2018-09-18 00:23:11
2018-09-18T00:23:24Z,0,93,0,0,2018-09-18 00:23:11
2018-09-18T00:23:25Z,0,93,0,0,2018-09-18 00:23:11
2018-09-18T00:23:26Z,0,93,0,0,2018-09-18 00:23:11
2018-09-18T00:23:27Z,0,93,0,0,2018-09-18 00:23:11
2018-09-18T00:23:28Z,0,93,0,0,2018-09-18 00:23:11
2018-09-18T00:23:29Z,0,93,0,0,2018-09-18 00:23:11
2018-09-18T00:23:30Z,0,92,0,0,2018-09-18 00:23:11
2018-09-18T00:23:31Z,0,92,0,0,2018-09-18 00:23:11
2018-09-18T00:23:32Z,0,92,0,0,2018-09-18 00:23:11
2018-09-18T00:23:33Z,0,92,0,0,2018-09-18 00:23:11
2018-09-18T00:23:34Z,0,91,0,0,2018-09-18 00:23:11
2018-09-18T00:23:35Z,0,91,0,0,2018-09-18 00:23:11
2018-09-18T00:23:36Z,0,91,0,0,2018-09-18 00:23:11
2018-09-18T00:23:37Z,0,91,0,0,2018-09-18 00:23:11
2018-09-18T00:23:38Z,0,92,0,0,2018-09-18 00:23:11
2018-09-18T00:23:39Z,0,93,0,0,2018-09-18 00:23:11
2018-09-18T00:23:40Z,0,96,0,0,2018-09-18 00:23:11
2018-09-18T00:23:41Z,0,97,60,0,2018-09-18 00:23:11
2018-09-18T00:23:42Z,0,99,60,0,2018-09-18 00:23:11
2018-09-18T00:23:43Z,0,100,60,0,2018-09-18 00:23:11
2018-09-18T00:23:44Z,0,101,60,0,2018-09-18 00:23:11
2018-09-18T00:23:45Z,0,99,60,0,2018-09-18 00:23:11
2018-09-18T00:23:46Z,0,100,60,0,2018-09-18 00:23:11
2018-09-18T00:23:47Z,0,101,60,0,2018-09-18 00:23:11
2018-09-18T00:23:48Z,0,101,0,0,2018-09-18 00:23:11
2018-09-18T00:23:49Z,0,100,0,0,2018-09-18 00:23:11
2018-09-18T00:23:50Z,0,101,0,0,2018-09-18 00:23:11
2018-09-18T00:23:51Z,0,101,0,0,2018-09-18 00:23:11
2018-09-18T00:23:52Z,0,101,0,0,2018-09-18 00:23:11
2018-09-18T00:23:53Z,0,100,0,0,2018-09-18 00:23:11
2018-09-18T00:23:54Z,0,98,0,0,2018-09-18 00:23:11
2018-09-18T00:23:55Z,0,99,0,0,2018-09-18 00:23:11
2018-09-18T00:23:56Z,0,97,0,0,2018-09-18 00:23:11
2018-09-18T00:23:57Z,0,97,0,0,2018-09-18 00:23:11
2018-09-18T00:23:58Z,0,99,0,0,2018-09-18 00:23:11
2018-09-18T00:23:59Z,0,101,0,0,2018-09-18 00:23:11
