longitude,latitude,timestamp,distance,speed,heart_rate,cadence,time_elapsed,elevation,key
NA,NA,2022-02-06T16:45:11Z,3.17,3.172,73,87,0,0,8249453094
NA,NA,2022-02-06T16:45:12Z,6.34,3.172,74,87,1,0,8249453094
NA,NA,2022-02-06T16:45:14Z,10.04,3.695,76,88,3,0,8249453094
NA,NA,2022-02-06T16:45:15Z,13.73,3.695,76,88,4,0,8249453094
NA,NA,2022-02-06T16:45:16Z,17.65,3.919,78,88,5,0,8249453094
NA,NA,2022-02-06T16:45:17Z,21.62,3.966,79,89,6,0,8249453094
NA,NA,2022-02-06T16:45:18Z,24.96,3.34,81,90,7,0,8249453094
NA,NA,2022-02-06T16:45:19Z,27.97,3.014,82,90,8,0,8249453094
NA,NA,2022-02-06T16:45:20Z,30.76,2.79,84,91,9,0,8249453094
NA,NA,2022-02-06T16:45:21Z,34.06,3.303,85,91,10,0,8249453094
NA,NA,2022-02-06T16:45:22Z,37.34,3.275,87,90,11,0,8249453094
NA,NA,2022-02-06T16:45:23Z,40.95,3.611,90,90,12,0,8249453094
NA,NA,2022-02-06T16:45:24Z,44.74,3.788,92,91,13,0,8249453094
NA,NA,2022-02-06T16:45:25Z,48.66,3.919,93,91,14,0,8249453094
NA,NA,2022-02-06T16:45:26Z,52.63,3.966,95,91,15,0,8249453094
NA,NA,2022-02-06T16:45:27Z,56.62,3.994,96,91,16,0,8249453094
NA,NA,2022-02-06T16:45:28Z,60.53,3.919,96,91,17,0,8249453094
NA,NA,2022-02-06T16:45:29Z,64.37,3.835,97,91,18,0,8249453094
NA,NA,2022-02-06T16:45:30Z,68.23,3.863,98,90,19,0,8249453094
NA,NA,2022-02-06T16:45:31Z,72.09,3.854,98,90,20,0,8249453094
NA,NA,2022-02-06T16:45:32Z,75.94,3.854,99,90,21,0,8249453094
NA,NA,2022-02-06T16:45:33Z,79.54,3.602,99,90,22,0,8249453094
NA,NA,2022-02-06T16:45:34Z,82.74,3.2,99,90,23,0,8249453094
NA,NA,2022-02-06T16:45:35Z,85.82,3.079,100,90,24,0,8249453094
NA,NA,2022-02-06T16:45:36Z,88.68,2.855,100,90,25,0,8249453094
NA,NA,2022-02-06T16:45:37Z,91.05,2.37,101,90,26,0,8249453094
NA,NA,2022-02-06T16:45:38Z,93.85,2.799,101,91,27,0,8249453094
NA,NA,2022-02-06T16:45:39Z,96.58,2.734,102,91,28,0,8249453094
NA,NA,2022-02-06T16:45:40Z,99.85,3.266,103,91,29,0,8249453094
NA,NA,2022-02-06T16:45:41Z,103.06,3.21,104,90,30,0,8249453094
NA,NA,2022-02-06T16:45:42Z,106.3,3.247,105,90,31,0,8249453094
NA,NA,2022-02-06T16:45:43Z,109.63,3.331,105,90,32,0,8249453094
NA,NA,2022-02-06T16:45:44Z,113.18,3.546,106,90,33,0,8249453094
NA,NA,2022-02-06T16:45:45Z,116.93,3.751,107,89,34,0,8249453094
NA,NA,2022-02-06T16:45:46Z,120.69,3.76,107,89,35,0,8249453094
NA,NA,2022-02-06T16:45:47Z,124.53,3.835,107,89,36,0,8249453094
NA,NA,2022-02-06T16:45:48Z,128.35,3.826,107,89,37,0,8249453094
NA,NA,2022-02-06T16:45:49Z,132.18,3.826,108,90,38,0,8249453094
NA,NA,2022-02-06T16:45:50Z,135.97,3.798,108,90,39,0,8249453094
NA,NA,2022-02-06T16:45:51Z,139.74,3.76,109,89,40,0,8249453094
NA,NA,2022-02-06T16:45:52Z,143.51,3.779,109,89,41,0,8249453094
NA,NA,2022-02-06T16:45:53Z,147.28,3.76,111,89,42,0,8249453094
NA,NA,2022-02-06T16:45:54Z,151.02,3.751,111,89,43,0,8249453094
NA,NA,2022-02-06T16:45:55Z,154.77,3.742,111,89,44,0,8249453094
NA,NA,2022-02-06T16:45:56Z,158.47,3.704,112,89,45,0,8249453094
NA,NA,2022-02-06T16:45:57Z,162.14,3.667,112,89,46,0,8249453094
NA,NA,2022-02-06T16:45:58Z,165.78,3.648,112,89,47,0,8249453094
NA,NA,2022-02-06T16:45:59Z,169.45,3.667,113,89,48,0,8249453094
NA,NA,2022-02-06T16:46:00Z,173.15,3.695,113,89,49,0,8249453094
NA,NA,2022-02-06T16:46:01Z,176.86,3.714,114,89,50,0,8249453094
NA,NA,2022-02-06T16:46:02Z,180.59,3.723,114,88,51,0,8249453094
NA,NA,2022-02-06T16:46:03Z,184.28,3.695,114,88,52,0,8249453094
NA,NA,2022-02-06T16:46:04Z,187.92,3.639,114,88,53,0,8249453094
NA,NA,2022-02-06T16:46:05Z,191.42,3.499,114,88,54,0,8249453094
NA,NA,2022-02-06T16:46:06Z,194.83,3.415,114,88,55,0,8249453094
NA,NA,2022-02-06T16:46:07Z,198.13,3.294,114,88,56,0,8249453094
NA,NA,2022-02-06T16:46:08Z,201.45,3.322,114,88,57,0,8249453094
NA,NA,2022-02-06T16:50:48Z,201.45,0,58,0,337,0,8249453094
NA,NA,2022-02-06T16:50:49Z,201.45,0,59,0,338,0,8249453094
NA,NA,2022-02-06T16:50:50Z,202.73,1.288,60,58,339,0,8249453094
NA,NA,2022-02-06T16:50:51Z,204.18,1.446,60,58,340,0,8249453094
NA,NA,2022-02-06T16:50:52Z,206.03,1.847,62,58,341,0,8249453094
NA,NA,2022-02-06T16:50:53Z,208.17,2.137,63,58,342,0,8249453094
