timestamp,position_lat,position_long,distance,altitude,speed,heart_rate,key
2019-07-12T11:17:44Z,44.98602770268917,-93.22631103917956,0,253.79999999999995,5.365,97,2019-07-12 11:17:45
2019-07-12T11:17:45Z,44.986014710739255,-93.22635143995285,3.34,249.60000000000002,5.272,96,2019-07-12 11:17:45
2019-07-12T11:17:46Z,44.98601102270186,-93.22643048129976,9.58,250.20000000000005,5.188,96,2019-07-12 11:17:45
2019-07-12T11:17:47Z,44.986010268330574,-93.22650155983865,15.19,251.20000000000005,5.468,96,2019-07-12 11:17:45
2019-07-12T11:17:48Z,44.98600926250219,-93.22657749988139,21.18,251.79999999999995,5.934,97,2019-07-12 11:17:45
2019-07-12T11:17:49Z,44.98600825667381,-93.22665620595217,27.38,253,6.317,98,2019-07-12 11:17:45
2019-07-12T11:17:50Z,44.98600624501705,-93.22674463503063,34.36,253.20000000000005,6.886,98,2019-07-12 11:17:45
2019-07-12T11:17:51Z,44.98599769547582,-93.2268304657191,41.2,253.20000000000005,6.597,99,2019-07-12 11:17:45
2019-07-12T11:17:52Z,44.985945308580995,-93.22697019204497,53.72,253,5.972,101,2019-07-12 11:17:45
2019-07-12T11:17:53Z,44.985945308580995,-93.22697019204497,53.72,253,5.972,101,2019-07-12 11:17:45
2019-07-12T11:17:54Z,44.98589870519936,-93.22701998054981,60.22,252.60000000000002,6.308,101,2019-07-12 11:17:45
2019-07-12T11:17:55Z,44.98584237881005,-93.22704864665866,66.86,252.20000000000005,6.242,102,2019-07-12 11:17:45
2019-07-12T11:17:56Z,44.985777754336596,-93.22705434635282,74.04,252,6.541,102,2019-07-12 11:17:45
2019-07-12T11:17:57Z,44.98571153730154,-93.22705476544797,81.4,251.60000000000002,6.905,102,2019-07-12 11:17:45
2019-07-12T11:17:58Z,44.98564364388585,-93.22704839520156,88.97,251.20000000000005,7.222,102,2019-07-12 11:17:45
2019-07-12T11:17:59Z,44.98557474464178,-93.22704177349806,96.64,251,7.259,102,2019-07-12 11:17:45
2019-07-12T11:18:00Z,44.9855097848922,-93.22704168967903,103.85,250.60000000000002,6.681,102,2019-07-12 11:17:45
2019-07-12T11:18:01Z,44.98545505106449,-93.22705384343863,109.98,250.39999999999998,5.71,102,2019-07-12 11:17:45
2019-07-12T11:18:02Z,44.985416075214744,-93.22708619758487,115,250.39999999999998,4.777,102,2019-07-12 11:17:45
2019-07-12T11:18:03Z,44.98538958840072,-93.22713682428002,119.95,250.20000000000005,4.861,102,2019-07-12 11:17:45
2019-07-12T11:18:04Z,44.985373076051474,-93.22720589116216,125.7,250.39999999999998,5.412,103,2019-07-12 11:17:45
2019-07-12T11:18:05Z,44.98536452651024,-93.2272831723094,131.87,250.60000000000002,6,104,2019-07-12 11:17:45
2019-07-12T11:18:06Z,44.985357988625765,-93.22736782953143,138.58,250.79999999999995,6.578,104,2019-07-12 11:17:45
2019-07-12T11:18:07Z,44.9853525403887,-93.22745684534311,145.63,250.79999999999995,6.933,104,2019-07-12 11:17:45
2019-07-12T11:18:08Z,44.985344745218754,-93.22754653170705,152.75,251,6.905,104,2019-07-12 11:17:45
2019-07-12T11:18:09Z,44.985336950048804,-93.2276402413845,160.19,251.60000000000002,7.315,104,2019-07-12 11:17:45
2019-07-12T11:18:10Z,44.98533527366817,-93.22773579508066,167.73,251.39999999999998,7.222,98,2019-07-12 11:17:45
2019-07-12T11:18:11Z,44.98533711768687,-93.22782950475812,175.13,251.39999999999998,7.157,93,2019-07-12 11:17:45
2019-07-12T11:18:12Z,44.985340889543295,-93.22792271152139,182.49,251.39999999999998,7.157,93,2019-07-12 11:17:45
2019-07-12T11:18:13Z,44.9853459186852,-93.22801491245627,189.77,251.39999999999998,7.091,93,2019-07-12 11:17:45
2019-07-12T11:18:14Z,44.98534994199872,-93.22810593992472,196.97,251.20000000000005,7.035,93,2019-07-12 11:17:45
2019-07-12T11:18:15Z,44.98535522259772,-93.22819596156478,204.1,251.20000000000005,6.961,93,2019-07-12 11:17:45
2019-07-12T11:18:16Z,44.985358491539955,-93.22828807868063,211.37,251,7.11,93,2019-07-12 11:17:45
2019-07-12T11:18:17Z,44.985365783795714,-93.22838120162487,218.76,251.20000000000005,7.119,93,2019-07-12 11:17:45
2019-07-12T11:18:18Z,44.98537860810757,-93.22847248055041,226.09,251.20000000000005,7.091,93,2019-07-12 11:17:45
2019-07-12T11:18:19Z,44.98539797030389,-93.22856191545725,233.46,251.39999999999998,7.073,93,2019-07-12 11:17:45
2019-07-12T11:18:20Z,44.98541356064379,-93.22865118272603,240.71,251.39999999999998,6.998,93,2019-07-12 11:17:45
2019-07-12T11:18:21Z,44.985420517623425,-93.22874321602285,248.01,251.60000000000002,7.073,93,2019-07-12 11:17:45
2019-07-12T11:18:22Z,44.98542127199471,-93.22883164510131,254.98,251.60000000000002,6.793,93,2019-07-12 11:17:45
2019-07-12T11:18:23Z,44.985421523451805,-93.22891806252301,261.8,251.60000000000002,6.681,93,2019-07-12 11:17:45
2019-07-12T11:18:24Z,44.985422445461154,-93.22900506667793,268.66,251.60000000000002,6.69,93,2019-07-12 11:17:45
2019-07-12T11:18:25Z,44.985422445461154,-93.22909366339445,275.65,251.60000000000002,6.765,93,2019-07-12 11:17:45
2019-07-12T11:18:26Z,44.98542227782309,-93.22918301448226,282.69,251.79999999999995,6.886,93,2019-07-12 11:17:45
2019-07-12T11:18:27Z,44.98542269691825,-93.22927311994135,289.8,251.79999999999995,6.895,93,2019-07-12 11:17:45
2019-07-12T11:18:28Z,44.98542328365147,-93.22936171665788,296.79,251.79999999999995,6.718,86,2019-07-12 11:17:45
