timestamp,distance,altitude,heart_rate,cadence,fractional_cadence,key
2019-11-18T13:51:01Z,0,308.20000000000005,116,0,0,2019-11-18 13:51:00
2019-11-18T13:51:02Z,0,308.20000000000005,116,0,0,2019-11-18 13:51:00
2019-11-18T13:51:03Z,0,308.20000000000005,116,58,0.5,2019-11-18 13:51:00
2019-11-18T13:51:04Z,0,308.20000000000005,116,58,0.5,2019-11-18 13:51:00
2019-11-18T13:51:05Z,0,308.20000000000005,115,0,0,2019-11-18 13:51:00
2019-11-18T13:51:06Z,0,308.20000000000005,116,0,0,2019-11-18 13:51:00
2019-11-18T13:51:07Z,0,308.20000000000005,116,0,0,2019-11-18 13:51:00
2019-11-18T13:51:08Z,0,308.20000000000005,115,0,0,2019-11-18 13:51:00
2019-11-18T13:51:09Z,0,308.20000000000005,115,0,0,2019-11-18 13:51:00
2019-11-18T13:51:10Z,0,308.20000000000005,116,0,0,2019-11-18 13:51:00
2019-11-18T13:51:11Z,0,308.20000000000005,116,0,0,2019-11-18 13:51:00
2019-11-18T13:51:12Z,0,308.20000000000005,116,0,0,2019-11-18 13:51:00
2019-11-18T13:51:13Z,0,308.20000000000005,116,0,0,2019-11-18 13:51:00
2019-11-18T13:51:14Z,0,308.20000000000005,116,0,0,2019-11-18 13:51:00
2019-11-18T13:51:15Z,0,308.20000000000005,116,0,0,2019-11-18 13:51:00
2019-11-18T13:51:16Z,0,308.20000000000005,117,0,0,2019-11-18 13:51:00
2019-11-18T13:51:17Z,0,308.20000000000005,117,0,0,2019-11-18 13:51:00
2019-11-18T13:51:18Z,0,308.20000000000005,117,0,0,2019-11-18 13:51:00
2019-11-18T13:51:19Z,0,308.20000000000005,117,0,0,2019-11-18 13:51:00
2019-11-18T13:51:20Z,0,308.20000000000005,117,0,0,2019-11-18 13:51:00
2019-11-18T13:51:21Z,0,308.20000000000005,117,0,0,2019-11-18 13:51:00
2019-11-18T13:51:22Z,0,308.20000000000005,117,58,0.5,2019-11-18 13:51:00
2019-11-18T13:51:23Z,0,308.20000000000005,117,58,0.5,2019-11-18 13:51:00
2019-11-18T13:51:24Z,0,308.20000000000005,117,0,0,2019-11-18 13:51:00
2019-11-18T13:51:25Z,0,308.20000000000005,117,0,0,2019-11-18 13:51:00
2019-11-18T13:51:26Z,0,308.20000000000005,117,0,0,2019-11-18 13:51:00
2019-11-18T13:51:27Z,0,308.20000000000005,117,0,0,2019-11-18 13:51:00
2019-11-18T13:51:28Z,0,308.20000000000005,117,0,0,2019-11-18 13:51:00
2019-11-18T13:51:29Z,0,308.20000000000005,117,0,0,2019-11-18 13:51:00
2019-11-18T13:51:30Z,0,308.20000000000005,117,0,0,2019-11-18 13:51:00
2019-11-18T13:51:31Z,0,308.20000000000005,117,0,0,2019-11-18 13:51:00
2019-11-18T13:51:32Z,0,308.20000000000005,118,0,0,2019-11-18 13:51:00
2019-11-18T13:51:33Z,0,308.20000000000005,118,0,0,2019-11-18 13:51:00
2019-11-18T13:51:34Z,0,308.20000000000005,118,0,0,2019-11-18 13:51:00
2019-11-18T13:51:35Z,0,308.20000000000005,118,0,0,2019-11-18 13:51:00
2019-11-18T13:51:36Z,0,308.20000000000005,118,0,0,2019-11-18 13:51:00
2019-11-18T13:51:37Z,0,308.20000000000005,118,0,0,2019-11-18 13:51:00
2019-11-18T13:51:38Z,0,308.20000000000005,118,0,0,2019-11-18 13:51:00
2019-11-18T13:51:39Z,0,308.20000000000005,118,0,0,2019-11-18 13:51:00
2019-11-18T13:51:40Z,0,308.20000000000005,118,0,0,2019-11-18 13:51:00
2019-11-18T13:51:41Z,0,308.20000000000005,118,0,0,2019-11-18 13:51:00
2019-11-18T13:51:42Z,0,308.20000000000005,118,0,0,2019-11-18 13:51:00
2019-11-18T13:51:43Z,0,308.20000000000005,119,0,0,2019-11-18 13:51:00
2019-11-18T13:51:44Z,0,308.20000000000005,119,0,0,2019-11-18 13:51:00
2019-11-18T13:51:45Z,0,308.20000000000005,119,0,0,2019-11-18 13:51:00
2019-11-18T13:51:46Z,0,308.20000000000005,118,0,0,2019-11-18 13:51:00
2019-11-18T13:51:47Z,0,308.20000000000005,119,0,0,2019-11-18 13:51:00
2019-11-18T13:51:48Z,0,308.20000000000005,119,0,0,2019-11-18 13:51:00
2019-11-18T13:51:49Z,0,308.20000000000005,119,0,0,2019-11-18 13:51:00
2019-11-18T13:51:50Z,0,308.20000000000005,120,0,0,2019-11-18 13:51:00
2019-11-18T13:51:51Z,0,308.20000000000005,120,0,0,2019-11-18 13:51:00
2019-11-18T13:51:52Z,0,308.20000000000005,121,0,0,2019-11-18 13:51:00
2019-11-18T13:51:53Z,0,308.20000000000005,121,0,0,2019-11-18 13:51:00
