timestamp,distance,speed,heart_rate,cadence,fractional_cadence,key
2018-01-27T19:22:05Z,0,0,81,0,0,2018-01-27 19:22:06
2018-01-27T19:22:06Z,0,0,83,0,0,2018-01-27 19:22:06
2018-01-27T19:22:08Z,0,0,86,0,0,2018-01-27 19:22:06
2018-01-27T19:22:09Z,0,0,86,0,0,2018-01-27 19:22:06
2018-01-27T19:22:10Z,0,0,87,0,0,2018-01-27 19:22:06
2018-01-27T19:22:11Z,0,0,87,84,0,2018-01-27 19:22:06
2018-01-27T19:22:12Z,3.91,3.91,87,86,0,2018-01-27 19:22:06
2018-01-27T19:22:13Z,8.03,4.124,87,86,0,2018-01-27 19:22:06
2018-01-27T19:22:14Z,12.17,4.133,87,84,0.5,2018-01-27 19:22:06
2018-01-27T19:22:15Z,16.03,3.854,87,84,0.5,2018-01-27 19:22:06
2018-01-27T19:22:16Z,20.17,4.152,88,84,0.5,2018-01-27 19:22:06
2018-01-27T19:22:17Z,24.33,4.161,88,84,0.5,2018-01-27 19:22:06
2018-01-27T19:22:18Z,28.37,4.04,88,84,0.5,2018-01-27 19:22:06
2018-01-27T19:22:19Z,32.5,4.124,88,83,0.5,2018-01-27 19:22:06
2018-01-27T19:22:20Z,36.63,4.133,90,83,0.5,2018-01-27 19:22:06
2018-01-27T19:22:21Z,40.62,3.984,92,83,0.5,2018-01-27 19:22:06
2018-01-27T19:22:22Z,44.65,4.031,93,84,0.5,2018-01-27 19:22:06
2018-01-27T19:22:23Z,48.68,4.031,96,84,0.5,2018-01-27 19:22:06
2018-01-27T19:22:24Z,52.73,4.05,98,84,0.5,2018-01-27 19:22:06
2018-01-27T19:22:25Z,56.77,4.04,100,85,0.5,2018-01-27 19:22:06
2018-01-27T19:22:26Z,60.81,4.04,102,86,0.5,2018-01-27 19:22:06
2018-01-27T19:22:27Z,64.87,4.059,104,86,0.5,2018-01-27 19:22:06
2018-01-27T19:22:28Z,68.94,4.078,106,86,0.5,2018-01-27 19:22:06
2018-01-27T19:22:29Z,73.02,4.078,106,84,0.5,2018-01-27 19:22:06
2018-01-27T19:22:30Z,77.09,4.068,107,83,0.5,2018-01-27 19:22:06
2018-01-27T19:22:31Z,81.14,4.05,108,83,0.5,2018-01-27 19:22:06
2018-01-27T19:22:32Z,84.89,3.751,109,83,0.5,2018-01-27 19:22:06
2018-01-27T19:22:33Z,88.36,3.471,111,83,0.5,2018-01-27 19:22:06
2018-01-27T19:22:34Z,91.09,2.734,112,84,0,2018-01-27 19:22:06
2018-01-27T19:22:35Z,93.74,2.65,112,84,0,2018-01-27 19:22:06
2018-01-27T19:22:36Z,96.38,2.631,115,84,0,2018-01-27 19:22:06
2018-01-27T19:22:37Z,99.01,2.631,117,84,0,2018-01-27 19:22:06
2018-01-27T19:22:38Z,101.64,2.631,120,86,0.5,2018-01-27 19:22:06
2018-01-27T19:22:39Z,104.78,3.144,122,86,0.5,2018-01-27 19:22:06
2018-01-27T19:22:40Z,108.17,3.387,124,86,0.5,2018-01-27 19:22:06
2018-01-27T19:22:41Z,111.82,3.648,125,86,0.5,2018-01-27 19:22:06
2018-01-27T19:22:42Z,115.77,3.947,126,86,0.5,2018-01-27 19:22:06
2018-01-27T19:22:43Z,119.83,4.068,127,83,0.5,2018-01-27 19:22:06
2018-01-27T19:22:44Z,123.82,3.984,128,83,0.5,2018-01-27 19:22:06
2018-01-27T19:22:45Z,127.78,3.966,128,83,0.5,2018-01-27 19:22:06
2018-01-27T19:22:46Z,131.9,4.115,130,83,0.5,2018-01-27 19:22:06
