timestamp,position_lat,position_long,distance,altitude,speed,heart_rate,cadence,fractional_cadence,time_elapsed,key
2021-01-23T18:28:47Z,44.98458618298173,-93.19768021814525,1.86,286.4,1.222,95,55,0,0,6155652851
2021-01-23T18:28:48Z,44.9846016895026,-93.19769723340869,4.03,286.4,1.353,94,55,0,1,6155652851
2021-01-23T18:28:49Z,44.984621135517955,-93.19771676324308,6.69,286.4,1.698,94,55,0,2,6155652851
2021-01-23T18:28:50Z,44.98464175499976,-93.1977398134768,9.61,286.6,1.857,96,55,0,3,6155652851
2021-01-23T18:28:51Z,44.98466304503381,-93.19776487536728,12.69,286.79999999999995,2.389,98,55,0,4,6155652851
2021-01-23T18:28:52Z,44.98468684963882,-93.19779144600034,16.06,287,2.519,99,86,0,5,6155652851
2021-01-23T18:28:53Z,44.98470973223448,-93.19781659170985,19.29,287.20000000000005,2.575,102,86,0,6,6155652851
2021-01-23T18:28:54Z,44.98473177663982,-93.19783947430551,22.33,287.4,3.191,103,86,0.5,7,6155652851
2021-01-23T18:28:55Z,44.984752563759685,-93.19786319509149,25.3,287.6,3.191,105,87,0,8,6155652851
2021-01-23T18:28:56Z,44.98477335087955,-93.19788783788681,28.31,287.20000000000005,3.07,106,87,0,9,6155652851
2021-01-23T18:28:57Z,44.98479137197137,-93.19791122339666,31.04,287.4,3.07,106,87,0,10,6155652851
2021-01-23T18:28:58Z,44.98481090180576,-93.19793469272554,33.89,287.20000000000005,3.07,107,89,0.5,11,6155652851
2021-01-23T18:28:59Z,44.98482850380242,-93.19795950315893,36.65,287.20000000000005,3.042,109,90,0.5,12,6155652851
2021-01-23T18:29:00Z,44.98484702780843,-93.19798448123038,39.51,287,2.995,110,90,0.5,13,6155652851
2021-01-23T18:29:01Z,44.98486764729023,-93.19800979457796,42.53,287,2.995,110,90,0.5,14,6155652851
2021-01-23T18:29:02Z,44.984891368076205,-93.19803468883038,45.82,286.6,2.995,111,90,0.5,15,6155652851
2021-01-23T18:29:03Z,44.98491349630058,-93.1980611756444,49.04,286.6,3.023,112,90,0.5,16,6155652851
2021-01-23T18:29:04Z,44.984930930659175,-93.19808858446777,51.95,286.4,3.06,114,90,0.5,17,6155652851
2021-01-23T18:29:05Z,44.98494811356068,-93.19811465218663,54.75,286.20000000000005,3.06,115,90,0,18,6155652851
2021-01-23T18:29:06Z,44.984964206814766,-93.19813828915358,57.34,286,3.032,115,90,0,19,6155652851
2021-01-23T18:29:07Z,44.98498004861176,-93.19816058501601,59.83,286,2.995,116,90,0,20,6155652851
2021-01-23T18:29:08Z,44.984999410808086,-93.19818120449781,62.52,285.79999999999995,2.958,117,90,0.5,21,6155652851
2021-01-23T18:29:09Z,44.985019862651825,-93.19819855503738,65.17,285.4,2.93,117,90,0.5,22,6155652851
2021-01-23T18:29:10Z,44.98504165560007,-93.19821808487177,68.04,285,2.921,117,89,0.5,23,6155652851
2021-01-23T18:29:11Z,44.985062610358,-93.19823845289648,70.85,284.6,2.911,117,88,0,24,6155652851
2021-01-23T18:29:12Z,44.98508230783045,-93.19826317951083,73.77,284.4,2.911,118,87,0.5,25,6155652851
2021-01-23T18:29:13Z,44.98510225676,-93.1982908397913,76.88,284.20000000000005,2.911,118,87,0.5,26,6155652851
2021-01-23T18:29:14Z,44.98512228950858,-93.19831757806242,79.95,283.79999999999995,2.911,119,87,0.5,27,6155652851
2021-01-23T18:29:15Z,44.985142573714256,-93.19834523834288,83.08,283.6,2.921,119,87,0.5,28,6155652851
2021-01-23T18:29:16Z,44.98516294173896,-93.19837273098528,86.22,283,2.921,120,87,0.5,29,6155652851
2021-01-23T18:29:17Z,44.98518465086818,-93.19839720614254,89.3,282.79999999999995,2.93,120,87,0.5,30,6155652851
2021-01-23T18:29:18Z,44.98520493507385,-93.19842235185206,92.3,282.4,2.939,120,87,0.5,31,6155652851
2021-01-23T18:29:19Z,44.985225051641464,-93.19844883866608,95.36,282,2.948,120,87,0.5,32,6155652851
2021-01-23T18:29:20Z,44.98524256981909,-93.19847658276558,98.29,282,2.948,120,89,0.5,33,6155652851
2021-01-23T18:29:21Z,44.98526335693896,-93.19850206375122,101.35,281.6,2.948,120,89,0.5,34,6155652851
